"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevant Excerpt","Abstract"
"A new species of Congosorex from the Eastern Arc Mountains, Tanzania, with significant biogeographical implications","https://scispace.com/paper/stanley-et-al-2005-a-new-species-of-congosorex-from-the-matrna1w","2004","","J. Zool., Lond.","W. T. Stanley
M. A. Rogers
R. Hutterer","10.1017/S0952836904006314","https://scispace.com/records/stanley-et-al-2005-a-new-species-of-congosorex-from-the-matrna1w","1. INTRODUCTION:
 The Eastern Arc Mountains are a chain of ancient crystalline mountains extending from south-eastern Kenya to southern Tanzania and have been the subject of several biotic surveys because of the high level of endemism exhibited by organisms occurring in the forests of this area .

2. DISCUSSION:
 Faunal examples exhibiting a disjunct distribution between the Eastern Arc and the forests of western Africa include butterflies such as Ceratrichia (De , and amphibians and reptiles, such as Arthroleptis adolfifriderici, Cnemaspis dickersoni, and Naja melanoleuca .

3. Abstract:
 The presence of Congosorex in the Eastern Arc Mountains supports the theory that these mountains are refuges of ancient lineages of organisms with ties to the Guineo-Congolian region of Africa and that there was once a continuous swath of forest connecting these two areas.","A new species of Congosorex is described. The new species occurs in Tanzania and is larger in external characteristics than the other two known species in the genus, with the longer tail being especially distinctive. The skull of the new species is wider, on average, than other Congosorex, but intermediate in greatest length. Previously undocumented characteristics that differentiate Congosorex from Myosorex are described. The presence of Congosorex in the Eastern Arc Mountains supports the theory that these mountains are refuges of ancient lineages of organisms with ties to the Guineo-Congolian region of Africa and that there was once a continuous swath of forest connecting these two areas."
"Dispersal to or from an African biodiversity hotspot?","https://scispace.com/paper/blackburn-and-measey-2009-dispersal-to-or-from-an-african-463lwhsu","2009","","Molecular Ecology","D. C. Blackburn
G. J. Measey","10.1111/j.1365-294X.2009.04156.x","https://scispace.com/records/blackburn-and-measey-2009-dispersal-to-or-from-an-african-463lwhsu","1. Introduction:
 This stability may have had a causative role in the accumulation of species diversity, although the processes underlying this accumulation remain unclear (e.g. . In contrast, recent phylogenetic studies have emphasized the role of historical climatic variation in generating the diversity of the Eastern Arc (reviewed in .

2. Comparative phylogeography in the Eastern Arc:
 The second hypothesis is that forest-restricted animals dispersed to, and then spread within, coastal forests via forested riparian habitats and then gradually retreated to higher elevations in other basins as the forests receded with increasing aridification.

3. Estimating the timing of origin within and dispersal from the Eastern Arc:
 During the Pleistocene, Africa's climate became more sensitive to high-latitude climatic changes, which resulted in patterns of cyclical climatic change and several aridification events (deMenocal 1995). Furthermore, these estimates of divergence times indicate that both bird and frog montane populations diverged well before the Last Glacial Maximum (e.g. .","Biodiversity hotspots are centres of endemism and thus contain many range-restricted species. In addition, within these hotspots occur widespread species that might have originated within a hotspot before dispersing to neighbouring or distant regions. We test this hypothesis with a phylogeographic analysis of a miniature leaf litter frog, Arthroleptis xenodactyloides, that has a large distribution throughout the Eastern Arc biodiversity hotspot and other regions in East Africa. Maximum-likelihood and Bayesian estimates of the mitochondrial gene phylogeny are used as a proxy for understanding the evolutionary history of diversification and the historical relationships between populations. The north-south range of this species extends for approximately 1900 km; our sampling covers approximately 85% of this range. Using phylogenetic comparative methods, we estimate the region of origin and direction of dispersal within A. xenodactyloides. We compare contrasting hypotheses of latitudinal range expansion using bayes factors. The ancestral region of origin of A. xenodactyloides is reconstructed as having occurred within the Eastern Arc before dispersing southwards into the southern Rift Mountains, probably in the Pleistocene. The phylogeographic structure within this leaf litter frog is surprisingly similar to that of forest birds, revealing that similar geographic features might have had a driving role in diversification of these very dissimilar taxa. Latitudinal expansion occurred early in the evolutionary history of A. xenodactyloides, which may indicate that physiological adaptation facilitated its wide geographic distribution."
"Changing places: how the results of new field work in the Rubeho Mountains influence conservation priorities in the Eastern Arc Mountains of Tanzania","https://scispace.com/paper/doggart-et-al-2006-changing-places-how-the-results-of-new-x45qc3z0","2006","","East African Wild Life Society, Afr. J. Ecol.","Nike Doggart
Andrew Perkin
Jacob Kiure
Jon Fjeldså
John Poynton
Neil Burgess","","https://scispace.com/records/doggart-et-al-2006-changing-places-how-the-results-of-new-x45qc3z0","1. Discussion:
 The affinities of the fauna are higher with the nearby Eastern Arc mountain ranges than with those further distant, an issue that is explored more fully by .

2. Analysis:
 We used the vertebrate data collected in the Rubeho Mountains to update analyses of biodiversity priorities in the Eastern Arc Mountains.","The Rubeho Mountains are a poorly studied mountain block within the Eastern Arc Mountain range of Tanzania and Kenya. We present the results of field surveys for vertebrates undertaken during the period February 2000 to December 2002. One hundred and twelve man-days of surveys recorded 35 mammal, 107 bird, ten reptile and nine amphibian species, including eleven species endemic and seven near-endemic to the Eastern Arc, with one species new to science. Of these, nine species are regarded as threatened with extinction. The new survey data significantly elevate the biological importance of the Rubehos within the Eastern Arc range. Further analyses highlight how the overall bio-logical ranking of the Eastern Arc mountain blocks is correlated with survey effort. The majority of the forest habitat on the Rubehos is contained in three national (Central Government) Forest Reserves (Mang'alisa, Mafwomero and Ukwiva). Our surveys recorded high levels of disturbance to the forest habitat in all three reserves and we draw attention to the need for additional conservation investment in this area."
"Targeted vertebrate surveys enhance the faunal importance and improve explanatory models within the Eastern Arc Mountains of Kenya and Tanzania","https://scispace.com/paper/rovero-et-al-2014-targeted-vertebrate-surveys-enhance-the-6ljq4tts","2014","","Diversity and Distributions","Francesco Rovero
Michele Menegon
Jon Fjeldså
Leah Collett
Nike Doggart
Charles Leonard
Guy Norton
Nisha Owen
Andrew Perkin
Daniel Spitale
Antje Ahrends
Neil D. Burgess","10.1111/ddi.12246","https://scispace.com/records/rovero-et-al-2014-targeted-vertebrate-surveys-enhance-the-6ljq4tts","1. INTRODUCTION:
 The Eastern Arc Mountains (EAM) of Kenya and Tanzania are an emblematic region for conservation. The area has been long recognized for its outstanding biological importance, especially for forest vertebrates .","Aim Detailed knowledge of species distributions, endemism patterns and threats is critical to site prioritization and conservation planning. However, data from biodiversity inventories are still limited, especially for tropical forests, and even well recognized hotspots remain understudied. We provide an exam- ple of how updated knowledge on species occurrence from strategically directed biodiversity surveys can change knowledge on perceived biodiversity impor- tance, and facilitate understanding diversity patterns and the delivery of conser- vation recommendations. Location Eastern Arc Mountains (EAM), Kenya and Tanzania. Methods We surveyed amphibians, reptiles, birds and mammals during 2005- 2009, targeting mountain blocks that had been poorly surveyed or unsurveyed by the early Noughties. We combined new and old data to produce a database of species presence by mountain block spanning four decades of research. Spe- cies richness is regressed against survey effort, funding, ecological and human disturbance factors to analyse the best predictors of vertebrate richness across mountain blocks. Similarity among species assemblages among blocks is analysed using dissimilarity analysis. Results New surveys raised the number of endemic and regional endemic ver- tebrates by 24% (from 170 to 211 species), including 27 new species of which 23 are amphibians and reptiles. Vertebrate richness is best explained by forest area, but rainfall is also important, especially for amphibians and reptiles. For- est elevational range is important for mammals and for block-endemic birds. Funding explains 19% of the variation in total species richness, while survey effort generally explains < 10% of variance. Cluster analysis shows that species assemblages are partitioned by geographical proximity among mountain blocks. Main conclusions The biological value of the EAM has been underestimated, and strategic surveys are important even in well-recognized hotspots. The exceptional and global importance of these mountains for endemic vertebrates is highlighted, supporting the development of a network of Nature Reserves and the proposed inclusion within UNESCO's natural World Heritage Sites."
"Targeted vertebrate surveys enhance the faunal importance and improve explanatory models within the Eastern Arc Mountains of Kenya and Tanzania","https://scispace.com/paper/rovero-et-al-2014-targeted-vertebrate-surveys-enhance-the-t9rny7lt","2014","","Diversity and Distributions","Francesco Rovero
Michele Menegon
Jon Fjeldså
Leah Collett
Nike Doggart
Charles Leonard
Guy Norton
Nisha Owen
Andrew Perkin
Daniel Spitale
Antje Ahrends
Neil D. Burgess","10.1111/ddi.12246","https://scispace.com/records/rovero-et-al-2014-targeted-vertebrate-surveys-enhance-the-t9rny7lt","1. INTRODUCTION:
 The Eastern Arc Mountains (EAM) of Kenya and Tanzania are an emblematic region for conservation. The area has been long recognized for its outstanding biological importance, especially for forest vertebrates .","Aim Detailed knowledge of species distributions, endemism patterns and threats is critical to site prioritization and conservation planning. However, data from biodiversity inventories are still limited, especially for tropical forests, and even well recognized hotspots remain understudied. We provide an exam-ple of how updated knowledge on species occurrence from strategically directed biodiversity surveys can change knowledge on perceived biodiversity impor-tance, and facilitate understanding diversity patterns and the delivery of conser-vation recommendations. Location Eastern Arc Mountains (EAM), Kenya and Tanzania. Methods We surveyed amphibians, reptiles, birds and mammals during 2005-2009, targeting mountain blocks that had been poorly surveyed or unsurveyed by the early Noughties. We combined new and old data to produce a database of species presence by mountain block spanning four decades of research. Spe-cies richness is regressed against survey effort, funding, ecological and human disturbance factors to analyse the best predictors of vertebrate richness across mountain blocks. Similarity among species assemblages among blocks is analysed using dissimilarity analysis. Results New surveys raised the number of endemic and regional endemic ver-tebrates by 24% (from 170 to 211 species), including 27 new species of which 23 are amphibians and reptiles. Vertebrate richness is best explained by forest area, but rainfall is also important, especially for amphibians and reptiles. For-est elevational range is important for mammals and for block-endemic birds. Funding explains 19% of the variation in total species richness, while survey effort generally explains < 10% of variance. Cluster analysis shows that species assemblages are partitioned by geographical proximity among mountain blocks. Main conclusions The biological value of the EAM has been underestimated, and strategic surveys are important even in well-recognized hotspots. The exceptional and global importance of these mountains for endemic vertebrates is highlighted, supporting the development of a network of Nature Reserves and the proposed inclusion within UNESCO's natural World Heritage Sites."
"Tropical Moist Forests","https://scispace.com/paper/2007lovettetaltropicalforestsbook-vngqegpn","2007","","Issues in Environmental Science and Technology, No. 25","Jon C. Lovett
Rob Marchant
Andrew R. Marshall
Janet Barber","","https://scispace.com/records/2007lovettetaltropicalforestsbook-vngqegpn","1. Present Anthropogenic Impact and Management of Tropical Forests:
 The Eastern Arc is an ancient crystalline chain of mountains of the Mozambique belt under the tropical Indian Ocean climatic system. The forests range in elevation from sea level to 2400 m with a seasonal to perhumid climate and rainfall up to 4000 mm year À1 .",""
"New Dabaga/Ulangambi Forest Reserve Zoological Report","https://scispace.com/paper/2001frontiernewdabagreportzoological-xkavp27p","2001","","Udzungwa Mountains Biodiversity Survey","K Doody
K M Howell
E Fanning","","https://scispace.com/records/2001frontiernewdabagreportzoological-xkavp27p","1. Results:
 During fieldwork in 1999/2000, a total of 86 species have been recorded, including 34 forest dependent species and 12 endemic to the Eastern Arc, Tanzanian coastal forests and Malawi (Appendix 7.7A and Table .7B).

2. The Eastern Arc Mountains:
 This precipitation arises from moisture evaporating from the Indian Ocean, being subsequently carried towards the East African coast and discharged .

3. Comparison with other Eastern Arc Forests:
 The 12 remaining species are widespread within the Eastern Arc and found in at least two other countries.","Three reports present management recommendations and the results of forest use, botanical and zoological surveys of New Dabaga/Ulangambi Forest Reserve (NDUFR) in Iringa region, south-central Tanzania. Fieldwork was carried out by Frontier Tanzania as part of its “Udzungwa Mountains Biodiversity Survey.” The findings are intended for use by Danida's MEMA project “Udzungwa Mountains Forest Management and Conservation"" in the preparation of Joint Forest Management Plans. New Dabaga/Ulangambi Forest Reserve is a montane forest fragment of 37km², at altitudes of 1740-2100m. It is set in a human dominated landscape with six villages nearby. Farmland, grassland and plantation forests occur right up to the Forest Reserve boundary. Fieldwork was divided into forest use and botanical surveys from July to September 1999 and zoological surveys from October to November 2000. The following summary provides information on all of these surveys and suggested input to Joint Forest Management plans. Detailed findings of the surveys are presented in separate reports (Frontier Tanzania, 2001a,c&e)."
"Biodiversity Research and Awareness in the Lesser-Known Eastern Arc Mountains Volume I: Mahenge Mountains Ulanga District","https://scispace.com/paper/owen-et-al-mahenge-mountains-ulanga-district-pdf-btt7jj6z","2007","","Frontier Tanzania Forest Research Programme Technical Report 113","Nisha Owen
Victoria Wilkins
Eibleis Fanning
Kim M. Howell","","https://scispace.com/records/owen-et-al-mahenge-mountains-ulanga-district-pdf-btt7jj6z","1. THE EASTERN ARC MOUNTAINS:
 Part of the uniqueness of this area is attributed to the presence of ancient (and possibly contiguous) forest cover, allowing the accumulation and survival of taxa with ancient affinities with West Africa, Madagascar, S. America and S.E.

2. THE EASTERN ARC MOUNTAINS:
 Another 71 species are near endemics, found either in the adjacent montane forests of the Southern Rift (southern Tanzania to Malawi, Mozambique and Zimbabwe) or in the north (from Mt. Hanang north to the Kenyan highlands), or the lowland Coastal Forests.

3. Species Richness and Assemblages:
 However, the species assemblage in this area is typical of the dry open canopy woodland and anthropogenically altered vegetation present, and not the afromontane forests of the Eastern Arc, as there were few forest-dependent species and only three montane species in Mselezi.","Funded by the Critical Ecosystem Partnership Fund (CEPF), the Biodiversity Research and Awareness in the lesser-known Eastern Arc Mountains (BREAM) project is an initiative of Frontier Tanzania (a collaboration between the Society for Environmental Exploration and the University of Dar es Salaam); in partnership with the WWF-Tanzania Program Office and the Forestry and Beekeeping Division of the Ministry of Natural Resources and Tourism; in collaboration with Missouri Botanical Gardens, USA; Michele Menegon and Francesco Rovero of the Museo Tridentino Di Scienze Naturali, Trento, Italy; and Andrew Perkin of the Nocturnal Primate Research Group, Oxford Brookes University, UK. The BREAM project aims to increase knowledge and assist in the conservation of the lesser-known Eastern Arc Mountain forests, through biodiversity surveys, human resource-use assessments and community and institutional capacity building and awareness raising."
"Coalescent models reveal the relative roles of ancestral polymorphism, vicariance, and dispersal in shaping phylogeographical structure of an African montane forest robin","https://scispace.com/paper/bowie-et-al-2006-coalescent-models-reveal-the-relative-roles-8zd5yn7t","2005","","Molecular Phylogenetics and Evolution","Rauri C.K. Bowie
Jon Fjeldså
Shannon J. Hackett
John M. Bates
Timothy M. Crowe","10.1016/j.ympev.2005.06.001","https://scispace.com/records/bowie-et-al-2006-coalescent-models-reveal-the-relative-roles-8zd5yn7t","1. Eastern Arc, UWpa and Malawi rifts:
 This is unexpected, but it is possible that dispersal between these areas could take place via coastal forests in Tanzania and Mozambique as the species has been observed as a seasonal (migrant) visitor in these forests (e.g., Pugu Hills, Table , Fig. ; .","Although many studies have documented the effect of glaciation on the evolutionary history of Northern Hemisphere flora and fauna, this study is the first to investigate how the indirect aridification of Africa caused by global cooling in response to glacial cycles at higher latitudes has influenced the evolutionary history of an African montane bird. Mitochondrial DNA sequences from the NADH 3 gene were collected from 283 individual Starred Robins (Pogonocichla stellata, Muscicapoidea). At least two major vicariant events, one that separated the Albertine Rift from all but the Kenyan Highlands around 1.3-1.2 Myrs BP, and another that separated the Kenyan Highlands from the northern Eastern Arc, and the northern Eastern Arc from the south-central Eastern Arc between 0.9 and 0.8 Myrs BP appear to underlie much of the observed genetic diversity and structure within Starred Robin popula-tions. These dates of divergence suggest a lack of recurrent gene flow; although the Albertine Rift and south-central Eastern Arc share haplotypes, based on coalescent analyses this can confidently be accounted for by ancestral polymorphism as opposed to recur-rent gene flow. Taken collectively, strong evidence exists for recognition of four major ancestral populations: (1) Kenyan Highlands (subspecies keniensis), (2) Albertine Rift (ruwenzori), (3) northern Eastern Arc (helleri), and (4) south-central Eastern Arc, Ufipa and the Malawi Rift (orientalis). The estimated divergence times cluster remarkably around one of the three estimated peaks of aridifica-tion in Africa during the Plio-Pleistocene centred on 1 Myrs BP. Further, time to most recent common ancestor (TMRCA) estimates (1.7-1.6 Myrs BP) of gene divergence between the Albertine Rift and the other montane highlands corresponds closely with a second estimated peak of aridification at about 1.7 Myrs BP. Collectively, these results suggest that aridification of Africa in response to gla-ciation at higher latitudes during the Pleistocene has had a profound influence on montane speciation in east and central Africa. ©2005 Elsevier Inc. All rights reserved."
"Ecological consequences of early Late Pleistocene megadroughts in tropical Africa","https://scispace.com/paper/cohen-et-al-2007-ecological-consequences-of-early-late-9iwnbanq","2007","","Proceedings of the National Academy of Sciences of the USA","Andrew S. Cohen
Jeffery R. Stone
Kristina R. M. Beuning
Lisa E. Park
Peter N. Reinthal
David Dettman
Christopher A. Scholz
Thomas C. Johnson
John W. King
Michael R. Talbot
Erik T. Brown
Sarah J. Ivory","10.1073/pnas.0703873104","https://scispace.com/records/cohen-et-al-2007-ecological-consequences-of-early-late-9iwnbanq","1. Discussion:
 This interregional variability will make it difficult to identify specific region(s) (e.g., centers of modern forests) as persistent Afrotropical refugia throughout the Middle/Late Pleistocene. More likely, refugia themselves migrated in parallel with the intense climate swings, consistent with genetic evidence for chimpanzees .","Extremely arid conditions in tropical Africa occurred in several discrete episodes between 135 and 90 ka, as demonstrated by lake core and seismic records from multiple basins [Scholz CA, Johnson TC, Cohen AS, King JW, Peck J, Overpeck JT, Talbot MR, Brown ET, Kalindekafe L, Amoako PYO, et al. (2007) Proc Natl Acad Sci USA 104:16416–16421]. This resulted in extraordinarily low lake levels, even in Africa’s deepest lakes. On the basis of well dated paleoecological records from Lake Malawi, which reflect both local and regional conditions, we show that this aridity had severe consequences for terrestrial and aquatic ecosystems. During the most arid phase, there was extremely low pollen production and limited charred-particle deposition, indicating insufficient vegetation to maintain substantial fires, and the Lake Malawi watershed experienced cool, semidesert conditions (<400 mm/yr precipitation). Fossil and sedimentological data show that Lake Malawi itself, currently 706 m deep, was reduced to an ≈125 m deep saline, alkaline, well mixed lake. This episode of aridity was far more extreme than any experienced in the Afrotropics during the Last Glacial Maximum (~35–15 ka). Aridity diminished after 95 ka, lake levels rose erratically, and salinity/alkalinity declined, reaching near-modern conditions after 60 ka. This record of lake levels and changing limnological conditions provides a framework for interpreting the evolution of the Lake Malawi fish and invertebrate species flocks. Moreover, this record, coupled with other regional records of early Late Pleistocene aridity, places new constraints on models of Afrotropical biogeographic refugia and early modern human population expansion into and out of tropical Africa."
