"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Species Delimitation Using Molecular Data","https://scispace.com/paper/species-delimitation-using-molecular-data-2jbmhvoz","2022","Book Chapter","","","10.1201/9780367855604-9","","With the ready availability of genomic data from nearly any empirical system, molecular species delimitation has grown rapidly in popularity. The general lineage concept and coalescent theory offered a clear path forward to applying genetic data to infer species boundaries and quickly found traction in the taxonomic community. While these developments have proved valuable, there are several outstanding questions regarding best practices in molecular species delimitation. Here, we review practical and theoretical considerations in molecular species delimitation and highlight promising avenues of future research. We highlight computational advances that allow researchers to make inferences about the evolutionary processes that drove speciation using genomic data and emphasise the importance of using molecular data in combination with phenotypic and ecological data when inferring species boundaries. Finally, we discuss barriers to translating species delimited with molecular data into formally described species. ","In this paper , the authors review practical and theoretical considerations in molecular species delimitation and highlight promising avenues of future research and highlight the importance of using molecular data in combination with phenotypic and ecological data when inferring species boundaries."
"Molecular evolutionary dynamics of cytochrome b in strepsirrhine primates: the phylogenetic significance of third-position transversions.","https://scispace.com/paper/molecular-evolutionary-dynamics-of-cytochrome-b-in-11jsct7gke","1996","Journal Article","Molecular Biology and Evolution","Anne D. Yoder
Rytas Vilgalys
Maryellen Ruvolo","10.1093/OXFORDJOURNALS.MOLBEV.A025580","https://scispace.com/pdf/molecular-evolutionary-dynamics-of-cytochrome-b-in-11jsct7gke.pdf","DNA sequences of the complete cytochrome b gene are shown to contain robust phylogenetic signal for the strepsirrhine primates (i.e., lemurs and lorises). The phylogeny derived from these data conforms to other molecular studies of strepsirrhine relationships despite the fact that uncorrected nucleotide distances are high for nearly all intrastrepsirrhine comparisons, with most in the 15%-20% range. Cytochrome b sequences support the hypothesis that Malagasy lemuriforms and Afro-Asian lorisiforms each comprise clades that share a sister-group relationship. A study (Adkins and Honeycutt 1994) of the cytochrome c oxidase subunit II (COII) gene placed one Malagasy primate (Daubentonia) at the base of the strepsirrhine clade, thereby suggesting a diphyletic Lemuriformes. The reanalysis of COII third-position transversions, either alone or in combination with cytochrome b third-position transversions, however, yields a tree that is congruent with phylogenetic hypotheses derived from cytochrome b and other genetic data sets.","DNA sequences of the complete cytochrome b gene are shown to contain robust phylogenetic signal for the strepsirrhine primates (i.e., lemurs and lorises), which supports the hypothesis that Malagasy lemuriforms and Afro-Asian lorisiforms each comprise clades that share a sister-group relationship."
"DNA barcoding of primates and the selection of molecular markers using African Great Apes as a model.","https://scispace.com/paper/dna-barcoding-of-primates-and-the-selection-of-molecular-345u6wtaco","2020","","","Amy S Jackson
Vincent Nijman","10.4436/JASS.98017","","Ambiguities within species description and identification may compromise research validity. Species identification has typically been based upon morphological characteristics, yet recent technological advances have led to identifications achieved via DNA approaches, including DNA barcoding. DNA barcoding studies typically use cytochrome c oxidase subunit I (COI) as the proposed universal molecular marker for animals. Here, we test 12 mitochondrial protein coding genes for the presence of a clear barcoding gap allowing us to unequivocally define species. Using the African Great Apes as our model group, we assess this at the species (Pan troglodytes), genus (Pan) and family (Hominidae) level. Based on 279 complete mitochondrial genomes, sequences were partitioned by gene for analysis and pairwise distances were calculated. No barcoding gap was observed at the within species level, i.e., the four recognised chimpanzee taxa were not distinguishable through DNA barcoding. However, NADH dehydrogenase subunit 5 (ND5) and cytochrome c oxidase subunit II (COII) produce the largest barcoding gaps at the genus (ND5 2%, COII 0.5%) and family (ND5 1.5%, COII 0.5%) level. Rather than focusing on COI, our analysis suggests that these two genes may be more, or at least as, appropriate markers in primate species delineation, with uses in the identification of extinct and extant species. Further use may be beneficial to taxonomists, providing additional evidence and new insights for these morphologically similar species.","It is suggested that NADH dehydrogenase sub unit 5 (ND5) and cytochrome c oxidase subunit II (COII) may be more, or at least as, appropriate markers in primate species delineation, with uses in the identification of extinct and extant species."
"General properties and phylogenetic utilities of nuclear ribosomal DNA and mitochondrial DNA commonly used in molecular systematics","https://scispace.com/paper/general-properties-and-phylogenetic-utilities-of-nuclear-24j9izhnym","1999","Journal Article","Korean Journal of Parasitology","Ui Wook Hwang
Won Kim","10.3347/KJP.1999.37.4.215","https://scispace.com/pdf/general-properties-and-phylogenetic-utilities-of-nuclear-24j9izhnym.pdf","To choose one or more appropriate molecular markers or gene regions for resolving a particular systematic question among the organisms at a certain categorical level is still a very difficult process. The primary goal of this review, therefore, is to provide a theoretical information in choosing one or more molecular markers or gene regions by illustrating general properties and phylogenetic utilities of nuclear ribosomal DNA (rDNA) and mitochondrial DNA (mtDNA) that have been most commonly used for phylogenetic researches. The highly conserved molecular markers and/or gene regions are useful for investigating phylogenetic relationships at higher categorical levels (deep branches of evolutionary history). On the other hand, the hypervariable molecular markers and/or gene regions are useful for elucidating phylogenetic relationships at lower categorical levels (recently diverged branches). In summary, different selective forces have led to the evolution of various molecular markers or gene regions with varying degrees of sequence conservation. Thus, appropriate molecular markers or gene regions should be chosen with even greater caution to deduce true phylogenetic relationships over a broad taxonomic spectrum.","General properties and phylogenetic utilities of nuclear ribosomal DNA (rDNA) and mitochondrial DNA (mtDNA) that have been most commonly used for phylogenetic researches are illustrated to provide theoretical information in choosing one or more molecular markers or gene regions."
"Species delimitation, phylogeography and population genetics of the endemic Malagasy dwarf lemurs (genus Cheirogaleus)","https://scispace.com/paper/species-delimitation-phylogeography-and-population-genetics-2309mdgdz6","2008","Dissertation","","Linn Fenna Groeneveld","","","This dissertation addressed aspects of
species delimitation, phylogeography and population genetics of the
endemic Malagasy genus Cheirogaleus Morphometric, molecular and
distributional data at multiple scales from all available data
sources, including museum collections, sequence data from GenBank
and newly collected specimens from the field, were used to answer
the following questions: Is the current taxonomy, which recognizes
seven species, supported by new data from the field? Morphological
and genetic data are concordant in the support of the existence of
three Cheirogaleus species and thus the current taxonomy is not
fully supported by our analyses To what conclusion regarding the
number of Cheirogaleus species does the analysis of morphological
data from field and museum specimens lead ? Analyses of
morphological data, from six external and 32 cranio-dental
characters of 120 museum specimens and 36 individuals from the
field, revealed three distinct morphs, which correspond to C
medius, C major and C crossleyi Cheirogaleus adipicaudatus and
C ravus are proposed to be synonymous with C medius and C major,
respectively The sample size for C minusculus is too small for
decisive inferences and results for the status of C sibreei are
inconclusive What can be concluded from the analyses of
mitochondrial DNA and nuclear DNA markers in terms of species
delimitation? Analyses based on mtDNA (cytb+cox2) and three
independent nuclear markers (adora3, fiba and vWF) from 48
individuals caught in the field, 17 museum specimens and 24
haplotypes from GenBank, support three evolutionary lineages, which
correspond to C medius, C major and C crossleyi Population
genetic cluster analyses revealed a further layer of resolution
within the three lineages and identified two distinct sets of
populations/individuals per lineage How are the extant
Cheirogaleus species distributed geographically and how did those
patterns arise? The three recognized species, as assessed by the
morphological and genetic analyses, are not local endemics, but
have distributions spanning the island Cheirogaleus medius is
found along the west coast from the southeastern to the
northeastern tip of the island Cheirogaleus major is present along
the east coast from the southeastern tip up to the Masoala
peninsula and C crossleyi is found in the eastern rainforests from
the southeastern to the northernmost tip and also on the
northwestern coast as far south as Ampijoroa Can existing
biogeographic hypotheses for Madagascar be supported by new
distributional data and a reassessed Cheirogaleus taxonomy? Neither
the model of biogeographic zones based on phytogeography, nor the
`centers-of-endemism' hypothesis is concordant with, or explains
the contemporary distribution of the currently recognized species
of dwarf lemurs When did the different Cheirogaleus species begin
to differentiate and how do their time divergence estimates compare
to closely related taxa? The age estimates for dwarf lemur species
range from 15 to 81 mya (95% credibility intervals) and are
comparable to estimates for mouse lemur species at 15 to 128 mya
(95% credibility intervals) and thus species level divergences in
both genera largely predate the Quaternary This indicates that
models, such as the `centers-of-endemism' hypothesis, which assume
that climatic shifts in the Quaternary were the driving force of
speciation, do not apply What can be deduced from the population
genetic structure of a C medius population from western
Madagascar? Evidence for equal dispersal by both sexes in a
pair-living primate species, C medius, was found This dispersal
seems to occur to a limited degree, creating local populations that
are potentially quite differentiated behaviorally from nearby
populations On the one hand the confounding factor of genetic
signatures due to potentially asymmetrical dispersal patterns of
the sexes can thus be disregarded in future mtDNA based studies On
the other hand population differences were found on a small spatial
scale and it is therefore questionable how representative the
conclusions of this study are What does the present population
genetic structure of a C medius population in western Madagascar
reveal about the demographic history of that population? Analyses
of mtDNA variability at the population level, ie of 140
individuals from two subpopulations, revealed very low levels of
genetic variability combined with high haplotype diversity, which
is indicative of a recent population bottleneck Which sex
disperses in C medius and what is the consequence in terms of
population genetic structure? No evidence for spatial clustering of
same-sexed individuals with identical haplotypes within each of two
C medius subpopulations was found, indicating equal dispersal by
both sexes Comparison with a closely related sympatric species
demonstrated that differences in social organization and dispersal
patterns result in different genetic structures: In Microcebus
murinus females had a larger aggregation index and FST than males,
whereas in C medius the sexes showed equal variances in the number
of individuals representing each haplotype, as well as equal levels
of aggregation of identical haplotypes and almost equal FST
estimates Are these data representative for the whole species? We
discovered population differences in density and sex ratio at the
smallest spatial scale, indicating behavioral and social
flexibility in this species, which suggests that any randomly
chosen study site may not be representative for the social system
of a local population, or even species","This dissertation addressed aspects of species delimitation, phylogeography and population genetics of the endemic Malagasy genus Cheirogaleus, finding that models, such as the `centers-of-endemism' hypothesis, which assume that climatic shifts in the Quaternary were the driving force of speciation do not apply."
"Molecular Markers, Phylogeography and Search for the Criteria for Delimiting Species","https://scispace.com/paper/molecular-markers-phylogeography-and-search-for-the-criteria-4zfbcpocuw7a","","","","N.I. Abramson","10.31610/trudyzin/2009.supl.1.185","","The search for practical criteria for delimiting species was always topical. The waves of species splitting and lumping always altered depending both from dominant species concept, fashion and methods applied. Starting from the end of the last century the description of species diversity is at the peak of splitting wave. The specific feature of current splitting wave is that it relies 1) on new wide array of characters – molecular markers with their universality and easy application; 2) wide application of molecular markers in its turn gave birth to new methodology – phylogenetic analysis penetrates to intraspecies level, new direction of studies – phylogeography (Avise et al., 1987) appears and explosively develops. Phylogeography very successfully fall on phylogenetic species concept using gene trees as the basis for delimiting species and this «tree-thinking» approach together with widely expanding studies on phylogeography lead to dramatic increase in species number practically in all groups of vertebrates. Unlike morphological characters, molecular markers are universal (occur in all or almost in all organisms) and genetic distances, therewith, at a first glance gave an universal metrics for delimiting species which could be applied to almost all groups. Thus remarkable and long-awaited perspective opens- systematics receive an universal tool for distinguishing and delimitation of species. However, this hope on universal criteria once again appeared to be false and all issues which rise while working with molecular markers are very similar to those one have using morphological approach. In other words application of molecular markers bring us back to old and well known issues major part of which currently has no solution and the feeling that biologists at last have gain a unit similar to exact sciences is very wrong.","Researchers utilize molecular markers and phylogeography to delimit species, but this approach raises similar issues as morphological methods, including the lack of universal criteria, and does not provide a definitive solution to species delimitation."
"Maximum likelihood mtgenome phylogeny.","https://scispace.com/paper/maximum-likelihood-mtgenome-phylogeny-eeid4w16djm8","2023","Repository","","","10.1371/journal.pone.0291941.s008","","&lt;div&gt;&lt;p&gt;When designing phylogeographic investigations researchers can choose to collect many different types of molecular markers, including mitochondrial genes or genomes, SNPs from reduced representation protocols, large sequence capture data sets, and even whole genomes. Given that the statistical power and accuracy of various analyses are expected to differ depending on both the type of marker and the amount of data collected, an exploration of the variance across methodological results as a function of marker type should provide valuable information to researchers. Here we collect mitochondrial Cytochrome &lt;i&gt;b&lt;/i&gt; sequences, whole mitochondrial genomes, single nucleotide polymorphisms (SNP)s isolated using a genotype by sequencing (GBS) protocol, sequences from ultraconserved elements, and low-coverage nuclear genomes from the North American water vole (&lt;i&gt;Microtus richardsoni&lt;/i&gt;). We estimate genetic distances, population genetic structure, and historical demography using data from each of these datasets and compare the results across markers. As anticipated, the results exhibit differences across marker types, particularly in terms of the resolution offered by different analyses. A cost-benefit analysis indicates that SNPs collected using a GBS protocol are the most cost-effective molecular marker, with inferences that mirror those collected from the whole genome data at a fraction of the cost per sample.&lt;/p&gt;&lt;/div&gt; ",""
"Intraspecies variation of the mitochondrial genome: An evaluation for phylogenetic approaches based on the conventional choices of genes and segments on mitogenome","https://scispace.com/paper/intraspecies-variation-of-the-mitochondrial-genome-an-5y1z79dz","2022","Journal Article","PLOS ONE","Jesús Morón-López
Karen Vergara
Masanao Sato
Gonzalo Gajardo
Shoko Ueki","10.1371/journal.pone.0273330","","Intraspecies nucleotide sequence variation is a key to understanding the evolutionary history of a species, such as the geographic distribution and population structure. To date, numerous phylogenetic and population genetics studies have been conducted based on the sequences of a gene or an intergenic region on the mitochondrial genome (mtDNA), such as cytochrome c oxidase subunits or the D-loop. To evaluate the credibility of the usage of such ‘classic’ markers, we compared the phylogenetic inferences based on the analyses of the partial and entire mtDNA sequences. Importantly, the phylogenetic reconstruction based on the short marker sequences did not necessarily reproduce the tree topologies based on the analyses of the entire mtDNA. In addition, analyses on the datasets of various organisms revealed that the analyses based on the classic markers yielded phylogenetic trees with poor confidence in all tested cases compared to the results based on full-length mtDNA. These results demonstrated that phylogenetic analyses based on complete mtDNA sequences yield more insightful results compared to those based on mitochondrial genes and segments. To ameliorate the shortcomings of the classic markers, we identified a segment of mtDNA that may be used as an ‘approximate marker’ to closely reproduce the phylogenetic inference obtained from the entire mtDNA in the case of mammalian species, which can be utilized to design amplicon-seq-based studies. Our study demonstrates the importance of the choice of mitochondrial markers for phylogenetic analyses and proposes a novel approach to choosing appropriate markers for mammalian mtDNA that reproduces the phylogenetic inferences obtained from full-length mtDNA.","A segment of mtDNA is identified that may be used as an ‘approximate marker’ to closely reproduce the phylogenetic inference obtained from the entire mtDNA in the case of mammalian species, which can be utilized to design amplicon-seq-based studies."
"Species Diagnosis and DNA Taxonomy","https://scispace.com/paper/species-diagnosis-and-dna-taxonomy-3tm7f2jlvz","2024","Book Chapter","","Dirk Ahrens","10.1007/978-1-0716-3581-0_2","","The use of DNA has helped to improve and speed up species identification and delimitation. However, it also provides new challenges to taxonomists. Incongruence of outcome from various markers and delimitation methods, bias from sampling and skewed species distribution, implemented models, and the choice of methods/priors may mislead results and also may, in conclusion, increase elements of subjectivity in species taxonomy. The lack of direct diagnostic outcome from most contemporary molecular delimitation approaches and the need for a reference to existing and best sampled trait reference systems reveal the need for refining the criteria of species diagnosis and diagnosability in the current framework of nomenclature codes and good practices to avoid nomenclatorial instability, parallel taxonomies, and consequently more and new taxonomic impediment. ","Species diagnosis and DNA taxonomy reveal challenges in species identification and delimitation due to incongruence of markers, biased sampling, implemented models, and subjective choices. The lack of direct diagnostic outcome and the need for reference to existing trait systems highlight the need for refining species diagnosis and diagnosability criteria."
"Species diagnosis and DNA taxonomy","https://scispace.com/paper/species-diagnosis-and-dna-taxonomy-47ozm7ag43rp","2023","Journal Article","","Ahrens, Dirk","10.5281/zenodo.8079016","","The use of DNA has helped to improve and speed up species identification and delimitation. However, it also provides new challenges to taxonomists. Incongruence of outcome from various markers and delimitation methods, bias from sampling and skewed species distribution, implemented models, and the choice of methods/ priors may mislead results and also may, in conclusion, increase elements of subjectivity in species taxonomy. Lack of direct diagnostic outcome from most contemporary molecular delimitation approaches and need of reference to existing and best sampled trait reference systems, reveals the need of refining criteria of species diagnosis and diagnosability in the current framework of nomenclature codes and good practices to avoid nomenclatorial instability, parallel taxonomies, and consequently more and new taxonomic impediment. ",""
"A Plea for Standardized Nuclear Markers in Metazoan DNA Taxonomy.","https://scispace.com/paper/a-plea-for-standardized-nuclear-markers-in-metazoan-dna-4ga97zce45","2020","Journal Article","Trends in Ecology and Evolution","Jonas Eberle
Dirk Ahrens
Christoph Mayer
Oliver Niehuis
Bernhard Misof","10.1016/J.TREE.2019.12.003","","The ease of sequencing DNA barcodes promoted a species identification system universally applicable across animal phyla. However, relying on a single mitochondrial DNA fragment has a number of drawbacks that can mislead species delimitation and identification. Implementation of multiple nuclear markers would mitigate the limits of the current barcoding system if these markers are universally applicable across species, carry sufficient information to discriminate between closely related species, and if sequencing and analyzing these markers can be automatized. As sequencing costs continue to fall, we believe that the time is right to extend DNA barcoding. Here we argue that nearly universal single-copy nuclear protein-coding genes deliver the desired characteristics and could be used to reliably delimit and identify animal species.","It is argued that nearly universal single-copy nuclear protein-coding genes deliver the desired characteristics and could be used to reliably delimit and identify animal species."
"Novel intron markers to study the phylogeny of closely related mammalian species","https://scispace.com/paper/novel-intron-markers-to-study-the-phylogeny-of-closely-3ci3c6l1xt","2010","Journal Article","BMC Evolutionary Biology","Javier Igea
Javier Juste
Jose Castresana","10.1186/1471-2148-10-369","https://scispace.com/pdf/novel-intron-markers-to-study-the-phylogeny-of-closely-3ci3c6l1xt.pdf","Multilocus phylogenies can be used to infer the species tree of a group of closely related species. In species trees, the nodes represent the actual separation between species, thus providing essential information about their evolutionary history. In addition, multilocus phylogenies can help in analyses of species delimitation, gene flow and genetic differentiation within species. However, few adequate markers are available for such studies. In order to develop nuclear markers that can be useful in multilocus studies of mammals, we analyzed the mammalian genomes of human, chimpanzee, macaque, dog and cow. Rodents were excluded due to their unusual genomic features. Introns were extracted from the mammalian genomes because of their greater genetic variability and ease of amplification from the flanking exons. To an initial set of more than 10,000 one-to-one orthologous introns we applied several filters to select introns that belong to single-copy genes, show neutral evolutionary rates and have an adequate length for their amplification. This analysis led to a final list of 224 intron markers randomly distributed along the genome. To experimentally test their validity, we amplified twelve of these introns in a panel of six mammalian species. The result was that seven of these introns gave rise to a PCR band of the expected size in all species. In addition, we sequenced these bands and analyzed the accumulation of substitutions in these introns in five pairs of closely related species. The results showed that the estimated genetic distances in the five species pairs was quite variable among introns and that this divergence cannot be directly predicted from the overall intron divergence in mammals. We have designed a new set of 224 nuclear introns with optimal features for the phylogeny of closely related mammalian species. A large proportion of the introns tested experimentally showed a perfect amplification and enough variability in most species, indicating that this marker set can be very helpful in multilocus phylogenetics of mammals. Due to the lower variability and stronger stochasticity of nuclear markers with respect to mitochondrial genes, studies should be designed to make use of several markers like the ones designed here.","A new set of 224 nuclear introns with optimal features for the phylogeny of closely related mammalian species is designed, indicating that this marker set can be very helpful in multilocus phylogenetics of mammals."
"Mitochondrial evidence for multiple radiations in the evolutionary history of small apes","https://scispace.com/paper/mitochondrial-evidence-for-multiple-radiations-in-the-19w9pyd2r2","2010","Journal Article","BMC Evolutionary Biology","Van Ngoc Thinh
Alan R. Mootnick
Thomas Geissmann
Ming Li
Thomas Ziegler
Muhammad Agil
Pierre Moisson
Tilo Nadler
Lutz Walter
Christian Roos","10.1186/1471-2148-10-74","https://scispace.com/pdf/mitochondrial-evidence-for-multiple-radiations-in-the-19w9pyd2r2.pdf","Gibbons or small apes inhabit tropical and subtropical rain forests in Southeast Asia and adjacent regions, and are, next to great apes, our closest living relatives. With up to 16 species, gibbons form the most diverse group of living hominoids, but the number of taxa, their phylogenetic relationships and their phylogeography is controversial. To further the discussion of these issues we analyzed the complete mitochondrial cytochrome b gene from 85 individuals representing all gibbon species, including most subspecies. Based on phylogenetic tree reconstructions, several monophyletic clades were detected, corresponding to genera, species and subspecies. A significantly supported branching pattern was obtained for members of the genus Nomascus but not for the genus Hylobates. The phylogenetic relationships among the four genera were also not well resolved. Nevertheless, the new data permitted the estimation of divergence ages for all taxa for the first time and showed that most lineages emerged during four short time periods. In the first, between ~6.7 and ~8.3 mya, the four gibbon genera diverged from each other. In the second (~3.0 - ~3.9 mya) and in the third period (~1.3 - ~1.8 mya), Hylobates and Hoolock differentiated. Finally, between ~0.5 and ~1.1 mya, Hylobates lar diverged into subspecies. In contrast, differentiation of Nomascus into species and subspecies was a continuous and prolonged process lasting from ~4.2 until ~0.4 mya. Although relationships among gibbon taxa on various levels remain unresolved, the present study provides a more complete view of the evolutionary and biogeographic history of the hylobatid family, and a more solid genetic basis for the taxonomic classification of the surviving taxa. We also show that mtDNA constitutes a useful marker for the accurate identification of individual gibbons, a tool which is urgently required to locate hunting hotspots and select individuals for captive breeding programs. Further studies including nuclear sequence data are necessary to completely understand the phylogeny and phylogeography of gibbons.","A more complete view of the evolutionary and biogeographic history of the hylobatid family is provided, and a more solid genetic basis for the taxonomic classification of the surviving taxa is shown."
"On species delimitation: yet another lemur species or just genetic variation?","https://scispace.com/paper/on-species-delimitation-yet-another-lemur-species-or-just-36eajlj2i3","2011","Journal Article","BMC Evolutionary Biology","Matthias Markolf
Markus Brameier
Peter M. Kappeler
Peter M. Kappeler","10.1186/1471-2148-11-216","https://scispace.com/pdf/on-species-delimitation-yet-another-lemur-species-or-just-36eajlj2i3.pdf","Although most taxonomists agree that species are independently evolving metapopulation lineages that should be delimited with several kinds of data, the taxonomic practice in Malagasy primates (Lemuriformes) looks quite different. Several recently described lemur species are based solely on evidence of genetic distance and diagnostic characters of mitochondrial DNA sequences sampled from a few individuals per location. Here we explore the validity of this procedure for species delimitation in lemurs using published sequence data. We show that genetic distance estimates and Population Aggregation Analysis (PAA) are inappropriate for species delimitation in this group of primates. Intra- and interspecific genetic distances overlapped in 14 of 17 cases independent of the genetic marker used. A simulation of a fictive taxonomic study indicated that for the mitochondrial D-loop the minimum required number of individuals sampled per location is 10 in order to avoid false positives via PAA. Genetic distances estimates and PAA alone should not be used for species delimitation in lemurs. Instead, several nuclear and sex-specific loci should be considered and combined with other data sets from morphology, ecology or behavior. Independent of the data source, sampling should be done in a way to ensure a quantitative comparison of intra- and interspecific variation of the taxa in question. The results of our study also indicate that several of the recently described lemur species should be reevaluated with additional data and that the number of good species among the currently known taxa is probably lower than currently assumed.","It is shown that genetic distance estimates and Population Aggregation Analysis (PAA) are inappropriate for species delimitation in lemurs and several of the recently described lemur species should be reevaluated with additional data."
"Análisis Filogenético Comparativo Entre Secuencias Codificadoras (cyt B Y ATPasa 8) Y Secuencias No Codificadoras (D-Loop) Del ADN Mitocondrial De Vertebrados Y Sus Implicancias Evolutivas En Los Primates Y Homínidos","https://scispace.com/paper/analisis-filogenetico-comparativo-entre-secuencias-xuyui74aejh6","","","","Carlos Scotto E.","10.24265/horizmed.2006.v6n2.08","","Las secuencias del ADN mitocondrial (ADNmt) de animales vertebrados han sido estudiadas desde hace 25 años. Sólo ahora se cuenta con el genoma mitocondrial completo de muchas especies para hacer un análisis más detallado de cómo evolucionan sus secuencias y como esto influye en la construcción de árboles filogenéticos con la aplicación de los diferentes modelos matemáticos y programas bioinformáticos. En definitiva, aún existe un recurrente debate evolutivo acerca de cuáles secuencias mitocondriales son las más adecuadas de utilizar para explicar mejor los procesos que operan dentro de las especies animales. Por lo tanto, el presente trabajo se propone analizar todas las posibles alternativas de solución utilizando tanto secuencias mitocondriales nucleotídicas como aminoacídicas.","This study compares mitochondrial DNA sequences (cyt B, ATPase 8, D-Loop) in vertebrates to evaluate their evolutionary implications in primates and hominids, using complete genomes and bioinformatic tools to inform phylogenetic tree construction and resolve a long-standing debate in evolutionary biology."
"True lemurs…true species - species delimitation using multiple data sources in the brown lemur complex.","https://scispace.com/paper/true-lemurs-true-species-species-delimitation-using-multiple-4xr0uq3ne0","2013","Journal Article","BMC Evolutionary Biology","Matthias Markolf
Hanitriniaina Rakotonirina
Claudia Fichtel
Phillip von Grumbkow
Markus Brameier
Peter M. Kappeler
Peter M. Kappeler","10.1186/1471-2148-13-233","https://link.springer.com/content/pdf/10.1186%2F1471-2148-13-233.pdf","Species are the fundamental units in evolutionary biology. However, defining them as evolutionary independent lineages requires integration of several independent sources of information in order to develop robust hypotheses for taxonomic classification. Here, we exemplarily propose an integrative framework for species delimitation in the “brown lemur complex” (BLC) of Madagascar, which consists of seven allopatric populations of the genus Eulemur (Primates: Lemuridae), which were sampled extensively across northern, eastern and western Madagascar to collect fecal samples for DNA extraction as well as recordings of vocalizations. Our data base was extended by including museum specimens with reliable identification and locality information for skull shape and pelage color analysis. Between-group analyses of principal components revealed significant heterogeneity in skull shape, pelage color variation and loud calls across all seven populations. Furthermore, post-hoc statistical tests between pairs of populations revealed considerable discordance among different data sets for different dyads. Despite a high degree of incomplete lineage sorting among nuclear loci, significant exclusive ancestry was found for all populations, except for E. cinereiceps, based on one mitochondrial and three nuclear genetic loci. Using several independent lines of evidence, our results confirm the species status of the members of the BLC under the general lineage concept of species. More generally, the present analyses demonstrate the importance and value of integrating different kinds of data in delimiting recently evolved radiations.","An integrative framework for species delimitation in the “brown lemur complex” of Madagascar, which consists of seven allopatric populations of the genus Eulemur, confirms the species status of the members of the BLC under the general lineage concept of species."
"Evolutionary History of the Odd-Nosed Monkeys and the Phylogenetic Position of the Newly Described Myanmar Snub-Nosed Monkey Rhinopithecus strykeri","https://scispace.com/paper/evolutionary-history-of-the-odd-nosed-monkeys-and-the-aj0kdsy3t6k3","2024","Repository","","Rasmus Liedigk
Meixia Yang
Nina G. Jablonski
Frank Momberg
Thomas Geissmann
Ngwe Lwin
Tony Htin Hla
ZhiJin Liu
Bruce Wong
Ming Li
Yongcheng Long
Ya-Ping Zhang
Tilo Nadler
Dietmar Zinner
Christian Roos","10.60692/2cs9t-h5h90","","Odd-nosed monkeys represent one of the two major groups of Asian colobines. Our knowledge about this primate group is still limited as it is highlighted by the recent discovery of a new species in Northern Myanmar. Although a common origin of the group is now widely accepted, the phylogenetic relationships among its genera and species, and the biogeographic processes leading to their current distribution are largely unknown. To address these issues, we have analyzed complete mitochondrial genomes and 12 nuclear loci, including one X chromosomal, six Y chromosomal and five autosomal loci, from all ten odd-nosed monkey species. The gene tree topologies and divergence age estimates derived from different markers were highly similar, but differed in placing various species or haplogroups within the genera Rhinopithecus and Pygathrix. Based on our data, Rhinopithecus represent the most basal lineage, and Nasalis and Simias form closely related sister taxa, suggesting a Northern origin of odd-nosed monkeys and a later invasion into Indochina and Sundaland. According to our divergence age estimates, the lineages leading to the genera Rhinopithecus, Pygathrix and Nasalis+Simias originated in the late Miocene, while differentiation events within these genera and also the split between Nasalis and Simias occurred in the Pleistocene. Observed gene tree discordances between mitochondrial and nuclear datasets, and paraphylies in the mitochondrial dataset for some species of the genera Rhinopithecus and Pygathrix suggest secondary gene flow after the taxa initially diverged. Most likely such events were triggered by dramatic changes in geology and climate within the region. Overall, our study provides the most comprehensive view on odd-nosed monkey evolution and emphasizes that data from differentially inherited markers are crucial to better understand evolutionary relationships and to trace secondary gene flow. ",""
"Primate phylogeny, evolutionary rate variations, and divergence times : a contribution from the nuclear gene IRBP","https://scispace.com/paper/primate-phylogeny-evolutionary-rate-variations-and-2qey1olftn","2004","Journal Article","American Journal of Physical Anthropology","Céline Poux
Céline Poux
Emmanuel J. P. Douzery","10.1002/AJPA.10322","","The first third (ca. 1200 bp) of exon 1 of the nuclear gene encoding the interstitial retinoid-binding protein (IRBP) has been sequenced for 12 representative primates belonging to Lemuriformes, Lorisiformes, Tarsiiformes, Platyrrhini, and Catarrhini, and combined with available data (13 other primates, 11 nonprimate placentals, and 2 marsupials). Phylogenetic analyses using maximum likelihood on nucleotides and amino acids robustly support the monophyly of primates, Strepsirrhini, Lemuriformes, Lorisiformes, Anthropoidea, Catarrhini, and Platyrrhini. It is interesting to note that 1) Tarsiidae grouped with Anthropoidea, and the support for this node depends on the molecular characters considered; 2) Cheirogaleidae grouped within Lemuriformes; and 3) Daubentonia was the sister group of all other Lemuriformes. Study of the IRBP evolutionary rate shows a high heterogeneity within placentals and also within primates. Maximum likelihood local molecular clocks were assigned to three clades displaying significantly contrasted evolutionary rates. Paenungulata were shown to evolve 2.5-3 times faster than Perissodactyla and Lemuriformes. Six independent calibration points were used to estimate splitting ages of the main primate clades, and their compatibility was evaluated. Divergence ages were obtained for the following crown groups: 13.8-14.2 MY for Lorisiformes, 26.5-27.2 MY for Lemuroidea, 39.6-40.7 MY for Lemuriformes, 45.4-46.7 MY for Strepsirrhini, and 56.7-58.4 MY for Haplorrhini. The incompatibility between some paleontological and molecular estimates may reflect the incompleteness of the placental fossil record, and/or indicate that the variable IRBP evolutionary rates are not fully accommodated by local molecular clocks.","Phylogenetic analyses using maximum likelihood on nucleotides and amino acids robustly support the monophyly of primates, Strepsirrhini, Lemuriformes, Lorisiformes; and Anthropoidea, Catarrhini, and Platyrrhini and indicate that the variable IRBP evolutionary rates are not fully accommodated by local molecular clocks."
