"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Ancient Introgression in Mouse Lemurs (Microcebus: Cheirogaleidae) Explains 20 Years of Phylogenetic Uncertainty","https://scispace.com/paper/ancient-introgression-in-mouse-lemurs-microcebus-1gzlt8ygza","2024","Journal Article","Bulletin of the Society of Systematic Biologists","Blake D. Fauskee
Andrew A. Crowl
Bryan Piatkowski
Anne D. Yoder
George P. Tiley","10.18061/bssb.v3i1.9319","","Mouse lemurs (genus Microcebus) are a clade of approximately 26 named species of small, nocturnal primates endemic to Madagascar. The genus radiated one to ten million years ago and is morphologically cryptic, with most species having been named within the past 20 years largely based on phylogenetic analysis of short fragments of mitochondrial data. More recent work has been focused on revisiting species designations with autosomal nuclear data using more sophisticated statistical approaches. The order of speciation events in Microcebus remains contentious, particularly with regard to the placement of the M. ravelobensis clade. We investigated support for previous phylogenetic hypotheses based on available whole-genome assemblies from six species and an outgroup. We recovered over 4,000 one-to-one orthologs from these assemblies and used concatenation and coalescent species tree methods to evaluate if differences between previous studies were due to methodological differences or to limitations from too few loci. Observed gene tree discordance was high with patterns inconsistent with incomplete lineage sorting alone. Therefore, we estimated phylogenetic networks to investigate ancient introgression events that may explain observed gene tree distributions and previous phylogenetic conflicts. A network model, invoking some role for introgressive hybridization in the early evolution of Microcebus, better characterizes phylogenetic relationships than does any binary species tree. Our results provide insights into the biogeographic history of a threatened and diverse group of primates while also highlighting an important role for phylogenetic network methods in resolving cases of phylogenetic uncertainty. ","A network model, invoking some role for introgressive hybridization in the early evolution of Microcebus, better characterizes phylogenetic relationships than does any binary species tree."
"Phylogenetic Relationships among the Colobine Monkeys Revisited: New Insights from Analyses of Complete mt Genomes and 44 Nuclear Non-Coding Markers","https://scispace.com/paper/phylogenetic-relationships-among-the-colobine-monkeys-3ufrjybtp2dm","2024","Repository","","Xiaoping Wang
Li Yu
Christian Roos
Nelson Ting
Cui Ping Chen
Jing Wang
Ya-Ping Zhang","10.60692/m2zpt-nmp52","","Background Phylogenetic relationships among Asian and African colobine genera have been disputed and are not yet well established. In the present study, we revisit the contentious relationships within the Asian and African Colobinae by analyzing 44 nuclear non-coding genes (>23 kb) and mitochondrial (mt) genome sequences from 14 colobine and 4 non-colobine primates. Principal Findings The combined nuclear gene and the mt genome as well as the combined nuclear and mt gene analyses yielded different phylogenetic relationships among colobine genera with the exception of a monophyletic 'odd-nosed' group consisting of Rhinopithecus, Pygathrix and Nasalis, and a monophyletic African group consisting of Colobus and Piliocolobus. The combined nuclear data analyses supported a sister-grouping between Semnopithecus and Trachypithecus, and between Presbytis and the odd-nosed monkey group, as well as a sister-taxon association of Pygathrix and Rhinopithecus within the odd-nosed monkey group. In contrast, mt genome data analyses revealed that Semnopithecus diverged earliest among the Asian colobines and that the odd-nosed monkey group is sister to a Presbytis and Trachypithecus clade, as well as a close association of Pygathrix with Nasalis. The relationships among these genera inferred from the analyses of combined nuclear and mt genes, however, varied with the tree-building methods used. Another remarkable finding of the present study is that all of our analyses rejected the recently proposed African colobine paraphyly and hybridization hypothesis and supported reciprocal monophyly of the African and Asian groups. Significance The phylogenetic utility of large-scale new non-coding genes was assessed using the Colobinae as a model, We found that these markers were useful for distinguishing nodes resulting from rapid radiation episodes such as the Asian colobine radiation. None of these markers here have previously been used for colobine phylogenetic reconstruction, increasing the spectrum of molecular markers available to mammalian systematics. ","This study re-examines phylogenetic relationships among Asian and African colobine monkeys using complete mt genomes and 44 nuclear non-coding markers, revealing complex relationships and rejecting a proposed African colobine paraphyly hypothesis."
"On species delimitation: yet another lemur species or just genetic variation?","https://scispace.com/paper/on-species-delimitation-yet-another-lemur-species-or-just-36eajlj2i3","2011","Journal Article","BMC Evolutionary Biology","Matthias Markolf
Markus Brameier
Peter M. Kappeler
Peter M. Kappeler","10.1186/1471-2148-11-216","","Although most taxonomists agree that species are independently evolving metapopulation lineages that should be delimited with several kinds of data, the taxonomic practice in Malagasy primates (Lemuriformes) looks quite different. Several recently described lemur species are based solely on evidence of genetic distance and diagnostic characters of mitochondrial DNA sequences sampled from a few individuals per location. Here we explore the validity of this procedure for species delimitation in lemurs using published sequence data. We show that genetic distance estimates and Population Aggregation Analysis (PAA) are inappropriate for species delimitation in this group of primates. Intra- and interspecific genetic distances overlapped in 14 of 17 cases independent of the genetic marker used. A simulation of a fictive taxonomic study indicated that for the mitochondrial D-loop the minimum required number of individuals sampled per location is 10 in order to avoid false positives via PAA. Genetic distances estimates and PAA alone should not be used for species delimitation in lemurs. Instead, several nuclear and sex-specific loci should be considered and combined with other data sets from morphology, ecology or behavior. Independent of the data source, sampling should be done in a way to ensure a quantitative comparison of intra- and interspecific variation of the taxa in question. The results of our study also indicate that several of the recently described lemur species should be reevaluated with additional data and that the number of good species among the currently known taxa is probably lower than currently assumed.","It is shown that genetic distance estimates and Population Aggregation Analysis (PAA) are inappropriate for species delimitation in lemurs and several of the recently described lemur species should be reevaluated with additional data."
"Contemporary Methods and Evidence for Species Delimitation","https://scispace.com/paper/contemporary-methods-and-evidence-for-species-delimitation-2y1eqabr6u","2021","Journal Article","","David M. Hillis
E. Anne Chambers
Thomas J. Devitt","10.1643/H2021082","","Over the last two decades, mitochondrial DNA (mtDNA) sequence data, as well as analyses of nuclear DNA based on the multispecies coalescent model, have increasingly been used to delimit species, sometimes based on limited sampling and without other supporting evidence. We have argued elsewhere that the uncritical use of these approaches has resulted in unnecessary and unwarranted taxonomic changes that have real and long-lasting consequences for science and society. Unfortunately, these arguments have been misrepresented by Burbrink and Ruane's Point of View on “contemporary” species delimitation in this issue. Here, we discuss the role of models in species delimitation research, and again argue that careful consideration of model assumptions (and their potential violation) is necessary when inferring population history and delimiting species. We echo recent calls for targeted, thorough geographic sampling across contact zones and into parapatric ranges to test for reproductive isolation and draw inferences about the evolutionary independence (or lack thereof) of populations that exchange genes. Finally, despite our very different views on how best to identify species and when to make taxonomic changes, we end by highlighting areas where we agree with Burbrink and Ruane's Point of View and offer suggestions for future research.","The authors discuss the role of models in species delimitation research, and again argue that careful consideration of model assumptions (and their potential violation) is necessary when inferring population history and delimiting species."
"Cebidae Alu Element Alignments and a Complex Non-Human Primate Radiation","https://scispace.com/paper/cebidae-alu-element-alignments-and-a-complex-non-human-2bi2zmmf","2022","Journal Article","Reproductive and developmental Biology","Jessica M. Storer
Jerilyn A. Walker
Morgan A Brown
Mark A. Batzer","10.3390/life12101655","","Simple Summary Relationships among the small monkeys living in the Americas such as the squirrel monkeys, owl monkeys (the ‘night monkeys’), marmosets and capuchins (the ‘organ grinder’ monkeys) are still under debate. This study utilized multi-species DNA sequence alignments to investigate these relationships. Each alignment contained a unique Alu element insertion, a genetic marker considered ‘identical by descent’ such that the absence of the Alu element is the ancestral state. Alu element diversity reveals that the emergence and radiation of these different primate lineages was rapid and complex. The close relationship between squirrel monkey and capuchins was confirmed while the placement of owl monkey with respect to the marmoset remains unresolved. The results of this study will assist in research and conservation strategies for America’s monkeys. Abstract Phylogenetic relationships among Cebidae species of platyrrhine primates are presently under debate. Studies prior to whole genome sequence (WGS) availability utilizing unidirectional Alu repeats linked Callithrix and Saguinus as sister taxa, based on a limited number of genetic markers and specimens, while the relative positions of Cebus, Saimiri and Aotus remained controversial. Multiple WGS allowed computational detection of Alu-genome junctions, however random mutation and evolutionary decay of these short-read segments prevented phylogenetic resolution. In this study, WGS for four Cebidae genomes of marmoset, squirrel monkey, owl monkey and capuchin were analyzed for full-length Alu elements and each locus was compared to the other three genomes in all possible combinations using orthologous region sequence alignments. Over 2000 candidates were aligned and subjected to visual inspection. Approximately 34% passed inspection and were considered shared in their respective category, 48% failed due to the target being present in all four genomes, having N’s in the sequence or other sequence quality anomalies, and 18% were determined to represent near parallel insertions (NP). Wet bench locus specific PCR confirmed the presence of shared Alu insertions in all phylogenetically informative categories, providing evidence of extensive incomplete lineage sorting (ILS) and an abundance of Alu proliferation during the complex radiation of Cebidae taxa.","Wet bench locus specific PCR confirmed the presence of shared Alu insertions in all phylogenetically informative categories, providing evidence of extensive incomplete lineage sorting (ILS) and an abundance of Alu proliferation during the complex radiation of Cebidae taxa."
"Intraspecies variation of the mitochondrial genome: An evaluation for phylogenetic approaches based on the conventional choices of genes and segments on mitogenome","https://scispace.com/paper/intraspecies-variation-of-the-mitochondrial-genome-an-5y1z79dz","2022","Journal Article","PLOS ONE","Jesús Morón-López
Karen Vergara
Masanao Sato
Gonzalo Gajardo
Shoko Ueki","10.1371/journal.pone.0273330","","Intraspecies nucleotide sequence variation is a key to understanding the evolutionary history of a species, such as the geographic distribution and population structure. To date, numerous phylogenetic and population genetics studies have been conducted based on the sequences of a gene or an intergenic region on the mitochondrial genome (mtDNA), such as cytochrome c oxidase subunits or the D-loop. To evaluate the credibility of the usage of such ‘classic’ markers, we compared the phylogenetic inferences based on the analyses of the partial and entire mtDNA sequences. Importantly, the phylogenetic reconstruction based on the short marker sequences did not necessarily reproduce the tree topologies based on the analyses of the entire mtDNA. In addition, analyses on the datasets of various organisms revealed that the analyses based on the classic markers yielded phylogenetic trees with poor confidence in all tested cases compared to the results based on full-length mtDNA. These results demonstrated that phylogenetic analyses based on complete mtDNA sequences yield more insightful results compared to those based on mitochondrial genes and segments. To ameliorate the shortcomings of the classic markers, we identified a segment of mtDNA that may be used as an ‘approximate marker’ to closely reproduce the phylogenetic inference obtained from the entire mtDNA in the case of mammalian species, which can be utilized to design amplicon-seq-based studies. Our study demonstrates the importance of the choice of mitochondrial markers for phylogenetic analyses and proposes a novel approach to choosing appropriate markers for mammalian mtDNA that reproduces the phylogenetic inferences obtained from full-length mtDNA.","A segment of mtDNA is identified that may be used as an ‘approximate marker’ to closely reproduce the phylogenetic inference obtained from the entire mtDNA in the case of mammalian species, which can be utilized to design amplicon-seq-based studies."
"Phylogeny and Evolution of Selected Primates as Determined by Sequences of the ε-Globin Locus and 5′ Flanking Regions","https://scispace.com/paper/phylogeny-and-evolution-of-selected-primates-as-determined-u6o5bd1bw6","1997","Journal Article","International Journal of Primatology","Calvin A. Porter
Calvin A. Porter
Scott L. Page
John Czelusniak
Horacio Schneider
Maria Paula Cruz Schneider
Iracilda Sampaio
Morris Goodman","10.1023/A:1026328804319","","We studied phylogenetic relationships of 39 primate species using sequences of the e-globin gene. For 13 species, we also included flanking sequences 5′ of this locus. Parsimony analyses support the association of tarsiers with the anthropoids. Our analysis of New World monkeys supports the model in which the callitrichines form a clade with Aotus, Cebus, and Saimiri, with Cebus and Saimiri being sister taxa. However, analysis of the 5′ flanking sequences did not support grouping the atelines with Callicebus and the pitheciins. Our data support the classification of platyrrhines into three families, Cebidae (consisting of Cebus, Saimiri, Aotus, and the callitrichines; Atelidae—the atelines; and Pitheciidae—Callicebus and the pithiciins. The strepsirhines form well-defined lemuroid and lorisoid clades, with the cheirogaleids (dwarf and mouse lemurs) and Daubentonia (aye-aye) in the lemuroids, and the aye-aye being the most anciently derived. These results support the hypothesis that nonhuman primates of Madagascar descended from a single lineage. Local molecular clock calculations indicate that the divergence of lemuroid and lorisoid lineages, and the earliest diversification of lemuroids, occurred during the Eocene. The divergence of major lorisoid lineages was probably considerably more recent, possibly near the Miocene–Oligocene boundary. Within hominoids some estimated dates differ somewhat from those found with more extensive noncoding sequences in the β-globin cluster.","Results support the hypothesis that nonhuman primates of Madagascar descended from a single lineage, as local molecular clock calculations indicate that the divergence of lemuroid and lorisoid lineages, and the earliest diversification of leMuroids, occurred during the Eocene."
"Heteroduplex Mobility Assays (HMAs) and Analogous Sequence Analysis of a Cytochrome b Region Indicate Phylogenetic Relationships of Selected Callitrichids","https://scispace.com/paper/heteroduplex-mobility-assays-hmas-and-analogous-sequence-5brzqigx94","1996","Journal Article","Journal of Heredity","Miguel A. M. Moreira
C. A. S. Almeida
Flavio C. Canavez
R. Olicio
Héctor N. Seuánez","10.1093/OXFORDJOURNALS.JHERED.A023037","","Heteroduplex mobility assays (HMAs) of a cytochrome b region were used for estimating genetic distances and phylogenetic relationships between some selected neotropical primates of the families Callitrichidae (marmosets and tamarins) and Cebidae [capuchin monkey, (Cebus apella)], and man (Homo sapiens). HMA distances were found to be strongly correlated to analogous estimates derived from DNA sequence data. Phylogenetic trees obtained by HMAs and sequence analyses showed similar topologies with almost identical intraspecific, intrageneric, and intergeneric relationships. The applicability of HMAs is assessed relative to different levels of molecular and organismal diversity.","Heteroduplex mobility assays (HMAs) of a cytochrome b region were used for estimating genetic distances and phylogenetic relationships between some selected neotropical primates of the families Callitrichidae and Cebidae and man."
"True lemurs…true species - species delimitation using multiple data sources in the brown lemur complex.","https://scispace.com/paper/true-lemurs-true-species-species-delimitation-using-multiple-4xr0uq3ne0","2013","Journal Article","BMC Evolutionary Biology","Matthias Markolf
Hanitriniaina Rakotonirina
Claudia Fichtel
Phillip von Grumbkow
Markus Brameier
Peter M. Kappeler
Peter M. Kappeler","10.1186/1471-2148-13-233","","Species are the fundamental units in evolutionary biology. However, defining them as evolutionary independent lineages requires integration of several independent sources of information in order to develop robust hypotheses for taxonomic classification. Here, we exemplarily propose an integrative framework for species delimitation in the “brown lemur complex” (BLC) of Madagascar, which consists of seven allopatric populations of the genus Eulemur (Primates: Lemuridae), which were sampled extensively across northern, eastern and western Madagascar to collect fecal samples for DNA extraction as well as recordings of vocalizations. Our data base was extended by including museum specimens with reliable identification and locality information for skull shape and pelage color analysis. Between-group analyses of principal components revealed significant heterogeneity in skull shape, pelage color variation and loud calls across all seven populations. Furthermore, post-hoc statistical tests between pairs of populations revealed considerable discordance among different data sets for different dyads. Despite a high degree of incomplete lineage sorting among nuclear loci, significant exclusive ancestry was found for all populations, except for E. cinereiceps, based on one mitochondrial and three nuclear genetic loci. Using several independent lines of evidence, our results confirm the species status of the members of the BLC under the general lineage concept of species. More generally, the present analyses demonstrate the importance and value of integrating different kinds of data in delimiting recently evolved radiations.","An integrative framework for species delimitation in the “brown lemur complex” of Madagascar, which consists of seven allopatric populations of the genus Eulemur, confirms the species status of the members of the BLC under the general lineage concept of species."
"Phylogenetic relationships among the colobine monkeys revisited: new insights from analyses of complete mt genomes and 44 nuclear non-coding markers.","https://scispace.com/paper/phylogenetic-relationships-among-the-colobine-monkeys-124znhs0km","2012","Journal Article","PLOS ONE","Xiaoping Wang
Li Yu
Christian Roos
Nelson Ting
Cui Ping Chen
Jing Wang
Ya-Ping Zhang
Ya-Ping Zhang","10.1371/JOURNAL.PONE.0036274","","Background 
Phylogenetic relationships among Asian and African colobine genera have been disputed and are not yet well established. In the present study, we revisit the contentious relationships within the Asian and African Colobinae by analyzing 44 nuclear non-coding genes (>23 kb) and mitochondrial (mt) genome sequences from 14 colobine and 4 non-colobine primates.
Principal Findings 
The combined nuclear gene and the mt genome as well as the combined nuclear and mt gene analyses yielded different phylogenetic relationships among colobine genera with the exception of a monophyletic ‘odd-nosed’ group consisting of Rhinopithecus, Pygathrix and Nasalis, and a monophyletic African group consisting of Colobus and Piliocolobus. The combined nuclear data analyses supported a sister-grouping between Semnopithecus and Trachypithecus, and between Presbytis and the odd-nosed monkey group, as well as a sister-taxon association of Pygathrix and Rhinopithecus within the odd-nosed monkey group. In contrast, mt genome data analyses revealed that Semnopithecus diverged earliest among the Asian colobines and that the odd-nosed monkey group is sister to a Presbytis and Trachypithecus clade, as well as a close association of Pygathrix with Nasalis. The relationships among these genera inferred from the analyses of combined nuclear and mt genes, however, varied with the tree-building methods used. Another remarkable finding of the present study is that all of our analyses rejected the recently proposed African colobine paraphyly and hybridization hypothesis and supported reciprocal monophyly of the African and Asian groups.
Significance 
The phylogenetic utility of large-scale new non-coding genes was assessed using the Colobinae as a model, We found that these markers were useful for distinguishing nodes resulting from rapid radiation episodes such as the Asian colobine radiation. None of these markers here have previously been used for colobine phylogenetic reconstruction, increasing the spectrum of molecular markers available to mammalian systematics.","The phylogenetic utility of large-scale new non-coding genes was assessed using the Colobinae and it was found that these markers were useful for distinguishing nodes resulting from rapid radiation episodes such as the Asian colobine radiation."
"A NEW WORLD MONKEY MICROSATELLITE (AP74) HIGLY CONSERVED IN PRIMATES AP74, un microsatélite de Monos del Nuevo Mundo altamente conservado en Primates","https://scispace.com/paper/a-new-world-monkey-microsatellite-ap74-higly-conserved-in-1itzfa9fgz","2012","","","Luciana Inés Oklander
Eliana Ruth","","","Given their great variability, microsatellites or STRs became the most commonly used genetic markers over the last 15 years. The analysis of these markers requires minimum quantities of DNA, allowing the use of non invasive samples, such as feces or hair. We amplified the microsatellite Ap74 in blood and hair samples in order to analyze the levels of genomic conservation among a wide range of primates including: Lemur catta , Alouatta caraya , Ateles belzebuth , Ateles chamek , Pan troglodytes , Papio sp., and Homo sapiens . In all cases we obtained amplification products that exhibited similar size both in monkeys and human (oscillating between 126 and 176 bp), except in the lemur where the detected fragment presented a size of approximately 1000 bp. The analysis of the nucleotide sequences permitted the evaluation of the molecular modifications experienced during the evolutionary process in primates.","In this paper, the levels of genomic conservation among a wide range of primates including: Lemur catta, Alouatta caraya, Ateles belzebuth, ateles chamek, Pan troglodytes, Papio sp., and Homo sapiens."
"Phylogenomics Reveals High Levels of Incomplete Lineage Sorting at the Ancestral Nodes of the Macaque Radiation","https://scispace.com/paper/phylogenomics-reveals-high-levels-of-incomplete-lineage-rsraykudd72g","2024","Repository","","Xinxin Tan
Jiwei Qi
ZhiJin Liu
Pingzhi Fan
Gaoming Liu
Liye Zhang
Ying Shen
Jing Li
Christian Roos
Xuming Zhou
Ming Li","10.60692/qrx1z-70535","","The genus Macaca includes 23 species assigned into 4 to 7 groups. It exhibits the largest geographic range and represents the most successful example of adaptive radiation of nonhuman primates. However, intrageneric phylogenetic relationships among species remain controversial and have not been resolved so far. In this study, we conducted a phylogenomic analysis on 16 newly generated and 8 published macaque genomes. We found strong evidence supporting the division of this genus into 7 species groups. Incomplete lineage sorting (ILS) was the primary factor contributing to the discordance observed among gene trees; however, we also found evidence of hybridization events, specifically between the ancestral arctoides/sinica and silenus/nigra lineages that resulted in the hybrid formation of the fascicularis/mulatta group. Combined with fossil data, our phylogenomic data were used to establish a scenario for macaque radiation. These findings provide insights into ILS and potential ancient introgression events that were involved in the radiation of macaques, which will lead to a better understanding of the rapid speciation occurring in nonhuman primates. ",""
"The mystery of the origins of Cebus albifrons malitiosus and Cebus albifrons hypoleucus: mitogenomics and microsatellite analyses revealed an amazing evolutionary history of the Northern Colombian white-fronted capuchins","https://scispace.com/paper/the-mystery-of-the-origins-of-cebus-albifrons-malitiosus-and-3kxdwcjf93","2019","Journal Article","Mitochondrial DNA","Manuel Ruiz-García
Sebastián Sánchez-Castillo
María Ignacia Castillo
Kelly Luengas
Juan Manuel Ortega
Norberto Leguizamon
Aurita Bello
Joseph Mark Shostell","10.1080/24701394.2019.1570174","","Knowledge of the genetic units of species is fundamental to the conservation of biodiversity. This is true for all regions, including the Neotropics where the Earth has its greatest diversity, incl...","A large sample of gracile capuchins, including all of the recognized species, were sequenced to offset the paucity of phylogenic and phylogeographic data regarding this group and to try to understand their phylogeny and evolution."
"Complex evolutionary history with extensive ancestral gene flow in an African primate radiation.","https://scispace.com/paper/complex-evolutionary-history-with-extensive-ancestral-gene-9jyuekdif5","2023","Journal Article","Molecular Biology and Evolution","Axel Jensen
Frances Swift
Dorien de Vries
Robin M. D. Beck
Lukas F. K. Kuderna
Sascha Knauf
Idrissa S. Chuma
Julius D Keyyu
A. Kitchener
Kyle Kai-How Farh
J. Rogers
Tomas Marques-Bonet
Kate M. Detwiler
Christian Roos
Katerina Guschanski","10.1093/molbev/msad247","","Understanding the drivers of speciation is fundamental in evolutionary biology, and recent studies highlight hybridization as an important evolutionary force. Using whole-genome sequencing data from 22 species of guenons (tribe Cercopithecini), one of the world's largest primate radiations, we show that rampant gene flow characterizes their evolutionary history, and identify ancient hybridization across deeply divergent lineages that differ in ecology, morphology and karyotypes. Some hybridization events resulted in mitochondrial introgression between distant lineages, likely facilitated by co-introgression of co-adapted nuclear variants. Although the genomic landscapes of introgression were largely lineage specific, we found that genes with immune functions were overrepresented in introgressing regions, in line with adaptive introgression, whereas genes involved in pigmentation and morphology may contribute to reproductive isolation. In line with reports from other systems that hybridization might facilitate diversification, we find that some of the most species-rich guenon clades are of admixed origin. This study provides important insights into the prevalence, role and outcomes of ancestral hybridization in a large mammalian radiation.","Using whole-genome sequencing data from 22 species of guenons, it is found that genes with immune functions were overrepresented in introgressing regions, in line with adaptive introgression, whereas genes involved in pigmentation and morphology may contribute to reproductive isolation."
"Molecular phylogeny of the New World monkeys (Platyrrhini, primates) based on two unlinked nuclear genes: IRBP intron 1 and epsilon-globin sequences.","https://scispace.com/paper/molecular-phylogeny-of-the-new-world-monkeys-platyrrhini-lng3ag7ww3","1996","Journal Article","American Journal of Physical Anthropology","Harald Schneider
Iracilda Sampaio
M. L. Harada
C. M. L. Barroso
Maria Paula Cruz Schneider
John Czelusniak
Morris Goodman","10.1002/(SICI)1096-8644(199606)100:2<153::AID-AJPA1>3.0.CO;2-Z","","Nuclear sequences of the 1.8 kilobase (kb) long intron 1 of the interstitial retinol-binding protein gene (IRBP), previously determined for 11 of the 16 extant genera of New World monkeys (superfamily Ceboidea, infraorder Platyrrhini), have now been determined for the remaining 5 genera. The maximum parsimony trees found, first with IRBP sequences alone and then with tandemly combined IRBP and epsilon-globin gene sequences from the same species, supported a provisional cladistic classification with the following clusters. Subtribes Callitrichina (Callithrix, Cebuella), Callimiconina (Callimico), Leontopithecina (Leontopithecus) and Saguina (Saguinus) constitute subfamily Callitrichinae, and subfamilies Callitrichinae, Aotinae (Aotus), and Cebinae (Cebus, Saimiri) constitute family Cebidae. Subtribes Chiropotina (Chiropotes, Cacajao) and Pitheciina (Pithecia) constitute tribe Pitheciini; and tribes Pitheciini and Callicebini (Callicebus) constitute subfamily Pitheciinae. Subtribes Brachytelina (Brachyteles, Lagothrix) and Atelina (Ateles) constitute tribe Atelini, and tribes Atelini and Alouattini (Alouatta) constitute subfamily Atelinae. The parsimony results were equivocal as to whether Pitheciinae should be grouped with Atelinae in family Atelidae or have its own family Pitheciidae. The cladistic groupings of extant ceboids were also examined by different stochastic evolutionary models that employed the same stochastic process of nucleotide substitutions but alternative putative phylogenetic trees on which the nucleotide substitutions occurred. Each model, i.e., each different tree, predicted a different multinomial distribution of nucleotide character patterns for the contemporary sequences. The predicted distributions that were closest to the actual observed distributions identified the best fitting trees. The cladistic relationships depicted in these best fitting trees agreed in almost all cases with those depicted in the maximum parsimony trees.","The maximum parsimony trees found, first with IRBP sequences alone and then with tandemly combined IRBP and epsilon-globin gene sequences from the same species, supported a provisional cladistic classification with the following clusters."
"A molecular view of primate phylogeny and important systematic and evolutionary questions.","https://scispace.com/paper/a-molecular-view-of-primate-phylogeny-and-important-37b3tz2keb","1989","Journal Article","Molecular Biology and Evolution","Ben F. Koop
Danilo A. Tagle
Morris Goodman
Jerry L. Slightom","10.1093/OXFORDJOURNALS.MOLBEV.A040574","","Phylogenetic analysis of extensive nucleotide sequence data from primate beta-globin gene clusters elucidates the systematics and evolution of the order Primates and reveals that rates of accumulation of mutations vary by as much as a factor of seven among different primate lineages. The picture of primate phylogeny from DNA sequences clarifies many ambiguities of the morphological picture. In the molecular picture, dwarf and brown lemurs group together into superfamily Lemuroidea, Lemuroidea and Lorisoidea into suborder Strepsirhini, and Tarsius and Anthropoidea into suborder Haplorhini. The molecular picture also provides both significant evidence for a human-chimpanzee clade that narrowly excludes gorilla and overwhelming evidence for the gorilla-chimpanzee-human clade within Hominoidea. Rates of DNA sequence evolution appear to have been fastest in the early primates ancestral to Anthropoidea and next fastest on the lorisoid branch. Rates were slowest over the past 25 Myr of hominoid descent, suggesting that mechanisms lowering the mutation rate evolved in correlation with lengthened life spans.","Rates of DNA sequence evolution appear to have been fastest in the early primates ancestral to Anthropoidea and next fastest on the lorisoid branch and slowest over the past 25 Myr of hominoid descent, suggesting that mechanisms lowering the mutation rate evolved in correlation with lengthened life spans."
"Understanding the convoluted evolutionary history of the capped-golden langur lineage (Cercopithecidae: Colobinae)†.","https://scispace.com/paper/understanding-the-convoluted-evolutionary-history-of-the-4wz01l33nl","2021","Journal Article","Journal of Genetics","Kunal Arekar
Abhijna Parigi
K. Praveen Karanth","10.1007/S12041-021-01329-8","","The phylogenetic position of the capped and golden langur (CG) lineage has been ambiguous owing to the discordance between phylogenies from multiple molecular markers. Previous molecular studies have hypothesised that this discordance likely arises from either a hybridization event that took place between the Indian genus Semnopithecus and the Southeast Asian genus Trachypithecus or from incomplete lineage sorting (ILS). Distinguishing between hybridization and ILS is challenging and these processes can lead to serious difficulties in inferring phylogenies. In this study, we used genetic markers (nine nuclear and eight mitochondrial) in conjunction with coalescent based species tree approach and a test for hybridization using posterior predictive checking to better understand the evolutionary origin of the CG lineage. Both the concatenated nuclear as well as the mitochondrial dataset recovered congruent relationships where CG lineage was sister to Trachypithecus. However, nuclear species tree estimated using different multispecies coalescent methods suggested an opposite result, i.e. CG lineage was sister to Semnopithecus. Hybridization analysis strongly indicates gene flow between Semnopithecus and Trachypithecus that likely gave rise to the hybrid CG lineage. Further, the CG lineage is morphologically intermediate between Semnopithecus and Trachypithecus with respect to skull and body measurements. In light of the above evidences, we argue that the CG lineage needs to be elevated to a new genus of its own. Taxonomic and conservation implications of these results are also discussed.","In this article, the phylogenetic position of the capped and golden langur (CG) lineage has been ambiguous owing to the discordance between phylogenies from multiple molecular markers, and the authors used genetic markers (nine nuclear and eight mitochondrial) in conjunction with coalescent based species tree approach and a test for hybridization using posterior predictive checking to better understand the evolutionary origin of the CG lineage."
"How Many Species, Taxa, or Lineages of Cebus albifrons (Platyrrhini, Primates) Inhabit Ecuador? Insights from Mitogenomics","https://scispace.com/paper/how-many-species-taxa-or-lineages-of-cebus-albifrons-1netep9cdo","2018","Journal Article","International Journal of Primatology","Manuel Ruiz-García
Sebastián Sánchez-Castillo
María Ignacia Castillo
Kelly Luengas
Juan Manuel Ortega
Pablo Moreno
Luis Albuja
Christian Miguel Pinto
Joseph Mark Shostell","10.1007/S10764-018-0062-6","","A first step in protecting groups of similarly structured organisms is to place them into discrete taxa. Molecular genetics and phylogeny allow us to rebuild the evolutionary history of these taxa. The Neotropics has roughly 34% of Earth’s primate diversity. However, the systematics of Neotropical primates is complex and controversial. The untufted (gracile) capuchins are traditionally classified as four species: Cebus albifrons, C. capucinus, C. olivaceus, and C. kaapori. Of these, Cebus albifrons has confusing intraspecific systematics with a large number of fragmented and isolated populations throughout its geographical distribution, and up to 13 morphological subspecies. The number of taxa of this species in Ecuador, some areas of northern and eastern Colombia, and Trinidad Island is particularly debated. Primatologists have defined two taxa of C. albifrons in Ecuador: a trans-Andean population: C. a. aequatorialis (or C. aequatorialis) and a cis-Andean population: C. a. yuracus (or C. yuracus). To better understand the systematics of this species, we sequenced the mitogenomes of 136 Cebus albifrons, two Cebus olivaceus, and one Cebus kaapori. Our phylogenetic analyses revealed at least nine significantly different haplogroups of C. albifrons in Ecuador, four of which contained exemplars from both the trans-Andean Pacific Ecuador and the cis-Andean Ecuadorian Amazon. The splits of these Ecuadorian haplogroups, and the initial diversification within them, occurred during the Middle to Late Pliocene and the beginning of the Pleistocene. Individuals we analyzed from Vichada Department in eastern Colombia were genetically distinct from other groups of C. albifrons, agreeing with morphological studies which consider it a full subspecies (C. a. albifrons). Phylogenetic analyses showed two different gracile capuchin taxa on Trinidad Island: C. a. trininatis and C. o. brunneus. We conclude that a large portion of the gracile capuchin taxa form a unique species with a complex of populations and subspecies. The species has conserved its reproductive integrity by repeated episodes of reticulation and high levels of gene flow.","It is concluded that a large portion of the gracile capuchin taxa form a unique species with a complex of populations and subspecies, and has conserved its reproductive integrity by repeated episodes of reticulation and high levels of gene flow."
