"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"High-Throughput Identification of Informative Nuclear Loci for Shallow-Scale Phylogenetics and Phylogeography","https://scispace.com/paper/high-throughput-identification-of-informative-nuclear-loci-20agdbg3ez","2012","Journal Article","Systematic Biology","Alan R. Lemmon
Emily Moriarty Lemmon","10.1093/SYSBIO/SYS051","","One of the major challenges for researchers studying phylogeography and shallow-scale phylogenetics is the identification of highly variable and informative nuclear loci for the question of interest. Previous approaches to locus identification have generally required extensive testing of anonymous nuclear loci developed from genomic libraries of the target taxon, testing of loci of unknown utility from other systems, or identification of loci from the nearest model organism with genomic resources. Here, we present a fast and economical approach to generating thousands of variable, single-copy nuclear loci for any system using next-generation sequencing. We performed Illumina paired-end sequencing of three reduced-representation libraries (RRLs) in chorus frogs (Pseudacris) to identify orthologous, single-copy loci across libraries and to estimate sequence divergence at multiple taxonomic levels. We also conducted PCR testing of these loci across the genus Pseudacris and outgroups to determine whether loci developed for phylogeography can be extended to deeper phylogenetic levels. Prior to sequencing, we conducted in silico digestion of the most closely related reference genome (Xenopus tropicalis) to generate expectations for the number of loci and degree of coverage for a particular experimental design. Using the RRL approach, we: (i) identified more than 100,000 single-copy nuclear loci, 6339 of which were obtained for divergent conspecifics and 904 of which were obtained for heterospecifics; (ii) estimated average nuclear sequence divergence at 0.1% between alleles within an individual, 1.1% between conspecific individuals that represent two different clades, and 1.8% between species; and (iii) determined from PCR testing that 53% of the loci successfully amplify within- species and also many amplify to the genus-level and deeper in the phylogeny (16%). Our study effectively identified nuclear loci present in the genome that have levels of sequence divergence on par with mitochondrial loci commonly used in phylogeography. Specifically, we estimated that ∼7% of loci in the chorus frog genome are >3% divergent within species; this translates to a prediction of approximately 50,000 single-copy loci in the genome with >3% divergence. Moreover, successful amplification of many loci at deeper phylogenetic levels indicates that the RRL approach represents an efficient method for rapid identification of informative loci for both phylogenetics and phylogeography. We conclude by making recommendations for minimizing the cost and maximizing the efficiency of locus identification for future studies in this field. (Anonymous nuclear loci; Illumina HiSeq; next-generation sequencing; phylogenetics; phylogeography; Pseudacris; reduced-representation library.)","This study effectively identified nuclear loci present in the chorus frog genome that have levels of sequence divergence on par with mitochondrial loci commonly used in phylogeography and makes recommendations for minimizing the cost and maximizing the efficiency of locus identification for future studies in this field."
"Conservation phylogenetics and computational species delimitation of Neotropical primates","https://scispace.com/paper/conservation-phylogenetics-and-computational-species-1s1rdafxz2","2018","Journal Article","Biological Conservation","Beatriz Mello
Júlio F. Vilela
Carlos G. Schrago","10.1016/J.BIOCON.2017.11.017","","","This study aimed to test the performance of coalescent-based delimitation methods using Neotropical primates, which is a lineage that includes several endangered species, and suggested that the molecular marker that best replicates standard taxonomy is the COI gene."
"Shedding light on Amazonian phylogeographic patterns and evolutionary history of night monkeys (Genus: <i>Aotus</i> ) using reconstructed fecal metagenomic shotgun sequencing","https://scispace.com/paper/shedding-light-on-amazonian-phylogeographic-patterns-and-3c7rma97rmvu","2025","Repository","","William D. Helenbrook
William D. Helenbrook","10.1101/2025.11.03.686292","","Abstract Taxonomic classification, phylogenetics, and evolutionary history of night monkeys ( Aotus ) remain subjects of ongoing debate, particularly regarding species boundaries and the complex interplay of drivers underlying Neotropical primate diversification, including the historical role of the Amazon River as a biogeographic divide, Andean uplift, and Pliocene–Pleistocene climatic fluctuations. This study refines our understanding of Aotus systematics by employing fecal metagenomics to generate complete mitochondrial genomes from strategically collected samples across the lower Amazon Basin. Phylogenetic analyses integrating Maximum Likelihood, Bayesian inference, and species delimitation frameworks revealed several corrections to previously proposed biogeographic ranges and clarified evolutionary relationships among taxa. Phylogenomic reconstruction based on complete mitogenomes supports a reorganized classification into three principal clades—northern, western, and southern— originating in the Early Pliocene. Additionally, an expanded mitochondrial cytochrome c oxidase subunit I (COI) dataset provided greater resolution of haplogroups within multiple species, revealing fine-scale geographic structure corresponding to major river barriers. Divergence time estimates were consistent with earlier studies, indicating a most recent common ancestor of the family Aotidae at approximately 17.2 million years ago and rapid diversification within Aotus beginning around 4.5 million years ago. Collectively, these results refine species distributions, illuminate the evolutionary history of Aotus , and provide an updated phylogeographic framework with direct implications for taxonomy and conservation management across the genus. Abstract Figure Graphical illustration Phylogenetic relationships among Aotus taxa inferred from combined complete mitochondrial genomes and single-gene COI sequences using Bayesian Inference (BI). Branches are colored according to biogeographically defined taxonomic groups. Both datasets corroborate the recovery of three major clades (i.e., northern, western, and southern) and reveal fine-scale haplogroup structure corresponding to major Amazonian river barriers. Posterior probabilities are indicated at key nodes; only values &lt;0.99 are shown. This integrated analysis highlights concordance between full mitogenomic and single-gene datasets, clarifying species boundaries and evolutionary relationships across the genus. Highlights Complete Aotus mitochondrial genomes were reconstructed from fecal samples across Amazon. Expanded COI analyses revealed haplogroups structured by rivers and areas of endemism. Misidentified sequences were corrected, clarifying A. boliviensis and A. trivirgatus . Biogeographic ranges were corrected, showing reduced distributions with conservation impact. ",""
"Rocks and clocks revised: New promises and challenges in dating the primate tree of life","https://scispace.com/paper/rocks-and-clocks-revised-new-promises-and-challenges-in-28bm5bmb","2022","Journal Article","Evolutionary Anthropology","Luca Pozzi
Anna-Marie Penna","10.1002/evan.21940","","In recent years, multiple technological and methodological advances have increased our ability to estimate phylogenies, leading to more accurate dating of the primate tree of life. Here we provide an overview of the limitations and potentials of some of these advancements and discuss how dated phylogenies provide the crucial temporal scale required to understand primate evolution. First, we review new methods, such as the total‐evidence dating approach, that promise a better integration between the fossil record and molecular data. We then explore how the ever‐increasing availability of genomic‐level data for more primate species can impact our ability to accurately estimate timetrees. Finally, we discuss more recent applications of mutation rates to date divergence times. We highlight example studies that have applied these approaches to estimate divergence dates within primates. Our goal is to provide a critical overview of these new developments and explore the promises and challenges of their application in evolutionary anthropology.","How dated phylogenies provide the crucial temporal scale required to understand primate evolution is discussed and how the ever‐increasing availability of genomic‐level data for more primate species can impact the ability to accurately estimate timetrees is explored."
"An In Silico Comparison of Protocols for Dated Phylogenomics","https://scispace.com/paper/an-in-silico-comparison-of-protocols-for-dated-phylogenomics-4a8burakpx","2018","Journal Article","Systematic Biology","Rupert A. Collins
Rupert A. Collins
Tomas Hrbek
Tomas Hrbek","10.1093/SYSBIO/SYX089","","In the age of genome-scale DNA sequencing, choice of molecular marker arguably remains an important decision in planning a phylogenetic study. Using published genomes from 23 primate species, we make a standardized comparison of four of the most frequently used protocols in phylogenomics, viz., targeted sequence-enrichment using ultraconserved element and exon-capture probes, and restriction-site-associated DNA sequencing (RADseq and ddRADseq). Here, we present a procedure to perform in silico extractions from genomes and create directly comparable data sets for each class of marker. We then compare these data sets in terms of both phylogenetic resolution and ability to consistently and precisely estimate clade ages using fossil-calibrated molecular-clock models. Furthermore, we were also able to directly compare these results to previously published data sets from Sanger-sequenced nuclear exons and mitochondrial genomes under the same analytical conditions. Our results show-although with the exception of the mitochondrial genome data set and the smallest ddRADseq data set-that for uncontroversial nodes all data classes performed equally well, that is they recovered the same well supported topology. However, for one difficult-to-resolve node comprising a rapid diversification, we report well supported but conflicting topologies among the marker classes consistent with the mismodeling of gene tree heterogeneity as demonstrated by species tree analyses of single nucleotide polymorphisms. Likewise, clade age estimates showed consistent discrepancies between data sets under strict and relaxed clock models; for recent nodes, clade ages estimated by nuclear exon data sets were younger than those of the UCE, RADseq and mitochondrial data, but vice versa for the deepest nodes in the primate phylogeny. This observation is explained by temporal differences in phylogenetic informativeness (PI), with the data sets with strong PI peaks toward the present underestimating the deepest node ages. Finally, we conclude by emphasizing that while huge numbers of loci are probably not required for uncontroversial phylogenetic questions-for which practical considerations such as ease of data generation, sharing, and aggregating, therefore become increasingly important-accurately modeling heterogeneous data remains as relevant as ever for the more recalcitrant problems.","A standardized comparison of four of the most frequently used protocols in phylogenomics using published genomes from 23 primate species shows that while huge numbers of loci are probably not required for uncontroversial phylogenetic questions—for which practical considerations such as ease of data generation, sharing, and aggregating, therefore become increasingly important—accurately modeling heterogeneous data remains as relevant as ever for the more recalcitrant problems."
"Defining Species in an Advanced Technological Landscape","https://scispace.com/paper/defining-species-in-an-advanced-technological-landscape-2k3tjxqnw0","2014","Journal Article","Evolutionary Anthropology","Edward E. Louis
Runhua Lei","10.1002/EVAN.21394","","The answer to the proffered question, ""What is a species?"" is considered one of the fundamental issues of biological science, as well as one of the most polarizing and sometimes acrimonious problems. Dozens of species concepts have been defined, but none are universal for implementation across all taxa. Within the past thirty years, the ability to analyze DNA data has progressed to the point that multiple methodologies can be simultaneously applied to the same evolutionary questions. The use of restriction fragment length polymorphisms, microsatellites, and mitochondrial (mtDNA) and nuclear DNA (nucDNA) sequence data has unarguably changed how we look at diversity and intensified the concept debate through the proliferation of species descriptions. Over the past two decades, Madagascar's biodiversity has gone through a tremendous taxonomic expansion by the elevation of subspecies to species and through novel descriptions, especially within the nocturnal lemurs. With the tremendous continuous loss of habitat, exponential human population growth, and stochastic changes predicted over coming decades, elucidating the earth's biodiversity will never be more important than now. Here, we examine species concepts and their attendant criteria. We predict how technological advances will alter, improve and, we hope, fully consolidate the unity of thoughts related to this central topic of evolutionary biology and its numerous interconnected disciplines.","How technological advances will alter, improve and, the hope, fully consolidate the unity of thoughts related to this central topic of evolutionary biology and its numerous interconnected disciplines is predicted."
"Effects of Sample Size in the Determination of the True Number of Haplogroups or ESUs Within a Species with Phylogeographic and Conservation Purposes: The Case of Cebus albifrons in Ecuador, and the Kinkajous and Coatis Throughout Latin America","https://scispace.com/paper/effects-of-sample-size-in-the-determination-of-the-true-59sg7nro52","2021","Book Chapter","","Manuel Ruiz-García
Maria Fernanda Jaramillo
Sebastián Sánchez-Castillo
María Ignacia Castillo
Christian Miguel Pinto
Joseph Mark Shostell","10.1007/978-3-030-65606-5_6","","Geographical assignment of individuals, or tissues, seized from illegal traffic and hunting is relevant for the conservation of many species. For this, the real number of genetically differentiated groups within a species should be determined to know from where the specimens were illegally extracted or to know where the seized and rehabilitated specimens should be liberated. This determination is also crucial to study the evolutionary history of the species. In the current work, we show, by means of three examples, that sample size is more important than the number of genes or markers studied in determining the total number of well-differentiated genetic groups. The examples were related to the number of groups detected for the white-fronted capuchins (Cebus albifrons) in Ecuador, and for the number of well-differentiated groups throughout Latin America for the kinkajou (Potos flavus), and for the different species of coatis (Nasua and Nasuella). In all cases, larger sample sizes with fewer genes detected more genetically different groups than did smaller-sized with entire mitogenomes. Therefore, in regards to the geographical assignment of seized specimens from illegal traffic it is better to obtain larger sample sizes, which cover the most extensive geographical range possible even if they have just one or few mitochondrial genes rather than to rely on smaller sample sizes with entire mitogenome. Furthermore, we take into consideration that analyses of entire mitogenomes are more costly and require a higher DNA quality than a few mitochondrial genes.","It is shown, by means of three examples, that sample size is more important than the number of genes or markers studied in determining the total number of well-differentiated genetic groups, and that analyses of entire mitogenomes are more costly and require a higher DNA quality than a few mitochondrial genes."
"The Hybrid Origin of the Indochinese Gray Langur Trachypithecus crepusculus","https://scispace.com/paper/the-hybrid-origin-of-the-indochinese-gray-langur-49l200xee8","2019","Journal Article","International Journal of Primatology","Christian Roos
Rasmus Liedigk
Van Ngoc Thinh
Van Ngoc Thinh
Tilo Nadler
Dietmar Zinner","10.1007/S10764-017-0008-4","","Hybridization among formerly separated lineages is a common phenomenon in almost all groups of organisms, including primates. Indicators of hybridization include discordant phylogenies derived from different genetic markers or from genetic and phenotypic characters. Such conflicting phylogenies have been reported for the Indochinese gray langur, Trachypithecus crepusculus. To further investigate the evolutionary history of this species, we analyzed complete mitochondrial (mtDNA) genomes and 12 nuclear loci from several representatives of all four Trachypithecus species groups. Our nuclear DNA (nucDNA) phylogeny agreed with the external appearance of the groups: T. crepusculus clustered with the T. obscurus group, as sister to T. barbei. In contrast, mtDNA data suggested T. crepusculus is sister to the T. francoisi group. Coalescent-based methods favored hybridization as the main reason for the observed gene tree discordance and dated the divergence of T. crepusculus from the T. francoisi group (mtDNA) at ca. 2.45 million years ago (Ma) and from T. barbei (nucDNA) at ca. 0.36 Ma. We hypothesize that the most likely explanation for the observed pattern is male-mediated gene flow from T. barbei into an ancestral form of T. crepusculus, followed by nuclear swamping. This predicts that the nuclear genome of T. crepusculus might be highly similar to that of T. barbei, while the original mtDNA genome was retained as a relict of an otherwise extinct species. Our study provides further data about the putative hybrid status of a colobine taxon and highlights the need for multilocus analyses in phylogenetics.","It is hypothesize that the most likely explanation for the observed pattern is male-mediated gene flow from T. barbei into an ancestral form of T. crepusculus, followed by nuclear swamping, and predicts that the nuclear genome of the putative hybrid status of a colobine taxon might be highly similar to that of the original mtDNA genome."
"Metazoa-level USCOs as markers in species delimitation and classification","https://scispace.com/paper/metazoa-level-uscos-as-markers-in-species-delimitation-and-5ed75fkvpj","2023","Preprint","","Lars Dietz
Christoph Mayer
Eckart Stolle
Jonas Eberle
Bernhard Misof
Lars Podsiadłowski
Oliver Niehuis
Dirk Ahrens","10.22541/au.169744233.35693874/v1","","Metazoa-level Universal Single-Copy Orthologs (mzl-USCOs) are universally applicable markers for DNA taxonomy in animals which can replace or supplement single-gene barcodes. While previously mzl-USCOs from target enrichment data were shown to reliably distinguish species, here we tested whether USCOs are an evenly distributed, representative sample of a given metazoan genome and therefore able to cope with past hybridization events and incomplete lineage sorting. This is relevant for coalescent-based species delimitation approaches, which critically depend on the assumption that the investigated loci do not exhibit autocorrelation due to physical linkage. Based on 239 assessed chromosome-level assembled genomes, we confirmed that mzl-USCOs are genetically unlinked for practical purposes and a representative sample of a genome in terms of reciprocal distances between USCOs on a chromosome and of distribution across chromosomes. We tested the suitability of mzl-USCOs extracted from genomes for species delimitation and phylogeny in four case studies: Anopheles mosquitos, Drosophila fruit flies, Heliconius butterflies, and Darwin’s finches. In almost all instances, USCOs allowed delineating species and yielded phylogenies that correspond to those generated from whole genome data. Our phylogenetic analyses demonstrate that USCOs may complement single-gene DNA barcodes and provide more accurate taxonomic inferences. Combining USCOs from sources that used different versions of ortholog reference libraries to infer marker orthology may be challenging and at times impact taxonomic conclusions. However, we expect this problem to become less severe as the rapidly growing number of reference genomes provides a better representation of the number and diversity of organismic lineages. ","mzl-USCOs are genetically unlinked and representative of a genome, making them suitable markers for species delimitation and phylogeny."
"Assessing Natural Introgression in 2 Biomedical Model Species, the Rhesus Macaque (Macaca mulatta) and the Long-Tailed Macaque (Macaca fascicularis)","https://scispace.com/paper/assessing-natural-introgression-in-2-biomedical-model-1k8m117ana","2009","Journal Article","Journal of Heredity","Maxime Bonhomme
Sergi Cuartero
Antoine Blancher
Brigitte Crouau-Roy","10.1093/JHERED/ESN093","","Rhesus macaque (Macaca mulatta) and long-tailed macaque (Macaca fascicularis) are the 2 most commonly used primate model species in biomedical sciences. Although morphological studies have revealed a weak hybridization at the interspecific contact zone, in the north of Indochina, a molecular study has suggested an ancient introgression from rhesus to long-tailed macaque into the Indo-Chinese peninsula. However, the gene flow between these 2 taxa has never been quantified using genetic data and theoretical models. In this study, we have examined genetic variation within and between the parapatric Chinese rhesus macaque and Indo-Chinese long-tailed macaque populations, using 13 autosomal, 5 sex-linked microsatellite loci and mitochondrial DNA sequence data. From these data, we assessed genetic structure and estimated gene flow using a Bayesian clustering approach and the ""Isolation with Migration"" model. Our results reveal a weak interspecific genetic differentiation at both autosomal and sex-linked loci, suggesting large population sizes and/or gene flow between populations. According to the Bayesian clustering, Chinese rhesus macaque is a highly homogeneous gene pool that contributes strongly to the current Indo-Chinese long-tailed macaque genetic makeup, whether or not current admixture is assumed. Coalescent simulations, which integrated the characteristics of the loci, pointed out 1) a higher effective population size in rhesus macaque, 2) no mitochondrial gene flow, and 3) unilateral and male-mediated nuclear gene flow of approximately 10 migrants per generation from rhesus to long-tailed macaque. These patterns of genetic structure and gene flow suggest extensive ancient introgression from Chinese rhesus macaque into the Indo-Chinese long-tailed macaque population.","Patterns of genetic structure and gene flow suggest extensive ancient introgression from Chinese rhesus macaque into the Indo-Chinese long-tailed macaque population, suggesting large population sizes and/or gene flow between populations."
"Genetic diversity of neotropical primates: phylogeny, population genetics, and animal models for infectious diseases","https://scispace.com/paper/genetic-diversity-of-neotropical-primates-phylogeny-5at0klg9gp","2010","Journal Article","Cytogenetic and Genome Research","Miguel A. M. Moreira
Cibele R. Bonvicino
M A Soares
Héctor N. Seuánez","10.1159/000291485","","The classification of neotropical primates has been controversial, and different arrangements have been proposed based on disparate taxonomic criteria and on the traits selected for elucidating phylogenetic reconstructions, like morphologic characters, nuclear DNA and mitochondrial DNA. Population studies of some neotropical primates have been useful for assessing their extant genetic variability and for understanding their social structure and dynamics. Finally, neotropical primates have become valuable models for some human infectious deseases, especially for HIV studies related to viral resistance. In this review, we comment on these aspects that make neotropical primates a group of highly valuable species for basic and applied research.","These aspects that make neotropical primates a group of highly valuable species for basic and applied research are commented on."
"Target Capture and Massively Parallel Sequencing of Ultraconserved Elements for Comparative Studies at Shallow Evolutionary Time Scales","https://scispace.com/paper/target-capture-and-massively-parallel-sequencing-of-59f03xpuvd","2014","Journal Article","Systematic Biology","Brian Tilston Smith
Michael G. Harvey
Brant C. Faircloth
Travis C. Glenn
Robb T. Brumfield","10.1093/SYSBIO/SYT061","","Comparative genetic studies of non-model organisms are transforming rapidly due to major advances in sequencing technology. A limiting factor in these studies has been the identification and screening of orthologous loci across an evolutionarily distant set of taxa. Here, we evaluate the efficacy of genomic markers targeting ultraconserved DNA elements (UCEs) for analyses at shallow evolutionary timescales. Using sequence capture and massively parallel sequencing to generate UCE data for five co-distributed Neotropical rainforest bird species, we recovered 776-1516 UCE loci across the five species. Across species, 53-77% of the loci were polymorphic, containing between 2.0 and 3.2 variable sites per polymorphic locus, on average. We performed species tree construction, coalescent modeling, and species delimitation, and we found that the five co-distributed species exhibited discordant phylogeographic histories. We also found that species trees and divergence times estimated from UCEs were similar to the parameters obtained from mtDNA. The species that inhabit the understory had older divergence times across barriers, contained a higher number of cryptic species, and exhibited larger effective population sizes relative to the species inhabiting the canopy. Because orthologous UCEs can be obtained from a wide array of taxa, are polymorphic at shallow evolutionary timescales, and can be generated rapidly at low cost, they are an effective genetic marker for studies investigating evolutionary patterns and processes at shallow timescales. (Birds; coalescent theory; isolation-with-migration; massively parallel sequencing; Neotropics; next-generation sequencing; phylogeography; SNPs.)","Using sequence capture and massively parallel sequencing to generate UCE data for five co-distributed Neotropical rainforest bird species, it is found that orthologous UCEs are an effective genetic marker for studies investigating evolutionary patterns and processes at shallow timescales."
"Divergence population genetic analysis of hybridization between rhesus and cynomolgus macaques.","https://scispace.com/paper/divergence-population-genetic-analysis-of-hybridization-2dqmm8gix0","2009","Journal Article","Molecular Ecology","Laurie S. Stevison
Michael H. Kohn","10.1111/J.1365-294X.2009.04212.X","","The geographic ranges of rhesus (Macaca mulatta) and cynomolgus (M. fascicularis) macaques adjoin in Indochina where they appear to hybridize. We used published and newly generated DNA sequences from 19 loci spanning ~20 kb to test whether introgression has occurred between these macaque species. We studied introgression at the level of nuclear DNA and distinguished between incomplete lineage sorting of ancestral polymorphisms or interspecific gene flow. We implemented a divergence population genetics approach by fitting our data to an isolation model implemented in the software IMa. The model that posits no gene flow from the rhesus into the cynomolgus macaque was rejected (P = 1.99 × 10−8). Gene flow in this direction was estimated as 2Nm~1.2, while gene flow in the reverse direction was nonsignificantly different from zero (P = 0.16). The divergence time between species was estimated as ~1.3 million years. Balancing selection, a special case of incomplete sorting, was taken into consideration, as well as potential crossbreeding in captivity. Parameter estimates varied between analyses of subsets of data, although we still rejected isolation models. Geographic sampling of the data, where samples of cynomolgus macaques derived from Indochina were excluded, revealed a lost signature of gene flow, indicating that interspecific gene flow is restricted to mainland Indochina. Our results, in conjunction with those by others, justify future detailed analyses into the genetics of reproductive barriers and reticulate evolution in these two genome-enabled primates. Future studies of the natural hybridization between rhesus and cynomolgus macaques would expand the repertoire of systems available for speciation studies in primates.","This paper used published and newly generated DNA sequences from 19 loci spanning ~20 kb to test whether introgression has occurred between rhesus and cynomolgus macaque species."
"Concatenation and concordance in the reconstruction of mouse lemur phylogeny: an empirical demonstration of the effect of allele sampling in phylogenetics","https://scispace.com/paper/concatenation-and-concordance-in-the-reconstruction-of-mouse-32c6f2w6va","2012","Journal Article","Molecular Biology and Evolution","David W. Weisrock
Stacey D. Smith
Stacey D. Smith
Lauren M. Chan
Karla Biebouw
Peter M. Kappeler
Anne D. Yoder","10.1093/MOLBEV/MSS008","","The systematics and speciation literature is rich with discussion relating to the potential for gene tree/species tree discordance. Numerous mechanisms have been proposed to generate discordance, including differential selection, longbranch attraction, gene duplication, genetic introgression, and/or incomplete lineage sorting. For speciose clades in which divergence has occurred recently and rapidly, recovering the true species tree can be particularly problematic due to incomplete lineage sorting. Unfortunately, the availability of multilocus or ‘‘phylogenomic’’ data sets does not simply solve the problem, particularly when the data are analyzed with standard concatenation techniques. In our study, we conduct a phylogenetic study for a nearly complete species sample of the dwarf and mouse lemur clade, Cheirogaleidae. Mouse lemurs (genus, Microcebus) have been intensively studied over the past decade for reasons relating to their high level of cryptic species diversity, and although there has been emerging consensus regarding the evolutionary diversity contained within the genus, there is no agreement as to the inter-specific relationships within the group. We attempt to resolve cheirogaleid phylogeny, focusing especially on the mouse lemurs, by employing a large multilocus data set. We compare the results of Bayesian concordance methods with those of standard gene concatenation, finding that though concatenation yields the strongest results as measured by statistical support, these results are found to be highly misleading. By employing an approach where individual alleles are treated as operational taxonomic units, we show that phylogenetic results are substantially influenced by the selection of alleles in the concatenation process.","This study attempts to resolve cheirogaleid phylogeny, focusing especially on the mouse lemurs, by employing a large multilocus data set and shows that phylogenetic results are substantially influenced by the selection of alleles in the concatenation process."
"Estimating phylogenies from genomes: A beginners review of commonly used genomic data in vertebrate phylogenomics.","https://scispace.com/paper/estimating-phylogenies-from-genomes-a-beginners-review-of-ceiv0qxx","2023","Journal Article","Journal of Heredity","Javan K. Carter
Rebecca T. Kimball
Erik R. Funk
Nolan C. Kane
Drew R. Schield
Garth M. Spellman
Rebecca J. Safran","10.1093/jhered/esac061","","Despite the increasing feasibility of sequencing whole genomes from diverse taxa, a persistent problem in phylogenomics is the selection of appropriate genetic markers or loci for a given taxonomic group or research question. In this review, we aim to streamline the decision-making process when selecting specific markers to use in phylogenomic studies by introducing commonly used types of genomic markers, their evolutionary characteristics, and their associated uses in phylogenomics. Specifically, we review the utilities of ultraconserved elements (including flanking regions), anchored hybrid enrichment loci, conserved nonexonic elements, untranslated regions, introns, exons, mitochondrial DNA, single nucleotide polymorphisms, and anonymous regions (nonspecific regions that are evenly or randomly distributed across the genome). These various genomic elements and regions differ in their substitution rates, likelihood of neutrality or of being strongly linked to loci under selection, and mode of inheritance, each of which are important considerations in phylogenomic reconstruction. These features may give each type of marker important advantages and disadvantages depending on the biological question, number of taxa sampled, evolutionary timescale, cost effectiveness, and analytical methods used. We provide a concise outline as a resource to efficiently consider key aspects of each type of genetic marker. There are many factors to consider when designing phylogenomic studies, and this review may serve as a primer when weighing options between multiple potential phylogenomic markers.","In this paper , a review of genomic markers and their associated uses in phylogenomics is presented, including the utilities of ultraconserved elements, anchored hybrid enrichment loci, conserved nonexonic elements, untranslated regions, introns, exons, mitochondrial DNA, single nucleotide polymorphisms, and anonymous regions."
"Phylogeny of the titi monkeys of the Callicebus moloch group (Pitheciidae, Primates).","https://scispace.com/paper/phylogeny-of-the-titi-monkeys-of-the-callicebus-moloch-group-1hs1aef55y","2016","Journal Article","American Journal of Primatology","Jeferson Carneiro
José de Sousa e Silva
Iracilda Sampaio
Alcides Pissinatti
Tomas Hrbek
Mariluce Rezende Messias
Fabio Rohe
Izeni Pires Farias
Jean P. Boubli
Horacio Schneider","10.1002/AJP.22559","","Callicebus is a Neotropical primate genus of the family Pitheciidae, which currently comprises 34 recognized species. Based on their morphological traits and geographic distribution, these species are currently assigned to five groups: the C. moloch, C. cupreus, C. donacophilus, C. torquatus, and C. personatus groups, although in the past, alternative arrangements have been proposed based on the analysis of morphological data. The principal disagreements among these arrangements are related to the composition of the C. moloch group. In the present study, we tested the different taxonomic proposals for the C. moloch group, based on the molecular analysis of nuclear markers (Alu insertions and flanking regions) and three mitochondrial genes (16S, COI, and Cyt b), with a total of approximately 7 kb of DNA sequence data. Phylogenetic reconstructions based on maximum likelihood and Bayesian inference methods indicated that the species of the current C. cupreus group should be reintegrated into the C. moloch group. In addition, our results corroborated previous studies suggesting that the species of the current C. personatus group form a distinct species group. We also observed a relatively subtle level of divergence between C. dubius and C. caligatus. While the known diversity of Callicebus is considerable, these findings indicate that the relationships among groups and species may still not be completely understood, highlighting the need for further research into the biological, geographic, and genetic variability of these primates, which will be fundamental to the effective conservation of the genus. Am. J. Primatol. 78:904-913, 2016. © 2016 Wiley Periodicals, Inc.","The results corroborated previous studies suggesting that the species of the current C. personatus group form a distinct species group and indicate that the relationships among groups and species may still not be completely understood, highlighting the need for further research into the biological, geographic, and genetic variability of these primates."
"Examining the sensitivity of molecular species delimitations to the choice of mitochondrial marker","https://scispace.com/paper/examining-the-sensitivity-of-molecular-species-delimitations-3do21splsk","2016","Journal Article","Organisms Diversity & Evolution","Andrew M. Ritchie
Nathan Lo
Simon Y. W. Ho","10.1007/S13127-016-0275-5","","","These findings indicate the need to consider multiple markers, loci and lines of evidence when performing molecular species delimitation, and suggest the widely used Generalised Mixed Yule-Coalescent approach appears to be robust to a wide range of dataset characteristics."
"Novel intron markers to study the phylogeny of closely related mammalian species","https://scispace.com/paper/novel-intron-markers-to-study-the-phylogeny-of-closely-3ci3c6l1xt","2010","Journal Article","BMC Evolutionary Biology","Javier Igea
Javier Juste
Jose Castresana","10.1186/1471-2148-10-369","","Multilocus phylogenies can be used to infer the species tree of a group of closely related species. In species trees, the nodes represent the actual separation between species, thus providing essential information about their evolutionary history. In addition, multilocus phylogenies can help in analyses of species delimitation, gene flow and genetic differentiation within species. However, few adequate markers are available for such studies. In order to develop nuclear markers that can be useful in multilocus studies of mammals, we analyzed the mammalian genomes of human, chimpanzee, macaque, dog and cow. Rodents were excluded due to their unusual genomic features. Introns were extracted from the mammalian genomes because of their greater genetic variability and ease of amplification from the flanking exons. To an initial set of more than 10,000 one-to-one orthologous introns we applied several filters to select introns that belong to single-copy genes, show neutral evolutionary rates and have an adequate length for their amplification. This analysis led to a final list of 224 intron markers randomly distributed along the genome. To experimentally test their validity, we amplified twelve of these introns in a panel of six mammalian species. The result was that seven of these introns gave rise to a PCR band of the expected size in all species. In addition, we sequenced these bands and analyzed the accumulation of substitutions in these introns in five pairs of closely related species. The results showed that the estimated genetic distances in the five species pairs was quite variable among introns and that this divergence cannot be directly predicted from the overall intron divergence in mammals. We have designed a new set of 224 nuclear introns with optimal features for the phylogeny of closely related mammalian species. A large proportion of the introns tested experimentally showed a perfect amplification and enough variability in most species, indicating that this marker set can be very helpful in multilocus phylogenetics of mammals. Due to the lower variability and stronger stochasticity of nuclear markers with respect to mitochondrial genes, studies should be designed to make use of several markers like the ones designed here.","A new set of 224 nuclear introns with optimal features for the phylogeny of closely related mammalian species is designed, indicating that this marker set can be very helpful in multilocus phylogenetics of mammals."
