"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Scalable Species Tree Inference with External Constraints","https://scispace.com/paper/scalable-species-tree-inference-with-external-constraints-z1ygnwj2","2022","Journal Article","Journal of Computational Biology","Dieter Mersch","10.1089/cmb.2021.0543","","Species tree inference is a basic step in biological discovery, but discordance between gene trees creates analytical challenges and large data sets create computational challenges. Although there is generally some information available about the species trees that could be used to speed up the estimation, only one species tree estimation method that addresses gene tree discordance—ASTRAL-J, a recent development in the ASTRAL family of methods—is able to use this information. Here we describe two new methods, NJst-J and FASTRAL-J, that can estimate the species tree, given a partial knowledge of the species tree in the form of a nonbinary unrooted constraint tree. We show that both NJst-J and FASTRAL-J are much faster than ASTRAL-J and we prove that all three methods are statistically consistent under the multispecies coalescent model subject to this constraint. Our extensive simulation study shows that both FASTRAL-J and NJst-J provide advantages over ASTRAL-J: both are faster (and NJst-J is particularly fast), and FASTRAL-J is generally at least as accurate as ASTRAL-J. An analysis of the Avian Phylogenomics Project data set with 48 species and 14,446 genes presents additional evidence of the value of FASTRAL-J over ASTRAL-J (and both over ASTRAL), with dramatic reductions in running time (20 hours for default ASTRAL, and minutes or seconds for ASTRAL-J and FASTRAL-J, respectively). ","In this paper , the authors describe two new methods, NJst-J and FASTRAL-J, that can estimate the species tree given a partial knowledge of the species trees in the form of a nonbinary unrooted constraint tree."
"Probabilistic Species Tree Distances: Implementing the Multispecies Coalescent to Compare Species Trees Within the Same Model-Based Framework Used to Estimate Them.","https://scispace.com/paper/probabilistic-species-tree-distances-implementing-the-3qi9v28ylz","2020","Journal Article","Systematic Biology","Richard Adams
Todd A. Castoe","10.1093/SYSBIO/SYZ031","","Despite the ubiquitous use of statistical models for phylogenomic and population genomic inferences, this model-based rigor is rarely applied to post hoc comparison of trees. In a recent study, Garba et al. derived new methods for measuring the distance between two gene trees computed as the difference in their site pattern probability distributions. Unlike traditional metrics that compare trees solely in terms of geometry, these measures consider gene trees and associated parameters as probabilistic models that can be compared using standard information theoretic approaches. Consequently, probabilistic measures of phylogenetic tree distance can be far more informative than simply comparisons of topology and/or branch lengths alone. However, in their current form, these distance measures are not suitable for the comparison of species tree models in the presence of gene tree heterogeneity. Here, we demonstrate an approach for how the theory of Garba et al. (2018), which is based on gene tree distances, can be extended naturally to the comparison of species tree models. Multispecies coalescent (MSC) models parameterize the discrete probability distribution of gene trees conditioned upon a species tree with a particular topology and set of divergence times (in coalescent units), and thus provide a framework for measuring distances between species tree models in terms of their corresponding gene tree topology probabilities. We describe the computation of probabilistic species tree distances in the context of standard MSC models, which assume complete genetic isolation postspeciation, as well as recent theoretical extensions to the MSC in the form of network-based MSC models that relax this assumption and permit hybridization among taxa. We demonstrate these metrics using simulations and empirical species tree estimates and discuss both the benefits and limitations of these approaches. We make our species tree distance approach available as an R package called pSTDistanceR, for open use by the community.","This work demonstrates an approach for how the theory of Garba et al. (2018), which is based on gene tree distances, can be extended naturally to the comparison of species tree models and describes the computation of probabilistic species tree distances in the context of standard MSC models, which assume complete genetic isolation post-speciation, as well as recent theoretical extensions to the MSC in the form of network-based M SC models that relax this assumption and permit hybridization among taxa."
"CASTER: Direct species tree inference from whole-genome alignments","https://scispace.com/paper/caster-direct-species-tree-inference-from-whole-genome-1dn7b8vj6w","2023","Journal Article","bioRxiv","Chao Zhang
Rasmus Nielsen
Siavash Mirarab","10.1101/2023.10.04.560884","","Genomes contain mosaics of discordant evolutionary histories, challenging the accurate inference of the tree of life. While genome-wide data are routinely used for discordance-aware phylogenomic analyses, due to modeling and scalability limitations, the current practice leaves out large chunks of the genomes. As more high-quality genomes become available, we urgently need discordance-aware methods to infer the tree directly from a multiple genome alignment. Here, we introduce CASTER, a site-based method that eliminates the need to predefine recombination-free loci. CASTER is statistically consistent under incomplete lineage sorting and is scalable to hundreds of mammalian whole genomes. We show both in simulations and on real data that CASTER is scalable and accurate and that its per-site scores can reveal interesting patterns of evolution across the genome.","This work introduces CASTER, a site-based method that eliminates the need to predefine recombination-free loci and is scalable to hundreds of mammalian whole genomes and shows that its per-site scores can reveal interesting patterns of evolution across the genome."
"Using all Gene Families Vastly Expands Data Available for Phylogenomic Inference","https://scispace.com/paper/using-all-gene-families-vastly-expands-data-available-for-3871mbyz","2022","Journal Article","Molecular Biology and Evolution","","10.1093/molbev/msac112","","Traditionally, single-copy orthologs have been the gold standard in phylogenomics. Most phylogenomic studies identify putative single-copy orthologs using clustering approaches and retain families with a single sequence per species. This limits the amount of data available by excluding larger families. Recent advances have suggested several ways to include data from larger families. For instance, tree-based decomposition methods facilitate the extraction of orthologs from large families. Additionally, several methods for species tree inference are robust to the inclusion of paralogs and could use all of the data from larger families. Here, we explore the effects of using all families for phylogenetic inference by examining relationships among 26 primate species in detail and by analyzing five additional data sets. We compare single-copy families, orthologs extracted using tree-based decomposition approaches, and all families with all data. We explore several species tree inference methods, finding that identical trees are returned across nearly all subsets of the data and methods for primates. The relationships among Platyrrhini remain contentious; however, the species tree inference method matters more than the subset of data used. Using data from larger gene families drastically increases the number of genes available and leads to consistent estimates of branch lengths, nodal certainty and concordance, and inferences of introgression in primates. For the other data sets, topological inferences are consistent whether single-copy families or orthologs extracted using decomposition approaches are analyzed. Using larger gene families is a promising approach to include more data in phylogenomics without sacrificing accuracy, at least when high-quality genomes are available. ","This article explored the effects of using all families for phylogenetic inference by examining relationships among 26 primate species in detail and by analyzing five additional data sets, finding that identical trees are returned across nearly all subsets of the data and methods for primates."
"Estimation of species divergence times in presence of cross-species gene flow.","https://scispace.com/paper/estimation-of-species-divergence-times-in-presence-of-cross-3vub17sk","2023","Journal Article","Systematic Biology","George P. Tiley
Tomas Flouri
Xiyun Jiao
Jelmer W. Poelstra
Bo Xu
Tianqi Zhu
Bruce Rannala
Anne D. Yoder
Ziheng Yang","10.1093/sysbio/syad015","","Cross-species introgression can have significant impacts on phylogenomic reconstruction of species divergence events. Here, we used simulations to show how the presence of even a small amount of introgression can bias divergence time estimates when gene flow is ignored in the analysis. Using advances in analytical methods under the multispecies coalescent (MSC) model, we demonstrate that by accounting for incomplete lineage sorting and introgression using large phylogenomic data sets this problem can be avoided. The multispecies-coalescent-with-introgression (MSci) model is capable of accurately estimating both divergence times and ancestral effective population sizes, even when only a single diploid individual per species is sampled. We characterize some general expectations for biases in divergence time estimation under three different scenarios: 1) introgression between sister species, 2) introgression between non-sister species, and 3) introgression from an unsampled (i.e., ghost) outgroup lineage. We also conducted simulations under the isolation-with-migration (IM) model, and found that the MSci model assuming episodic gene flow was able to accurately estimate species divergence times despite high levels of continuous gene flow. We estimated divergence times under the MSC and MSci models from two published empirical datasets with previous evidence of introgression, one of 372 target-enrichment loci from baobabs (Adansonia), and another of 1,000 transcriptome loci from fourteen species of the tomato relative, Jaltomata. The empirical analyses not only confirm our findings from simulations, demonstrating that the MSci model can reliably estimate divergence times, but also show that divergence time estimation under the MSC can be robust to the presence of small amounts of introgression in empirical datasets with extensive taxon sampling.","In this article , the multispecies-coalescent-with-introgression (MSci) model is used to estimate divergence times and ancestral effective population sizes, even when only a single diploid individual per species is sampled."
"Multispecies coalescent and its applications to infer species phylogenies and cross-species gene flow","https://scispace.com/paper/multispecies-coalescent-and-its-applications-to-infer-3c70cd0uo3","2021","Journal Article","National Science Review","Xiyun Jiao
Xiyun Jiao
Tomas Flouri
Ziheng Yang","10.1093/NSR/NWAB127","","Abstract Multispecies coalescent (MSC) is the extension of the single-population coalescent model to multiple species. It integrates the phylogenetic process of species divergences and the population genetic process of coalescent, and provides a powerful framework for a number of inference problems using genomic sequence data from multiple species, including estimation of species divergence times and population sizes, estimation of species trees accommodating discordant gene trees, inference of cross-species gene flow and species delimitation. In this review, we introduce the major features of the MSC model, discuss full-likelihood and heuristic methods of species tree estimation and summarize recent methodological advances in inference of cross-species gene flow. We discuss the statistical and computational challenges in the field and research directions where breakthroughs may be likely in the next few years.","The major features of the MSC model are introduced, full-likelihood and heuristic methods of species tree estimation are discussed, and recent methodological advances in inference of cross-species gene flow are summarized."
"Estimating waiting distances between genealogy changes under a Multi-Species Extension of the Sequentially Markov Coalescent","https://scispace.com/paper/estimating-waiting-distances-between-genealogy-changes-under-m7ew2u85zd1a","2025","Journal Article","Systematic Biology","Patrick McKenzie
Deren A. R. Eaton","10.1093/sysbio/syaf059","","Abstract Genomes are composed of a mosaic of segments inherited from different ancestors, each separated by past recombination events. Consequently, genealogical relationships among multiple genomes vary spatially across different genomic regions. Genealogical variation among unlinked (uncorrelated) genomic regions is well described for either a single population (coalescent) or multiple structured populations (multispecies coalescent). However, the expected similarity among genealogies at linked regions of a genome is less well characterized. Recently, an analytical solution was derived for the distribution of the waiting distance for a change in the genealogical tree spatially across a genome for a single population with constant effective population size. Here we describe a generalization of this result, in terms of the distribution of waiting distances between changes in genealogical trees and topologies for multiple structured populations with branch-specific effective population sizes (i.e., under the multispecies coalescent). We implemented our model in the Python package ipcoal and validated its accuracy against stochastic coalescent simulations. Using a novel likelihood framework we show that tree and topology-change waiting distances in an ARG can be used to fit species tree model parameters, demonstrating an application of our model for developing new methods for phylogenetic inference. The Multi-Species Sequentially Markov Coalescent (MS-SMC) model presented here represents a major advance for linking local ancestry inference to hierarchical demographic models. ","This study generalizes the sequentially Markov coalescent model to estimate waiting distances between genealogy changes in multiple structured populations with branch-specific effective population sizes, enabling phylogenetic inference and local ancestry inference."
"Bayesian Inference Under the Multispecies Coalescent with Ancient DNA Sequences","https://scispace.com/paper/bayesian-inference-under-the-multispecies-coalescent-with-2mh3jfuuieph","2024","Journal Article","Systematic Biology","Anna A. Nagel
Tomáš Flouri
Ziheng Yang
Bruce Rannala","10.1093/sysbio/syae047","","Ancient DNA (aDNA) is increasingly being used to investigate questions such as the phylogenetic relationships and divergence times of extant and extinct species. If aDNA samples are sufficiently old, expected branch lengths (in units of nucleotide substitutions) are reduced relative to contemporary samples. This can be accounted for by incorporating sample ages into phylogenetic analyses. Existing methods that use tip (sample) dates infer gene trees rather than species trees, which can lead to incorrect or biased inferences of the species tree. Methods using a multispecies coalescent (MSC) model overcome these issues. We developed an MSC model with tip dates and implemented it in the program bpp. The method performed well for a range of biologically realistic scenarios, estimating calibrated divergence times and mutation rates precisely. Simulations suggest that estimation precision can be best improved by prioritizing sampling of many loci and more ancient samples. Incorrectly treating ancient samples as contemporary in analyzing simulated data, mimicking a common practice of empirical analyses, led to large systematic biases in model parameters, including divergence times. Two genomic datasets of mammoths and elephants were analyzed, demonstrating the method's empirical utility. ","A Bayesian inference method is developed to incorporate ancient DNA sample ages into multispecies coalescent models, improving estimates of divergence times and mutation rates, and reducing biases in species tree inference."
"Large-scale phylogenomics uncovers a complex evolutionary history and extensive ancestral gene flow in an African primate radiation","https://scispace.com/paper/large-scale-phylogenomics-uncovers-a-complex-evolutionary-2kvt9a1j","2023","Posted Content","bioRxiv","Dorien de Vries
Robin M. D. Beck
Lukas F. K. Kuderna
Sascha Knauf
Idrissa S. Chuma
Julius Keyyu
Andrew C. Kitchener
Kyle Kai-How Farh
Jeffrey Rogers
Tomas Marques-Bonet
Kate M. Detwiler
Christian Roos
Katerina Guschanski","10.1101/2023.06.21.545890","","Understanding the drivers of speciation is fundamental in evolutionary biology, and recent studies highlight hybridization as a potential facilitator of adaptive radiations. Using whole-genome sequencing data from 22 species of guenons (tribe Cercopithecini), one of the world’s largest primate radiations, we show that rampant gene flow characterizes their evolutionary history, and identify ancient hybridization across deeply divergent lineages differing in ecology, morphology and karyotypes. Lineages experiencing gene flow tend to be more species-rich than non-admixed lineages. Mitochondrial transfers between distant lineages were likely facilitated by co-introgression of co-adapted nuclear variants. Although the genomic landscapes of introgression were largely lineage specific, we found that genes with immune functions were overrepresented in introgressing regions, in line with adaptive introgression, whereas genes involved in pigmentation and morphology may contribute to reproductive isolation. This study provides important insights into the prevalence, role and outcomes of ancestral hybridization in a large mammalian radiation.","Using whole-genome sequencing data from 22 species of guenons (tribe Cercopithecini), one of the world's largest primate radiations, the authors show that rampant gene flow characterizes their evolutionary history, and identify ancient hybridization across deeply divergent lineages differing in ecology, morphology and karyotypes."
"OUP accepted manuscript","https://scispace.com/paper/oup-accepted-manuscript-206ngf6o","2022","Journal Article","Systematic Biology","","10.1093/sysbio/syac010","","As genomic sequence data become increasingly available, inferring the phylogeny of the species as that of concatenated genomic data can be enticing. However, this approach makes for a biased estimator of branch lengths and substitution rates and an inconsistent estimator of tree topology. Bayesian multispecies coalescent (MSC) methods address these issues. This is achieved by constraining a set of gene trees within a species tree and jointly inferring both under a Bayesian framework. However, this approach comes at the cost of increased computational demand. Here, we introduce StarBeast3-a software package for efficient Bayesian inference under the MSC model via Markov chain Monte Carlo. We gain efficiency by introducing cutting-edge proposal kernels and adaptive operators, and StarBeast3 is particularly efficient when a relaxed clock model is applied. Furthermore, gene-tree inference is parallelized, allowing the software to scale with the size of the problem. We validated our software and benchmarked its performance using three real and two synthetic data sets. Our results indicate that StarBeast3 is up to one-and-a-half orders of magnitude faster than StarBeast2, and therefore more than two orders faster than *BEAST, depending on the data set and on the parameter, and can achieve convergence on large data sets with hundreds of genes. StarBeast3 is open-source and is easy to set up with a friendly graphical user interface. [Adaptive; Bayesian inference; BEAST 2; effective population sizes; high performance; multispecies coalescent; parallelization; phylogenetics.]. ","StarBeast3 as discussed by the authors is a software package for efficient Bayesian inference under the multispecies coalescent (MSC) model via Markov chain Monte Carlo (MCMC)."
