"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Bayesian Inference Under the Multispecies Coalescent with Ancient DNA Sequences","https://scispace.com/paper/bayesian-inference-under-the-multispecies-coalescent-with-2mh3jfuuieph","2024","Journal Article","Systematic Biology","Anna A. Nagel
Tomáš Flouri
Ziheng Yang
Bruce Rannala","10.1093/sysbio/syae047","","Ancient DNA (aDNA) is increasingly being used to investigate questions such as the phylogenetic relationships and divergence times of extant and extinct species. If aDNA samples are sufficiently old, expected branch lengths (in units of nucleotide substitutions) are reduced relative to contemporary samples. This can be accounted for by incorporating sample ages into phylogenetic analyses. Existing methods that use tip (sample) dates infer gene trees rather than species trees, which can lead to incorrect or biased inferences of the species tree. Methods using a multispecies coalescent (MSC) model overcome these issues. We developed an MSC model with tip dates and implemented it in the program bpp. The method performed well for a range of biologically realistic scenarios, estimating calibrated divergence times and mutation rates precisely. Simulations suggest that estimation precision can be best improved by prioritizing sampling of many loci and more ancient samples. Incorrectly treating ancient samples as contemporary in analyzing simulated data, mimicking a common practice of empirical analyses, led to large systematic biases in model parameters, including divergence times. Two genomic datasets of mammoths and elephants were analyzed, demonstrating the method's empirical utility. ","A Bayesian inference method is developed to incorporate ancient DNA sample ages into multispecies coalescent models, improving estimates of divergence times and mutation rates, and reducing biases in species tree inference."
"Two-step Species Tree Inference under the Multispecies Coalescent Using Full-Likelihood","https://scispace.com/paper/two-step-species-tree-inference-under-the-multispecies-i6ukrjb99ki7","2025","Journal Article","Evolutionary Journal of the Linnean Society","Wenjie Zhu
Sebastian Höhna","10.1093/evolinnean/kzaf018","","Abstract Gene tree-species tree discordance is widely recognized, and the multispecies coalescent (MSC) model has emerged as the standard framework for species tree inference from multilocus data. However, existing methods face challenges: joint inference methods are computationally intensive or even infeasible for large datasets, while summary methods use approximations and often ignore gene tree estimation uncertainties. Here, we introduce and explore a two-step full-likelihood method combining efficiency of summary methods with the statistical rigor of full-likelihood approaches. Specifically, our new approach uses either estimated gene trees (RevBayes-MSC) or posterior samples of gene trees (RevBayes-IS) and computes the likelihood under the multispecies coalescent process without approximations. Through simulation, we evaluated our method against existing approaches under varying levels of incomplete lineage sorting (ILS) and gene tree estimation error. Joint estimation (using BPP) consistently outperformed two-step methods, particularly under high levels of ILS. Among two-step approaches, methods utilizing branch lengths (Maximum Tree and RevBayes-MSC) achieved superior accuracy with known gene trees, while summary methods using only topological information (MP-EST and ASTRAL) demonstrated greater robustness to gene tree uncertainty and estimation errors. Empirical analysis of gibbon data revealed conflicting phylogenetic signals, with our two RevBayes methods and BPP supporting different topologies. Our importance sampling approach (RevBayes-IS) represents a novel full-likelihood methodology for MSC inference that shows promise with increasing sample sizes approaching joint inference performance, though computational efficiency requires further improvement through implementation optimization. Most importantly, this study demonstrates the strength and weakness of using two-step full-likelihood species tree inference. ","Researchers introduce a two-step full-likelihood method for species tree inference under the multispecies coalescent model, combining efficiency with statistical rigor, and evaluate its performance through simulations and empirical analysis of gibbon data."
"Computational Performance and Statistical Accuracy of *BEAST and Comparisons with Other Methods","https://scispace.com/paper/computational-performance-and-statistical-accuracy-of-beast-zggk2vzo66bp","2022","Repository","","Ogilvie, Huw A.
Heled, Joseph
Xie Dong
Drummond, Alexei J.","10.48550/arxiv.1506.06446","","Under the multispecies coalescent model of molecular evolution, gene trees have independent evolutionary histories within a shared species tree. In comparison, supermatrix concatenation methods assume that gene trees share a single common genealogical history, thereby equating gene coalescence with species divergence. The multispecies coalescent is supported by previous studies which found that its predicted distributions fit empirical data, and that concatenation is not a consistent estimator of the species tree. *BEAST, a fully Bayesian implementation of the multispecies coalescent, is popular but computationally intensive, so the increasing size of phylogenetic data sets is both a computational challenge and an opportunity for better systematics. Using simulation studies, we characterize the scaling behaviour of *BEAST, and enable quantitative prediction of the impact increasing the number of loci has on both computational performance and statistical accuracy. Follow up simulations over a wide range of parameters show that the statistical performance of *BEAST relative to concatenation improves both as branch length is reduced and as the number of loci is increased. Finally, using simulations based on estimated parameters from two phylogenomic data sets, we compare the performance of a range of species tree and concatenation methods to show that using *BEAST with tens of loci can be preferable to using concatenation with thousands of loci. Our results provide insight into the practicalities of Bayesian species tree estimation, the number of loci required to obtain a given level of accuracy and the situations in which supermatrix or summary methods will be outperformed by the fully Bayesian multispecies coalescent. ",""
"Species Tree Inference under the Multispecies Coalescent on Data with Paralogs is Accurate","https://scispace.com/paper/species-tree-inference-under-the-multispecies-coalescent-on-3drl7bxidi","2018","Posted Content","bioRxiv","Peng Du
Luay Nakhleh","10.1101/498378","https://scispace.com/pdf/species-tree-inference-under-the-multispecies-coalescent-on-3drl7bxidi.pdf","The multispecies coalescent (MSC) has emerged as a powerful and desirable framework for species tree inference in phylogenomic studies. Under this framework, the data for each locus is assumed to consist of orthologous, single-copy genes, and heterogeneity across loci is assumed to be due to incomplete lineage sorting (ILS). These assumptions have led biologists who use MSC-based inference methods to exclude from their analyses all loci that are present in more than a single copy in any of the genomes under consideration. Furthermore, such analyses involve the task of orthology assignment to avoid the potential of hidden paralogy in the data. The question we seek to answer in this study is: What happens if one runs an MSC-based species tree inference method on data where paralogy is present, in addition to or without ILS being present? Through simulation studies and analyses of two biological data sets, we show that running an MSC-based species tree inference method on data with paralogs, while treating all gene copies within a family as alleles from multiple individuals or by randomly selecting one copy per species, provide very accurate results that are almost identical to results obtained from single-copy genes. Our results have two significant implications. The operational implication is that MSC-based phylogenomic analyses do not have to be restricted to single-copy loci, thus maximizing the amount of data to be used. The interpretative implication is that when an MSC-based inference method infers an accurate species tree, this does not mean that ILS was much of a factor in the heterogeneity across loci.","It is shown that running an MSC-based species tree inference method on data with paralogs, while treating all gene copies within a family as alleles from multiple individuals or by randomly selecting one copy per species, provide very accurate results that are almost identical to results obtained from single-copy genes."
"Efficient Bayesian species tree inference under the multi-species coalescent","https://scispace.com/paper/efficient-bayesian-species-tree-inference-under-the-multi-19pj5xqjpp","2015","Posted Content","arXiv: Populations and Evolution","Bruce Rannala
Ziheng Yang","","https://arxiv.org/pdf/1512.03843.pdf","A method was developed for Bayesian inference of species phylogeny using the multi-species coalescent model. To improve the mixing properties of the Markov chain Monte Carlo (MCMC) algorithm that traverses the space of species trees, we implement two efficient MCMC proposals: the first is based on the Subtree Pruning and Regrafting (SPR) algorithm and the second is based on a novel node-slider algorithm. Like the Nearest-Neighbor Interchange (NNI) algorithm we implemented previously, both algorithms propose changes to the species tree, while simultaneously altering the gene trees at multiple genetic loci to automatically avoid conflicts with the newly-proposed species tree. The method integrates over gene trees, naturally taking account of the uncertainty of gene tree topology and branch lengths given the sequence data. A simulation study was performed to examine the statistical properties of the new method. We found that it has excellent statistical performance, inferring the correct species tree with near certainty when analyzing 10 loci. The prior on species trees has some impact, particularly for small numbers of loci. An empirical dataset (for rattlesnakes) was reanalyzed. While the 18 nuclear loci and one mitochondrial locus support largely consistent species trees under the multi-species coalescent model estimates of parameters suggest drastically different evolutionary dynamics between the nuclear and mitochondrial loci.","A Bayesian method for inferring the species phylogeny under the multispecies coalescent (MSC) model is developed, and the results suggest that the Bayesian coalescent‐based method is statistically more efficient than heuristic methods based on summary statistics, and that the implementation is computationally moreefficient than alternative full‐likelihood methods under the MSC."
"Computational Performance and Statistical Accuracy of *BEAST and Comparisons with Other Methods","https://scispace.com/paper/computational-performance-and-statistical-accuracy-of-beast-5bxus0vurh","2016","Journal Article","Systematic Biology","Huw A. Ogilvie
Joseph Heled
Dong Xie
Alexei J. Drummond","10.1093/SYSBIO/SYV118","https://arxiv.org/pdf/1506.06446","Under the multispecies coalescent model of molecular evolution, gene trees have independent evolutionary histories within a shared species tree. In comparison, supermatrix concatenation methods assume that gene trees share a single common genealogical history, thereby equating gene coalescence with species divergence. The multispecies coalescent is supported by previous studies which found that its predicted distributions fit empirical data, and that concatenation is not a consistent estimator of the species tree. *BEAST, a fully Bayesian implementation of the multispecies coalescent, is popular but computationally intensive, so the increasing size of phylogenetic data sets is both a computational challenge and an opportunity for better systematics. Using simulation studies, we characterize the scaling behavior of *BEAST, and enable quantitative prediction of the impact increasing the number of loci has on both computational performance and statistical accuracy. Follow-up simulations over a wide range of parameters show that the statistical performance of *BEAST relative to concatenation improves both as branch length is reduced and as the number of loci is increased. Finally, using simulations based on estimated parameters from two phylogenomic data sets, we compare the performance of a range of species tree and concatenation methods to show that using *BEAST with tens of loci can be preferable to using concatenation with thousands of loci. Our results provide insight into the practicalities of Bayesian species tree estimation, the number of loci required to obtain a given level of accuracy and the situations in which supermatrix or summary methods will be outperformed by the fully Bayesian multispecies coalescent.","The results provide insight into the practicalities of Bayesian species tree estimation, the number of loci required to obtain a given level of accuracy and the situations in which supermatrix or summary methods will be outperformed by the fully Bayesian multispecies coalescent."
"Challenges in species tree estimation under the multispecies coalescent model","https://scispace.com/paper/challenges-in-species-tree-estimation-under-the-multispecies-37vjh1ic6f","2016","Journal Article","Genetics","Bo Xu
Ziheng Yang
Ziheng Yang","10.1534/GENETICS.116.190173","https://www.genetics.org/content/genetics/204/4/1353.full.pdf","The multispecies coalescent (MSC) model has emerged as a powerful framework for inferring species phylogenies while accounting for ancestral polymorphism and gene tree-species tree conflict. A number of methods have been developed in the past few years to estimate the species tree under the MSC. The full likelihood methods (including maximum likelihood and Bayesian inference) average over the unknown gene trees and accommodate their uncertainties properly but involve intensive computation. The approximate or summary coalescent methods are computationally fast and are applicable to genomic datasets with thousands of loci, but do not make an efficient use of information in the multilocus data. Most of them take the two-step approach of reconstructing the gene trees for multiple loci by phylogenetic methods and then treating the estimated gene trees as observed data, without accounting for their uncertainties appropriately. In this article we review the statistical nature of the species tree estimation problem under the MSC, and explore the conceptual issues and challenges of species tree estimation by focusing mainly on simple cases of three or four closely related species. We use mathematical analysis and computer simulation to demonstrate that large differences in statistical performance may exist between the two classes of methods. We illustrate that several counterintuitive behaviors may occur with the summary methods but they are due to inefficient use of information in the data by summary methods and vanish when the data are analyzed using full-likelihood methods. These include (i) unidentifiability of parameters in the model, (ii) inconsistency in the so-called anomaly zone, (iii) singularity on the likelihood surface, and (iv) deterioration of performance upon addition of more data. We discuss the challenges and strategies of species tree inference for distantly related species when the molecular clock is violated, and highlight the need for improving the computational efficiency and model realism of the likelihood methods as well as the statistical efficiency of the summary methods.","The challenges and strategies of species tree inference for distantly related species when the molecular clock is violated are discussed, and the need for improving the computational efficiency and model realism of the likelihood methods as well as the statistical efficiency of the summary methods is highlighted."
"The Sequential Multispecies Coalescent","https://scispace.com/paper/the-sequential-multispecies-coalescent-c8wkumzmqd7w","","","","Analisa Milkey
Ming-Hui Chen
Yu-Bo Wang
Aolan Li
Paul Lewis","10.1101/2025.01.31.635964","","The multispecies coalescent (MSC) model applies coalescent theory to gene evolution within and among reproductively isolated populations (""species"") to estimate a species tree in the face of gene tree conflict resulting from deep coalescence. Sequential Monte Carlo (SMC) uses particle filtering to sample a posterior distribution, providing a fully-Bayesian and easily parallelized alternative to traditional MSC tree inference approaches. The method we propose samples first from the joint posterior distribution of gene and species trees, then samples species trees conditional on gene trees sampled previously, employing SMC for both rounds. Analyses of simulated and empirical datasets yield results comparable to state-of-the-art Bayesian MCMC approaches. Sampling the multispecies coalescent using SMC retains the advantages of fully Bayesian methods and is parallelizable in ways that Bayesian MCMC methods are not but also adds unique challenges. We demonstrate the performance of SMC compared to other commonly-used species tree methods using two empirical datasets and 400 simulated datasets.  ### Competing Interest Statement  The authors have declared no competing interest.","This study proposes a Sequential Multispecies Coalescent (SMC) method using particle filtering to estimate species trees from gene trees, offering a fully-Bayesian and parallelizable alternative to traditional MSC tree inference approaches with comparable results."
"Estimating species phylogenies using coalescence times among sequences","https://scispace.com/paper/estimating-species-phylogenies-using-coalescence-times-among-1ih8fvphcf","2009","Journal Article","Systematic Biology","Liang Liu
Lili Yu
Dennis K. Pearl
Scott V. Edwards","10.1093/SYSBIO/SYP031","https://www.jstor.org/stable/25677534","The estimation of species trees (phylogenies) is one of the most important problems in evolutionary biology, and recently, there has been greater appreciation of the need to estimate species trees directly rather than using gene trees as a surrogate. A Bayesian method constructed under the multispecies coalescent model can consistently estimate species trees but involves intensive computation, which can hinder its application to the phylogenetic analysis of large-scale genomic data. Many summary statistics-based approaches, such as shallowest coalescences (SC) and Global LAteSt Split (GLASS), have been developed to infer species phylogenies for multilocus data sets. In this paper, we propose 2 methods, species tree estimation using average ranks of coalescences (STAR) and species tree estimation using average coalescence times (STEAC), based on the summary statistics of coalescence times. It can be shown that the 2 methods are statistically consistent under the multispecies coalescent model. STAR uses the ranks of coalescences and is thus resistant to variable substitution rates along the branches in gene trees. A simulation study suggests that STAR consistently outperforms STEAC, SC, and GLASS when the substitution rates among lineages are highly variable. Two real genomic data sets were analyzed by the 2 methods and produced species trees that are consistent with previous results.","It can be shown that the 2 methods are statistically consistent under the multispecies coalescent model, and it is suggested that STAR consistently outperforms STEAC, SC, and GLASS when the substitution rates among lineages are highly variable."
"Efficient Bayesian species tree inference under the multispecies coalescent.","https://scispace.com/paper/efficient-bayesian-species-tree-inference-under-the-3sk2rd1hno","2017","Journal Article","Systematic Biology","Bruce Rannala
Ziheng Yang","10.1093/SYSBIO/SYW119","","We develop a Bayesian method for inferring the species phylogeny under the multispecies coalescent (MSC) model. To improve the mixing properties of the Markov chain Monte Carlo (MCMC) algorithm that traverses the space of species trees, we implement two efficient MCMC proposals: the first is based on the Subtree Pruning and Regrafting (SPR) algorithm and the second is based on a node-slider algorithm. Like the Nearest-Neighbor Interchange (NNI) algorithm we implemented previously, both new algorithms propose changes to the species tree, while simultaneously altering the gene trees at multiple genetic loci to automatically avoid conflicts with the newly proposed species tree. The method integrates over gene trees, naturally taking account of the uncertainty of gene tree topology and branch lengths given the sequence data. A simulation study was performed to examine the statistical properties of the new method. The method was found to show excellent statistical performance, inferring the correct species tree with near certainty when 10 loci were included in the dataset. The prior on species trees has some impact, particularly for small numbers of loci. We analyzed several previously published datasets (both real and simulated) for rattlesnakes and Philippine shrews, in comparison with alternative methods. The results suggest that the Bayesian coalescent-based method is statistically more efficient than heuristic methods based on summary statistics, and that our implementation is computationally more efficient than alternative full-likelihood methods under the MSC. Parameter estimates for the rattlesnake data suggest drastically different evolutionary dynamics between the nuclear and mitochondrial loci, even though they support largely consistent species trees. We discuss the different challenges facing the marginal likelihood calculation and transmodel MCMC as alternative strategies for estimating posterior probabilities for species trees. [Bayes factor; Bayesian inference; MCMC; multispecies coalescent; nodeslider; species tree; SPR.].","In this paper, a Bayesian method for inferring the species phylogeny under the multispecies coalescent (MSC) model was developed, which integrates over gene trees, naturally taking account of the uncertainty of gene tree topology and branch lengths given the sequence data."
