"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"STELAR: a statistically consistent coalescent-based species tree estimation method by maximizing triplet consistency","https://scispace.com/paper/stelar-a-statistically-consistent-coalescent-based-species-b0z1ofsvvyjv","2024","Repository","","Mazharul Islam
Kowshika Sarker
Tamoghna Das
Rezwana Reaz
Md. Shamsuzzoha Bayzid","10.60692/j4n9n-wpq12","","Species tree estimation is frequently based on phylogenomic approaches that use multiple genes from throughout the genome. However, estimating a species tree from a collection of gene trees can be complicated due to the presence of gene tree incongruence resulting from incomplete lineage sorting (ILS), which is modelled by the multi-species coalescent process. Maximum likelihood and Bayesian MCMC methods can potentially result in accurate trees, but they do not scale well to large datasets.We present STELAR (Species Tree Estimation by maximizing tripLet AgReement), a new fast and highly accurate statistically consistent coalescent-based method for estimating species trees from a collection of gene trees. We formalized the constrained triplet consensus (CTC) problem and showed that the solution to the CTC problem is a statistically consistent estimate of the species tree under the multi-species coalescent (MSC) model. STELAR is an efficient dynamic programming based solution to the CTC problem which is highly accurate and scalable. We evaluated the accuracy of STELAR in comparison with SuperTriplets, which is an alternate fast and highly accurate triplet-based supertree method, and with MP-EST and ASTRAL - two of the most popular and accurate coalescent-based methods. Experimental results suggest that STELAR matches the accuracy of ASTRAL and improves on MP-EST and SuperTriplets.Theoretical and empirical results (on both simulated and real biological datasets) suggest that STELAR is a valuable technique for species tree estimation from gene tree distributions. ","STELAR, a fast and accurate method, estimates species trees from gene trees by maximizing triplet consistency, outperforming MP-EST and SuperTriplets, and matching ASTRAL's accuracy, under the multi-species coalescent model."
"STELAR: a statistically consistent coalescent-based species tree estimation method by maximizing triplet consistency","https://scispace.com/paper/stelar-a-statistically-consistent-coalescent-based-species-4zvs1zlrq8po","2024","Repository","","Mazharul Islam
Kowshika Sarker
Tamoghna Das
Rezwana Reaz
Md. Shamsuzzoha Bayzid","10.60692/qfera-cpw80","","Species tree estimation is frequently based on phylogenomic approaches that use multiple genes from throughout the genome. However, estimating a species tree from a collection of gene trees can be complicated due to the presence of gene tree incongruence resulting from incomplete lineage sorting (ILS), which is modelled by the multi-species coalescent process. Maximum likelihood and Bayesian MCMC methods can potentially result in accurate trees, but they do not scale well to large datasets.We present STELAR (Species Tree Estimation by maximizing tripLet AgReement), a new fast and highly accurate statistically consistent coalescent-based method for estimating species trees from a collection of gene trees. We formalized the constrained triplet consensus (CTC) problem and showed that the solution to the CTC problem is a statistically consistent estimate of the species tree under the multi-species coalescent (MSC) model. STELAR is an efficient dynamic programming based solution to the CTC problem which is highly accurate and scalable. We evaluated the accuracy of STELAR in comparison with SuperTriplets, which is an alternate fast and highly accurate triplet-based supertree method, and with MP-EST and ASTRAL - two of the most popular and accurate coalescent-based methods. Experimental results suggest that STELAR matches the accuracy of ASTRAL and improves on MP-EST and SuperTriplets.Theoretical and empirical results (on both simulated and real biological datasets) suggest that STELAR is a valuable technique for species tree estimation from gene tree distributions. ",""
"STELAR: a statistically consistent coalescent-based species tree estimation method by maximizing triplet consistency","https://scispace.com/paper/stelar-a-statistically-consistent-coalescent-based-species-5eb19g37j0","2020","Journal Article","BMC Genomics","Mazharul Islam
Kowshika Sarker
Trisha Das
Rezwana Reaz
Md. Shamsuzzoha Bayzid","10.1186/S12864-020-6519-Y","https://scispace.com/pdf/stelar-a-statistically-consistent-coalescent-based-species-5eb19g37j0.pdf","Species tree estimation is frequently based on phylogenomic approaches that use multiple genes from throughout the genome. However, estimating a species tree from a collection of gene trees can be complicated due to the presence of gene tree incongruence resulting from incomplete lineage sorting (ILS), which is modelled by the multi-species coalescent process. Maximum likelihood and Bayesian MCMC methods can potentially result in accurate trees, but they do not scale well to large datasets. We present STELAR (Species Tree Estimation by maximizing tripLet AgReement), a new fast and highly accurate statistically consistent coalescent-based method for estimating species trees from a collection of gene trees. We formalized the constrained triplet consensus (CTC) problem and showed that the solution to the CTC problem is a statistically consistent estimate of the species tree under the multi-species coalescent (MSC) model. STELAR is an efficient dynamic programming based solution to the CTC problem which is highly accurate and scalable. We evaluated the accuracy of STELAR in comparison with SuperTriplets, which is an alternate fast and highly accurate triplet-based supertree method, and with MP-EST and ASTRAL – two of the most popular and accurate coalescent-based methods. Experimental results suggest that STELAR matches the accuracy of ASTRAL and improves on MP-EST and SuperTriplets. Theoretical and empirical results (on both simulated and real biological datasets) suggest that STELAR is a valuable technique for species tree estimation from gene tree distributions.","STELAR (Species Tree Estimation by maximizing tripLet AgReement), a new fast and highly accurate statistically consistent coalescent-based method for estimating species trees from a collection of gene trees, is presented."
"Efficient Bayesian species tree inference under the multispecies coalescent.","https://scispace.com/paper/efficient-bayesian-species-tree-inference-under-the-3sk2rd1hno","2017","Journal Article","Systematic Biology","Bruce Rannala
Ziheng Yang","10.1093/SYSBIO/SYW119","","We develop a Bayesian method for inferring the species phylogeny under the multispecies coalescent (MSC) model. To improve the mixing properties of the Markov chain Monte Carlo (MCMC) algorithm that traverses the space of species trees, we implement two efficient MCMC proposals: the first is based on the Subtree Pruning and Regrafting (SPR) algorithm and the second is based on a node-slider algorithm. Like the Nearest-Neighbor Interchange (NNI) algorithm we implemented previously, both new algorithms propose changes to the species tree, while simultaneously altering the gene trees at multiple genetic loci to automatically avoid conflicts with the newly proposed species tree. The method integrates over gene trees, naturally taking account of the uncertainty of gene tree topology and branch lengths given the sequence data. A simulation study was performed to examine the statistical properties of the new method. The method was found to show excellent statistical performance, inferring the correct species tree with near certainty when 10 loci were included in the dataset. The prior on species trees has some impact, particularly for small numbers of loci. We analyzed several previously published datasets (both real and simulated) for rattlesnakes and Philippine shrews, in comparison with alternative methods. The results suggest that the Bayesian coalescent-based method is statistically more efficient than heuristic methods based on summary statistics, and that our implementation is computationally more efficient than alternative full-likelihood methods under the MSC. Parameter estimates for the rattlesnake data suggest drastically different evolutionary dynamics between the nuclear and mitochondrial loci, even though they support largely consistent species trees. We discuss the different challenges facing the marginal likelihood calculation and transmodel MCMC as alternative strategies for estimating posterior probabilities for species trees. [Bayes factor; Bayesian inference; MCMC; multispecies coalescent; nodeslider; species tree; SPR.].","In this paper, a Bayesian method for inferring the species phylogeny under the multispecies coalescent (MSC) model was developed, which integrates over gene trees, naturally taking account of the uncertainty of gene tree topology and branch lengths given the sequence data."
"ASTRAL-II: coalescent-based species tree estimation with many hundreds of taxa and thousands of genes.","https://scispace.com/paper/astral-ii-coalescent-based-species-tree-estimation-with-many-1pe5ofd91g","2015","Journal Article","Bioinformatics","Siavash Mirarab
Tandy Warnow","10.1093/BIOINFORMATICS/BTV234","https://scispace.com/pdf/astral-ii-coalescent-based-species-tree-estimation-with-many-1pe5ofd91g.pdf","MOTIVATION The estimation of species phylogenies requires multiple loci, since different loci can have different trees due to incomplete lineage sorting, modeled by the multi-species coalescent model. We recently developed a coalescent-based method, ASTRAL, which is statistically consistent under the multi-species coalescent model and which is more accurate than other coalescent-based methods on the datasets we examined. ASTRAL runs in polynomial time, by constraining the search space using a set of allowed 'bipartitions'. Despite the limitation to allowed bipartitions, ASTRAL is statistically consistent. RESULTS We present a new version of ASTRAL, which we call ASTRAL-II. We show that ASTRAL-II has substantial advantages over ASTRAL: it is faster, can analyze much larger datasets (up to 1000 species and 1000 genes) and has substantially better accuracy under some conditions. ASTRAL's running time is [Formula: see text], and ASTRAL-II's running time is [Formula: see text], where n is the number of species, k is the number of loci and X is the set of allowed bipartitions for the search space. AVAILABILITY AND IMPLEMENTATION ASTRAL-II is available in open source at https://github.com/smirarab/ASTRAL and datasets used are available at http://www.cs.utexas.edu/~phylo/datasets/astral2/. CONTACT smirarab@gmail.com SUPPLEMENTARY INFORMATION Supplementary data are available at Bioinformatics online.","A new version of ASTRAL is presented, which is statistically consistent under the multi-species coalescent model and which is more accurate than other coalescent-based methods on the datasets the authors examined, and has substantially better accuracy under some conditions."
"STELAR: A statistically consistent coalescent-based species tree estimation method by maximizing triplet consistency","https://scispace.com/paper/stelar-a-statistically-consistent-coalescent-based-species-2df5yzdztq","2019","Posted Content","bioRxiv","Mazharul Islam
Kowshika Sarker
Trisha Das
Rezwana Reaz
Md. Shamsuzzoha Bayzid","10.1101/594911","https://scispace.com/pdf/stelar-a-statistically-consistent-coalescent-based-species-2df5yzdztq.pdf","Background Species tree estimation is frequently based on phylogenomic approaches that use multiple genes from throughout the genome. However, estimating a species tree from a collection of gene trees can be complicated due to the presence of gene tree incongruence resulting from incomplete lineage sorting (ILS), which is modelled by the multi-species coalescent process. Maximum likelihood and Bayesian MCMC methods can potentially result in accurate trees, but they do not scale well to large datasets. Results We present STELAR (Species Tree Estimation by maximizing tripLet AgReement), a new fast and highly accurate statistically consistent coalescent-based method for estimating species trees from a collection of gene trees. We formalized the constrained triplet consensus (CTC) problem and showed that the solution to the CTC problem is a statistically consistent estimate of the species tree under the multi-species coalescent (MSC) model. STELAR is an efficient dynamic programming based solution to the CTC problem which is highly accurate and scalable. We evaluated the accuracy of STELAR in comparison with SuperTriplets, which is an alternate fast and highly accurate triplet-based supertree method, and with MP-EST and ASTRAL – two of the most popular and accurate coalescent-based methods. Experimental results suggest that STELAR matches the accuracy of ASTRAL and improves on MP-EST and SuperTriplets. Conclusions Theoretical and empirical results (on both simulated and real biological datasets) suggest that STELAR is a valuable technique for species tree estimation from gene tree distributions.","STELAR (Species Tree Estimation by maximizing tripLet AgReement), a new fast and highly accurate statistically consistent coalescent-based method for estimating species trees from a collection of gene trees, is presented."
"Inferring species trees directly from SNP and AFLP data: full coalescent analysis without those pesky gene trees","https://scispace.com/paper/inferring-species-trees-directly-from-snp-and-aflp-data-full-274stt4agx","2009","Posted Content","","David Bryant
Remco R. Bouckaert
Noah A. Rosenberg","","https://arxiv.org/pdf/0910.4193","The multi-species coalescent provides an elegant theoretical framework for estimating species trees and species demographics from genetic markers. Practical applications of the multi-species coalescent model are, however, limited by the need to integrate or sample over all gene trees possible for each genetic marker. Here we describe a polynomial-time algorithm that computes the likelihood of a species tree directly from the markers under a finite-sites model of mutation, effectively integrating over all possible gene trees. The method applies to independent (unlinked) biallelic markers such as well-spaced single nucleotide polymorphisms (SNPs), and we have implemented it in SNAPP, a Markov chain Monte-Carlo sampler for inferring species trees, divergence dates, and population sizes. We report results from simulation experiments and from an analysis of 1997 amplified fragment length polymorphism (AFLP) loci in 69 individuals sampled from six species of {\em Ourisia} (New Zealand native foxglove).","In this article, a polynomial-time algorithm that computes the likelihood of a species tree directly from the markers under a finite-sites model of mutation, effectively integrating over all possible gene trees is presented."
"CASTER: Direct species tree inference from whole-genome alignments","https://scispace.com/paper/caster-direct-species-tree-inference-from-whole-genome-3hcfglplc8hm","2025","Journal Article","Science","Chao Zhang
Rasmus Nielsen
Siavash Mirarab","10.1126/science.adk9688","","Genomes contain mosaics of discordant evolutionary histories, challenging the accurate inference of the tree of life. While genome-wide data are routinely used for discordance-aware phylogenomic analyses, due to modeling and scalability limitations, the current practice leaves out large chunks of genomes. As more high-quality genomes become available, we urgently need discordance-aware methods to infer the tree directly from a multiple genome alignment. Here, we introduce CASTER, a theoretically justified site-based method that eliminates the need to predefine recombination-free loci. CASTER is scalable to hundreds of mammalian whole genomes. We demonstrate the accuracy and scalability of CASTER in simulations that include recombination and apply CASTER to several biological datasets, showing that its per-site scores can reveal both biological and artefactual patterns of discordance across the genome. ","CASTER is a theoretically justified method that infers species trees directly from whole-genome alignments, eliminating the need for predefining recombination-free loci, and is scalable to hundreds of mammalian genomes with high accuracy."
"The Sequential Multispecies Coalescent","https://scispace.com/paper/the-sequential-multispecies-coalescent-c8wkumzmqd7w","","","","Analisa Milkey
Ming-Hui Chen
Yu-Bo Wang
Aolan Li
Paul Lewis","10.1101/2025.01.31.635964","","The multispecies coalescent (MSC) model applies coalescent theory to gene evolution within and among reproductively isolated populations (""species"") to estimate a species tree in the face of gene tree conflict resulting from deep coalescence. Sequential Monte Carlo (SMC) uses particle filtering to sample a posterior distribution, providing a fully-Bayesian and easily parallelized alternative to traditional MSC tree inference approaches. The method we propose samples first from the joint posterior distribution of gene and species trees, then samples species trees conditional on gene trees sampled previously, employing SMC for both rounds. Analyses of simulated and empirical datasets yield results comparable to state-of-the-art Bayesian MCMC approaches. Sampling the multispecies coalescent using SMC retains the advantages of fully Bayesian methods and is parallelizable in ways that Bayesian MCMC methods are not but also adds unique challenges. We demonstrate the performance of SMC compared to other commonly-used species tree methods using two empirical datasets and 400 simulated datasets.  ### Competing Interest Statement  The authors have declared no competing interest.","This study proposes a Sequential Multispecies Coalescent (SMC) method using particle filtering to estimate species trees from gene trees, offering a fully-Bayesian and parallelizable alternative to traditional MSC tree inference approaches with comparable results."
"Completing a molecular timetree of primates","https://scispace.com/paper/completing-a-molecular-timetree-of-primates-4i2146n7mwib","2024","Journal Article","Frontiers in bioinformatics","Jack M. Craig
S. Blair Hedges
Sudhir Kumar","10.3389/fbinf.2024.1495417","","Primates, consisting of apes, monkeys, tarsiers, and lemurs, are among the most charismatic and well-studied animals on Earth, yet there is no taxonomically complete molecular timetree for the group. Combining the latest large-scale genomic primate phylogeny of 205 recognized species with the 400-species literature consensus tree available from TimeTree.org yields a phylogeny of just 405 primates, with 50 species still missing despite having molecular sequence data in the NCBI GenBank. In this study, we assemble a timetree of 455 primates, incorporating every species for which molecular data are available. We use a synthetic approach consisting of a literature review for published timetrees, ","Researchers assemble a comprehensive molecular timetree of 455 primates, incorporating all available species, by combining large-scale genomic phylogenies and literature consensus trees, filling a 50-species gap in the existing primate phylogeny."
