"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevant Excerpt","Abstract"
"Gene tree discordance, phylogenetic inference and the multispecies coalescent","https://scispace.com/paper/degnan-and-rosenberg-2009-gene-tree-discordance-phylogenetic-wkvqkdvs","2009","","Trends in Ecology and Evolution","James H. Degnan
Noah A. Rosenberg","10.1016/j.tree.2009.01.009","https://scispace.com/records/degnan-and-rosenberg-2009-gene-tree-discordance-phylogenetic-wkvqkdvs","1. Consensus and concatenation:
 Although consensus methods do not have this same limitation in theory, a simulation-based comparison  found concatenation to be more accurate than a consensus method, but sometimes with misleadingly high bootstrap support. Such limitations have motivated the need for new species tree inference approaches in the presence of gene tree discordance.

2. New approaches:
 In practice, two difficulties with the method are: (i) for closely related species, lack of sequence divergence between two individuals leads to estimated coalescent times of 0 generations and, therefore, to unresolved trees; and (ii) different loci can have different mutation rates or can be non-clocklike, requiring coalescent times to be rescaled so that they can be combined to estimate a single tree.

3. Species tree inference:
 Existing methods exhibit these features in varying degrees.","The field of phylogenetics is entering a new era in which trees of historical relationships between species are increasingly inferred from multilocus and genomic data. A major challenge for incorporating such large amounts of data into inference of species trees is that conflicting genealogical histories often exist in different genes throughout the genome. Recent advances in genealogical modeling suggest that resolving close species relationships is not quite as simple as applying more data to the problem. Here we discuss the complexities of genealogical discordance and review the issues that new methods for multilocus species tree inference will need to address to account successfully for naturally occurring genomic variability in evolutionary histories."
"Sources of Error Inherent in Species-Tree Estimation: Impact of Mutational and Coalescent Effects on Accuracy and Implications for Choosing among Different Methods","https://scispace.com/paper/huang-et-al-2010-sources-of-error-inherent-in-species-tree-ao4e3tbs","2010","","Systematic Biology","Huateng Huang
Qixin He
Laura S. Kubatko
L. Lacey Knowles","10.1093/sysbio/syq047","https://scispace.com/records/huang-et-al-2010-sources-of-error-inherent-in-species-tree-ao4e3tbs","1. DISCUSSION:
 These issues are likely to be a common challenge with all methods of species-tree estimation; we reiterate that the methods used here were chosen because the impact of the discord generated by mutational versus coalescent processes on the accuracy of species-tree estimates could be quantified (i.e., discord arising from differences between the species tree and coalescent gene trees versus differences between the coalescent gene trees and estimated gene trees; Fig. ), not because they necessarily would represent an ideal method for analysis.

2. METHODS:
 Species trees were estimated from coalescent gene trees and estimated gene trees with the two methods: MDC (implemented in Mesquite;  and STEM . MDC heuristically searches tree space for the specific speciestree topology that minimizes the number of deep coalescences (i.e., ancestral coalescent events prior to speciation; .

3. Abstract:
 Here, we partition the effects of mutational and coalescent processes on phylogenetic accuracy by comparing the accuracy of species trees estimated from gene trees (i.e., the actual coalescent genealogies) with that of species trees estimated from estimated gene trees (i.e., trees estimated from nucleotide sequences, which contain both coalescent and mutational variance).","Discord in the estimated gene trees among loci can be attributed to both the process of mutation and incomplete lineage sorting. Effectively modeling these two sources of variation—mutational and coalescent variance-provides two distinct challenges for phylogenetic studies. Despite extensive investigation on mutational models for gene-tree estimation over the past two decades and recent attention to modeling of the coalescent process for phylogenetic estimation, the effects of these two variances have yet to be evaluated simultaneously. Here, we partition the effects of mutational and coalescent processes on phylogenetic accuracy by comparing the accuracy of species trees estimated from gene trees (i.e., the actual coalescent genealogies) with that of species trees estimated from estimated gene trees (i.e., trees estimated from nucleotide sequences, which contain both coalescent and mutational variance). Not only is there a significant contribution of both mutational and coalescent variance to errors in species-tree estimates, but the relative magnitude of the effects on the accuracy of species-tree estimation also differs systematically depending on 1) the timing of divergence, 2) the sampling design, and 3) the method used for species-tree estimation. These findings explain why using more information contained in gene trees (e.g., topology and branch lengths as opposed to just topology) does not necessarily translate into pronounced gains in accuracy, highlighting the strengths and limits of different methods for species-tree estimation. Differences in accuracy scores between methods for different sampling regimes also emphasize that it would be a mistake to assume more computationally intensive species-tree estimation procedures that will always provide better estimates of species trees. To the contrary, the performance of a method depends not only on the method per se but also on the compatibilities between the input genetic data and the method as determined by the relative impact of mutational and coalescent variance. [Coalescence, gene tree, lineage sorting, mutation, phylogenetics, sample design, species tree.]"
"Gene Tree Distributions Under the Coalescent Process","https://scispace.com/paper/degnan-and-salter-gene-tree-distributions-under-the-nuxco0ye","2005","","Evolution","James H. Degnan
Laura A. Salter","","https://scispace.com/records/degnan-and-salter-gene-tree-distributions-under-the-nuxco0ye","1. Total:
 3. The set of coalescent histories can be represented more compactly by showing, on each branch of the species tree, the clades of the gene tree that coalesced on that branch. Branches that have no coalescent events for any of the histories are left blank.

2. Computational Considerations:
 For trees with much more than 20 taxa, and especially for applications that require evaluating many trees such as species tree inference, methods can be used to approximate (12), such as importance sampling on the set of coalescent histories .

3. BACKGROUND AND TERMINOLOGY:
 For the trees considered above, (2,6,5,5,5) is not a valid history because clade 5 of the gene tree cannot coalesce on branch 5 of the species tree.","Under the coalescent model for population divergence, lineage sorting can cause considerable variability in gene trees generated from any given species tree. In this paper, we derive a method for computing the distribution of gene tree topologies given a bifurcating species tree for trees with an arbitrary number of taxa in the case that there is one gene sampled per species. Applications for gene tree distributions include determining exact probabilities of topological equivalence between gene trees and species trees and inferring species trees from multiple datasets. In addition, we examine the shapes of gene tree distributions and their sensitivity to changes in branch lengths, species tree shape, and tree size. The method for computing gene tree distributions is implemented in the computer program COAL."
"Is Recombination a Problem for Species-Tree Analyses?","https://scispace.com/paper/2012laniesknowlesisrecombsb-mq5ftto2","2012","","Systematic Biology","Hayley C. Lanier
L. Lacey Knowles","","https://scispace.com/records/2012laniesknowlesisrecombsb-mq5ftto2","1. DISCUSSION:
 Coalescent methods for species-tree reconstruction

2. METHODS:
 Coalescent gene trees were generated along those species trees using ms . All DNA loci were simulated separately, to represent a case of free recombination between loci and varying levels of recombination within loci under a finite sites recombination model .

3. METHODS:
 with coalescent histories representing recent (total tree length of 1N), intermediate (2N and 4N) and deep divergences (10N total tree length).","As the field of phylogenetics transitions into phylogenomics it has spurred a shift in the general paradigm for data analysis whereby specific dataset attributes can now be considered in a model-based framework. Much effort has been put in to modeling the effects of nucleotide substitution within a genealogy (i.e., modeling mutations; Felsenstein 2005) and the sorting genes between lineages (i.e., coalescence; Knowles and Kubatko 2010), both of which are inherent properties of all species histories. Improvements in accuracy of species-tree estimation related to using models that account for these two sources of uncertainty have been well documented (Carstens and Knowles 2007; Edwards et al. 2007; Kubatko and Degnan 2007), but these are clearly not the only sources of gene-tree species-tree discordance. As the field transitions towards using multilocus data, the role of other inherent dataset properties that may be sources of uncertainty, such as intralocus recombination, needs to be examined and quantified. As all species-tree methods in current use rely on the simplifying assumption that recombination occurs between but not within loci, ignoring the presence of recombination represents a widespread and ubiquitous violation of species-tree models. Recombination within a locus may be a greater problem for species-tree methodologies than for concatenation because species-tree methods more accurately model the patterns arising from coalescent stochasticity. Concatenation assumes all genes share a common underlying tree, a model violated by most multilocus data (Knowles and Carstens 2007; Cranston 2010; Linnen 2010; Wiens et al. 2010). The failure to recognize recombination events may result in a mismatch between estimated gene trees and the true genealogies (Fig. 1). This discord is necessarily smaller relative to the discord of ignoring both recombination and making the assumption that all loci would have the same genealogy (i.e., ignoring coalescent variance), as when data are concatenated. Nevertheless, because coalescent methods for species-tree estimation explicitly model each gene tree separately, the relative contribution of recombination to the uncertainty of the estimated species tree may be substantial. Challenges posed by recombination may also be greatest for species-tree methods that rely on estimating parameters related to the scaled mutation rate (Liu 2008; Liu et al. 2008; Heled and Drummond 2010) because recombination-introduced heterogeneity may interfere with branch length estimates or for species-tree methods that do not fully account for gene-tree uncertainty (Maddison and Knowles 2006; Kubatko et al, 2009). Lastly, recombination may interact with other aspects of the speciation history, such as time to divergence, population size, the length of time between speciation events, and sampling effort (McCormack et al. 2009). For example, recombination events occurring in recently speciated groups may not have accumulated a sufficient number of mutations for the effects to be problematic (see Fig. 1). Unlike coalescent events, which are treelike and depend on waiting time to coalescence, accounting for both coalescence and recombination requires an ancestral recombination graph with a mathematically complex series of reticulations (Hein et al. 2005; Wakeley 2009). Because of the complexity introduced by recombination, no species-tree reconstruction method (in current use) deals with it explicitly. Options do exist for simulating the process of coalescence with recombination as it affects a genealogy, though, and these may be useful for understanding the effects of recombination in species-tree estimation. Hudson's (1983) formulation models coalescence and recombination as two competing exponentially-distributed events which differ in their relationship to population size. The rate of coalescence is proportional to the square of the number of ancestors whereas recombination rate increases linearly with ancestral population size (Hein et al. 2005), meaning that coalescense will always be more prevalent in a dataset than recombination. Furthermore, not all recombination events are likely to have the same effect on gene-tree quality. Looking backwards through time, recombination events can be divided into three categories relative to coalescence (Fig. 1; Hein et al. 2005): a) recombination followed by coalescence between recombining sequences producing no change to topology or branch length, b) recombination followed by coalescence with another sequence and then with the other recombining lineage changing branch length but not topology, and c) recombining sequences each coalesce first with other genes affecting both branch length and topology. These three types of recombination events are expected to affect the accuracy of species-tree reconstructions to different degrees given they will contribute varying types of gene-tree species-tree discord. Moreover, directly modeling them in a species-tree framework may be difficult due to the nearly infinite number of ancestral states they generate. This raises the legitimate question of how recombination should be dealt with. Should we be removing loci that show the signature of recombination? Or should we proceed with species-tree analyses, despite recombination within loci? In general, recombination with respect to species-tree reconstruction has been little discussed. Where mentioned, the opinions on the subject differ widely. Some authors consider recombination to be of little interest to species-tree reconstruction (Ané 2010), but others note that it may lead to important consequences (Edwards 2009). There has also been a lack of studies that explicitly address recombination and the effect that it has on species-tree inference, with the exception of one study (Castillo-Ramírez et al. 2010). However, because this study artificially represented the effects of recombination in multilocus datasets by swapping branches randomly among taxa in the respective gene trees, the results are difficult to interpret (i.e., it is unclear the extent to which the genealogical discord generated falls within the natural range of recombination rates). It may be that any negative effect on the quality of species-tree inference has more to do with the manner in which recombination was represented in the simulation (Castillo-Ramírez et al. 2010). Given this ambiguity, and the fairly pervasive source of uncertainty that recombination potentially poses for species-tree estimates, explicit tests of whether species-tree estimates are susceptible to or robust to intralocus recombination are very much needed."
"Revealing the demographic histories of species using DNA sequences","https://scispace.com/paper/emerson-et-al-2001-revealing-the-demographic-histories-of-1nvhn2z7","2001","","TRENDS in Ecology & Evolution","Brent C. Emerson
Emmanuel Paradis
Christophe Thébaud","","https://scispace.com/records/emerson-et-al-2001-revealing-the-demographic-histories-of-1nvhn2z7","1. Conclusions and future prospects:
 Current work in coalescent-based graphical methods is seeking to incorporate errors in phylogenetic reconstruction for estimates of demographic history.

2. Abstract:
 At the core of many of these approaches is the extraction of information from the structure of phylogenetic trees to infer the demographic history of a population, and underlying nearly all methods is coalescent theory.","Various methodological approaches using molecular sequence data have been developed and applied across several fields, including phylogeography, conservation biology, virology and human evolution. The aim of these approaches is to obtain predictive estimates of population history from DNA sequence data that can then be used for hypothesis testing with empirical data. This recent work provides opportunities to evaluate hypotheses of constant population size through time, of population growth or decline, of the rate of growth or decline, and of migration and growth in subdivided populations. At the core of many of these approaches is the extraction of information from the structure of phylogenetic trees to infer the demographic history of a population, and underlying nearly all methods is coalescent theory. With the increasing availability of DNA sequence data, it is important to review the different ways in which information can be extracted from DNA sequence data to estimate demographic parameters."
"Species detection and individual assignment in species delimitation: can integrative data increase efficacy?","https://scispace.com/paper/edwards-and-knowles-2014-species-detection-and-individual-cvfgt6ou","2014","","Proceedings of the Royal Society B: Biological Sciences","Danielle L. Edwards
L. Lacey Knowles","10.1098/rspb.2013.2765","https://scispace.com/records/edwards-and-knowles-2014-species-detection-and-individual-cvfgt6ou","1. Introduction:
 Coalescent-based tests of evolutionary independence may be effective at rejecting overly split hypothesized species , however, given that a priori species detection and individual assignment are typically prerequisites (excepting the heuristic approach of ), a considerably more problematic issue arises when putative species fail to be detected.

2. Introduction:
 We instead focus on individual assignment and species detection, which must be defined a priori in coalescent-based species delimitation and have received nominal attention for methodological advancement.

3. Results:
 These analyses did not mix well despite a range of starting and automatic tuning of fine-tune parameters, probably related to errors in individual assignment and the resulting guide tree used in coalescent-based species delimitation .","Statistical species delimitation usually relies on singular data, primarily genetic, for detecting putative species and individual assignment to putative species. Given the variety of speciation mechanisms, singular data may not adequately represent the genetic, morphological and ecological diversity relevant to species delimitation. We describe a methodological framework combining multivariate and clustering techniques that uses genetic, morphological and ecological data to detect and assign individuals to putative species. Our approach recovers a similar number of species recognized using traditional, qualitative taxonomic approaches that are not detected when using purely genetic methods. Furthermore, our approach detects groupings that traditional, qualitative taxonomic approaches do not. This empirical test suggests that our approach to detecting and assigning individuals to putative species could be useful in species delimitation despite varying levels of differentiation across genetic, phenotypic and ecological axes. This work highlights a critical, and often overlooked, aspect of the process of statistical species delimitation—species detection and individual assignment. Irrespective of the species delimitation approach used, all downstream processing relies on how individuals are initially assigned, and the practices and statistical issues surrounding individual assignment warrant careful consideration."
"Nuclear DNA analyses in genetic studies of populations: practice, problems and prospects","https://scispace.com/paper/zhang-and-hewitt-2003-nuclear-dna-analyses-in-genetic-iayw5vyp","2003","","Molecular Ecology","De-Xing Zhang
Godfrey M. Hewitt","","https://scispace.com/records/zhang-and-hewitt-2003-nuclear-dna-analyses-in-genetic-iayw5vyp","1. Low divergence and polytomy:
 These methods, in combination with coalescent analysis, appear to be able to overcome some of the major hurdles (such as multifurcation, recombination) of the traditional phylogenetic analysis techniques, and capable of recovering more precisely patterns of past population processes .","Population-genetic studies have been remarkably productive and successful in the last decade following the invention of PCR technology and the introduction of mitochondrial and microsatellite DNA markers. While mitochondrial DNA has proven powerful for genealogical and evolutionary studies of animal populations, and microsatellite sequences are the most revealing DNA markers available so far for inferring population structure and dynamics, they both have important and unavoidable limitations. To obtain a fuller picture of the history and evolutionary potential of populations, genealogical data from nuclear loci are essential, and the inclusion of other nuclear markers, i.e. single copy nuclear polymorphic (scnp) sequences, is clearly needed. Four major uncertainties for nuclear DNA analyses of populations have been facing us, i.e. the availability of scnp markers for carrying out such analysis, technical laboratory hurdles for resolving haplotypes, difficulty in data analysis because of recombination, low divergence levels and intraspecific multifurcation evolution, and the utility of scnp markers for addressing population-genetic questions. In this review, we discuss the availability of highly polymorphic single copy DNA in the nuclear genome, describe patterns and rate of evolution of nuclear sequences, summarize past empirical and theoretical efforts to recover and analyse data from scnp markers, and examine the difficulties, challenges and opportunities faced in such studies. We show that although challenges still exist, the above-mentioned obstacles are now being removed. Recent advances in technology and increases in statistical power provide the prospect of nuclear DNA analyses becoming routine practice, allowing allele-discriminating characterization of scnp loci and microsatellite loci. This certainly will increase our ability to address more complex questions, and thereby the sophistication of genetic analyses of populations."
"Identifying Hybridization Events in the Presence of Coalescence via Model Selection","https://scispace.com/paper/kubatko-2009-identifying-hybridization-events-in-the-9sermqt4","2009","","Systematic Biology","Laura Salter Kubatko","10.1093/sysbio/syp055","https://scispace.com/records/kubatko-2009-identifying-hybridization-events-in-the-9sermqt4","1. DISCUSSION:
 As recognition of the importance of the coalescent in phylogenetic species tree inference continues to grow, the challenge becomes the development of models that become increasingly sophisticated by including additional evolutionary process known to be at work in the evolution of single-gene histories within the common framework of the species tree.

2. Abstract:
 One process that gives rise to variation in the histories of individual genes is incomplete lineage sorting, which is commonly modeled by the coalescent, and thus much current work is focused on proper estimation of species phylogenies under the coalescent model.

3. BACKGROUND:
 Note that the lineage sampled from taxon B does not coalesce with the lineage ancestral to taxon A until after it has coalesced with that sampled from taxon C (looking backward in time), leading to a gene tree topology that differs from the species tree.","As DNA sequences have become more readily available, it has become increasingly desirable to infer species phylogenies from multigene data sets. Much recent work has centered around the recognition that substantial incongruence in single-gene phylogenies necessitates the development of statistical procedures to estimate species phylogenies that appropriately model the process of evolution at the level of the individual genes. One process that gives rise to variation in the histories of individual genes is incomplete lineage sorting, which is commonly modeled by the coalescent, and thus much current work is focused on proper estimation of species phylogenies under the coalescent model. A second common source of discord in single-gene phylogenies is hybridization, a process that is ubiquitous in many groups of plants and animals. Although methods to incorporate hybridization into phylogenetic estimation have also been developed, only a handful of methods that address both coalescence and hybridization have been proposed. Here, I propose an extension of an existing model that incorporates both of these processes simultaneously by utilizing gene trees for inference in a likelihood framework. The model allows examination of the evidence for hybridization in the presence of incomplete lineage sorting due to deep coalescence via model selection using standard information criteria (e.g., Akaike information criterion and Bayesian information criterion ). The potential of the method is evaluated using simulated data. [deep coalescence; gene trees; hybridization; incomplete lineage sorting; multilocus data; species phylogeny.]"
"Estimating Species Phylogenies Using Coalescence Times among Sequences","https://scispace.com/paper/liu-et-al-2009-estimating-species-phylogenies-using-z000a31p","2009","","Systematic Biology","Liang Liu
Lili Yu
Dennis K. Pearl
Scott V. Edwards","10.1093/sysbio/syp031","https://scispace.com/records/liu-et-al-2009-estimating-species-phylogenies-using-z000a31p","1. Abstract:
 A Bayesian method constructed under the multispecies coalescent model can consistently estimate species trees but involves intensive computation, which can hinder its application to the phylogenetic analysis of large-scale genomic data.

2. Abstract:
 Two real genomic data sets were analyzed by the 2 methods and produced species trees that are consistent with previous results. [Coalescent model; gene tree; species tree.]

3. Title: Estimating Species Phylogenies Using Coalescence Times among Sequences","The estimation of species trees (phylogenies) is one of the most important problems in evolutionary biology, and recently, there has been greater appreciation of the need to estimate species trees directly rather than using gene trees as a surrogate. A Bayesian method constructed under the multispecies coalescent model can consistently estimate species trees but involves intensive computation, which can hinder its application to the phylogenetic analysis of large-scale genomic data. Many summary statistics-based approaches, such as shallowest coalescences (SC) and Global LAteSt Split (GLASS), have been developed to infer species phylogenies for multilocus data sets. In this paper, we propose 2 methods, species tree estimation using average ranks of coalescences (STAR) and species tree estimation using average coalescence times (STEAC), based on the summary statistics of coalescence times. It can be shown that the 2 methods are statistically consistent under the multispecies coalescent model. STAR uses the ranks of coalescences and is thus resistant to variable substitution rates along the branches in gene trees. A simulation study suggests that STAR consistently outperforms STEAC, SC, and GLASS when the substitution rates among lineages are highly variable. Two real genomic data sets were analyzed by the 2 methods and produced species trees that are consistent with previous results. [Coalescent model; gene tree; species tree.]"
"Phylogenetic Analysis in the Anomaly Zone","https://scispace.com/paper/liu-and-edwards-2009-phylogenetic-analysis-in-the-anomaly-vm9vjfcn","2009","","Systematic Biology","Liang Liu
Scott V Edwards","10.1093/sysbio/syp034","https://scispace.com/records/liu-and-edwards-2009-phylogenetic-analysis-in-the-anomaly-vm9vjfcn","1. Simulations and Phylogenetic Analysis of Concatenated:
 Thus, our result extends the results from traditional gene tree studies to the case where gene trees vary on the species tree according to the coalescent.","The concatenation method has been widely used as a means of combining data to estimate phylogenetic trees (Huelsenbeck et al. 1996a, 1996b; Glazko and Nei 2003). However, simulation studies have shown that the maximum likelihood (ML) estimate of the species tree for concatenated sequences may be statistically inconsistent if the gene trees are highly heterogeneous (Kolaczkowski and Thornton 2004; Kubatko and Degnan 2007). Recently, Degnan and Rosenberg (2006) defined an “anomaly zone”—a set of short internal branches in species trees that will generate gene trees that are discordant with the species tree more often than gene trees that are concordant. Kubatko and Degnan (2007) went on to show that when DNA sequences are generated from gene trees simulated from species trees in the anomaly zone, as well as from species trees slightly outside this zone but still with short internal branches, the ML estimate of the species tree for the concatenated sequences can be inconsistent, resulting in increasing certainty in the wrong species tree. These studies were all performed with a molecular clock on rooted gene and species trees within the variation realized in stochastic simulations of DNA sequences under the Jukes and Cantor (1969) model of nucleotide substitution. They applied the ML method with a clock to recover phylogenetic trees from their simulated concatenated data sets. In this paper, we show that phylogenetic methods that solely utilize the relative order of divergences among a set of DNA sequences as a criterion for inferring phylogenies, such as the unweighted pair group method with arithmetic mean (UPGMA), are statistically consistent even when DNA sequences are generated from gene trees simulated from species trees in the anomaly zone. In addition, we use simulation to assess the performance of a variety of tree construction methods when analyzing concatenated sequences generated from 4 and 5-taxon species tree located in the anomaly zone and show that a variety of methods do in fact recover the correct species tree topology, whereas ML, with or without a molecular clock, remains inconsistent. However, the branch lengths of the tree inferred from concatenated data are inevitably overestimated, as predicted by the theory. Finally, simulations also suggest that a newly proposed Bayesian approach for estimating species trees from multiple unlinked loci, BEST (Liu and Pearl 2007; Liu et al. 2008), is consistent in both topology and branch lengths on data sets generated from species trees in the anomaly zone."
