"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Snippet","Abstract"
"Molecular evidence on primate origins and evolution","https://scispace.com/paper/_-U_5efytswJ","","","","RL Raaum","","https://www.researchgate.net/profile/Ryan-Raaum/publication/283483354_Molecular_evidence_on_primate_origins_and_evolution/links/57a0a66608aeb16048326f83/Molecular-Evidence-on-Primate-Origins-and-Evolution.pdf","… on primate evolutionary history, particularly when the fossil evidence is limited or lacking. The most recent molecular phylogenetic studies of primate … of the crown primate radiation, but …",""
"ASTRAL: genome-scale coalescent-based species tree estimation","https://scispace.com/paper/astral-genome-scale-coalescent-based-species-tree-estimation-g0hyfzwq1y","2014","Journal Article","Bioinformatics","Siavash Mirarab
Rezwana Reaz
Md. Shamsuzzoha Bayzid
Théo Zimmermann
M. S. Swenson
Tandy Warnow","10.1093/BIOINFORMATICS/BTU462","https://academic.oup.com/bioinformatics/article-pdf/30/17/i541/48927941/bioinformatics_30_17_i541.pdf","… When this occurs, ASTRAL run in its default mode will return T * ⁠. (Note also … species tree that maximizes the total number of quartet trees that it satisfies, we would seek a species tree …","Motivation: Species trees provide insight into basic biology, including the mechanisms of evolution and how it modifies biomolecular function and structure, biodiversity and co-evolution between genes and species. Yet, gene trees often differ from species trees, creating challenges to species tree estimation. One of the most frequent causes for conflicting topologies between gene trees and species trees is incomplete lineage sorting (ILS), which is modelled by the multi-species coalescent. While many methods have been developed to estimate species trees from multiple genes, some which have statistical guarantees under the multi-species coalescent model, existing methods are too computationally intensive for use with genome-scale analyses or have been shown to have poor accuracy under some realistic conditions.

Results: We present ASTRAL, a fast method for estimating species trees from multiple genes. ASTRAL is statistically consistent, can run on datasets with thousands of genes and has outstanding accuracy—improving on MP-EST and the population tree from BUCKy, two statistically consistent leading coalescent-based methods. ASTRAL is often more accurate than concatenation using maximum likelihood, except when ILS levels are low or there are too few gene trees.

Availability and implementation: ASTRAL is available in open source form at https://github.com/smirarab/ASTRAL/. Datasets studied in this article are available at http://www.cs.utexas.edu/users/phylo/datasets/astral.

Contact: ude.sionilli@wonraw

Supplementary information: Supplementary data are available at Bioinformatics online."
"StarBEAST2 brings faster species tree inference and accurate estimates of substitution rates","https://scispace.com/paper/starbeast2-brings-faster-species-tree-inference-and-accurate-3m0twvowko","2016","Posted Content","bioRxiv","Huw A. Ogilvie
Remco R. Bouckaert
Alexei J. Drummond","10.1101/070169","https://academic.oup.com/mbe/article-pdf/34/8/2101/24367102/msx126.pdf","… This is an inconsistent estimator of species tree topology, a … accurate inference of species tree topologies, divergence … substitution rates, we introduce species tree relaxed clocks, and …","The multispecies coalescent (MSC) reconstructs species trees from a set of genes, and fully Bayesian MSC methods like *BEAST estimate species trees from multiple sequence alignments. Today thousands of genes can be sequenced for a given study, but using that many genes with *BEAST is intractably slow. One alternative is concatenation, which assumes that the evolutionary history of each gene tree is identical to the species tree. This is an inconsistent estimator of species tree topology, and a worse estimator of divergence times. Concatenation also induces spurious substitution rate variation when incomplete lineage sorting is present. Another alternative is to use summary MSC methods like ASTRAL, but such methods are also unsatisfactory because they infer branch lengths in coalescent units, and so cannot estimate divergence times. To enable fuller use of available data and more accurate inference of species tree topologies, divergence times, and substitution rates, we have developed a new version of *BEAST called StarBEAST2. To improve convergence rates we add analytical integration of population sizes and novel MCMC operators which improved computational performance by 3.1x when analyzing a single empirical data set, and an average of 6.2x across 96 simulated data sets. Convergence rates are also more consistent between chains than *BEAST. To enable accurate estimates of per-species substitution rates we introduce species tree relaxed clocks, and show that StarBEAST2 is a more powerful and robust estimator of rate variation than concatenation. StarBEAST2 is available through the BEAUTi package manager in BEAST 2.4 and above."
"Resolving conflict in eutherian mammal phylogeny using phylogenomics and the multispecies coalescent model","https://scispace.com/paper/resolving-conflict-in-eutherian-mammal-phylogeny-using-2ebuzji3p6","2012","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Sen Song
Liang Liu
Scott V. Edwards
Shaoyuan Wu
Shaoyuan Wu","10.1073/PNAS.1211733109","https://www.pnas.org/doi/pdf/10.1073/pnas.1211733109","… The mammal data set is consistent with the multispecies coalescent model. (A) Distribution … from the MP-EST species tree under the multispecies coalescent model. Observed gene …","The reconstruction of the Tree of Life has relied almost entirely on concatenation methods, which do not accommodate gene tree heterogeneity, a property that simulations and theory have identified as a likely cause of incongruent phylogenies. However, this incongruence has not yet been demonstrated in empirical studies. Several key relationships among eutherian mammals remain controversial and conflicting among previous studies, including the root of eutherian tree and the relationships within Euarchontoglires and Laurasiatheria. Both Bayesian and maximum-likelihood analysis of genome-wide data of 447 nuclear genes from 37 species show that concatenation methods indeed yield strong incongruence in the phylogeny of eutherian mammals, as revealed by subsampling analyses of loci and taxa, which produced strongly conflicting topologies. In contrast, the coalescent methods, which accommodate gene tree heterogeneity, yield a phylogeny that is robust to variable gene and taxon sampling and is congruent with geographic data. The data also demonstrate that incomplete lineage sorting, a major source of gene tree heterogeneity, is relevant to deep-level phylogenies, such as those among eutherian mammals. Our results firmly place the eutherian root between Atlantogenata and Boreoeutheria and support ungulate polyphyly and a sister-group relationship between Scandentia and Primates. This study demonstrates that the incongruence introduced by concatenation methods is a major cause of long-standing uncertainty in the phylogeny of eutherian mammals, and the same may apply to other clades. Our analyses suggest that such incongruence can be resolved using phylogenomic data and coalescent methods that deal explicitly with gene tree heterogeneity."
"A RAD-sequencing approach to genome-wide marker discovery, genotyping, and phylogenetic inference in a diverse radiation of primates","https://scispace.com/paper/a-rad-sequencing-approach-to-genome-wide-marker-discovery-1ydsclnk79","2018","Journal Article","PLOS ONE","Lina M. Valencia
Amely B. Martins
Edgardo M. Ortiz
Anthony Di Fiore","10.1371/JOURNAL.PONE.0201254","https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0201254&type=printable","… limit our understanding of primate evolutionary and population … and quartet-based species tree inference, and demonstrate … based on quartet multispecies coalescent analyses of loci …","Until recently, most phylogenetic and population genetics studies of nonhuman primates have relied on mitochondrial DNA and/or a small number of nuclear DNA markers, which can limit our understanding of primate evolutionary and population history. Here, we describe a cost-effective reduced representation method (ddRAD-seq) for identifying and genotyping large numbers of SNP loci for taxa from across the New World monkeys, a diverse radiation of primates that shared a common ancestor ~20-26 mya. We also estimate, for the first time, the phylogenetic relationships among 15 of the 22 currently-recognized genera of New World monkeys using ddRAD-seq SNP data using both maximum likelihood and quartet-based coalescent methods. Our phylogenetic analyses robustly reconstructed three monophyletic clades corresponding to the three families of extant platyrrhines (Atelidae, Pitheciidae and Cebidae), with Pitheciidae as basal within the radiation. At the genus level, our results conformed well with previous phylogenetic studies and provide additional information relevant to the problematic position of the owl monkey (Aotus) within the family Cebidae, suggesting a need for further exploration of incomplete lineage sorting and other explanations for phylogenetic discordance, including introgression. Our study additionally provides one of the first applications of next-generation sequencing methods to the inference of phylogenetic history across an old, diverse radiation of mammals and highlights the broad promise and utility of ddRAD-seq data for molecular primatology."
"STELAR: a statistically consistent coalescent-based species tree estimation method by maximizing triplet consistency","https://scispace.com/paper/stelar-a-statistically-consistent-coalescent-based-species-2df5yzdztq","2019","Posted Content","bioRxiv","Mazharul Islam
Kowshika Sarker
Trisha Das
Rezwana Reaz
Md. Shamsuzzoha Bayzid","10.1101/594911","https://link.springer.com/content/pdf/10.1186/s12864-020-6519-y.pdf","… ASTRAL has been shown to be faster and more accurate than MP-EST and can … ASTRAL finds a species tree that maximizes the number of consistent quartets between the species tree …","Background Species tree estimation is frequently based on phylogenomic approaches that use multiple genes from throughout the genome. However, estimating a species tree from a collection of gene trees can be complicated due to the presence of gene tree incongruence resulting from incomplete lineage sorting (ILS), which is modelled by the multi-species coalescent process. Maximum likelihood and Bayesian MCMC methods can potentially result in accurate trees, but they do not scale well to large datasets. Results We present STELAR (Species Tree Estimation by maximizing tripLet AgReement), a new fast and highly accurate statistically consistent coalescent-based method for estimating species trees from a collection of gene trees. We formalized the constrained triplet consensus (CTC) problem and showed that the solution to the CTC problem is a statistically consistent estimate of the species tree under the multi-species coalescent (MSC) model. STELAR is an efficient dynamic programming based solution to the CTC problem which is highly accurate and scalable. We evaluated the accuracy of STELAR in comparison with SuperTriplets, which is an alternate fast and highly accurate triplet-based supertree method, and with MP-EST and ASTRAL – two of the most popular and accurate coalescent-based methods. Experimental results suggest that STELAR matches the accuracy of ASTRAL and improves on MP-EST and SuperTriplets. Conclusions Theoretical and empirical results (on both simulated and real biological datasets) suggest that STELAR is a valuable technique for species tree estimation from gene tree distributions."
"Species discovery and validation in a cryptic radiation of endangered primates: coalescent‐based species delimitation in M adagascar's mouse lemurs","https://scispace.com/paper/d7c3vsxt9Y8J","","","","S Hotaling
ME Foley
NM Lawrence","","https://onlinelibrary.wiley.com/doi/am-pdf/10.1111/mec.13604","… Given our lack of solid hypotheses for species-tree relationships, we chose to perform bpp … performed tests using all three possible topologies to account for species-tree uncertainty. …",""
"Iterative deletion of gene trees detects extreme biases in distance-based phylogenomic coalescent analyses","https://scispace.com/paper/iterative-deletion-of-gene-trees-detects-extreme-biases-in-3dpaawog","2022","Posted Content","bioRxiv","John Gatesy
Daniel B. Sloan
Jessica M. Warren
Mark P. Simmons
Mark S. Springer","10.1101/2022.03.08.483551","https://www.biorxiv.org/content/10.1101/2022.03.08.483551.full.pdf","… 7A-B) was combined with multiple, perfectly congruent topologies that match the ASTRAL species tree for the full mammal dataset that instead supported Daubentonia + Microcebus (Fig…","Summary coalescent methods offer an alternative to the concatenation (supermatrix) approach for inferring phylogenetic relationships from genome-scale datasets. Given huge datasets, broad congruence between contrasting phylogenomic paradigms is often obtained, but empirical studies commonly show some well supported conflicts between concatenation and coalescence results and also between species trees estimated from alternative coalescent methods. Partitioned support indices can help arbitrate these discrepancies by pinpointing outlier loci that are unjustifiably influential at conflicting nodes. Partitioned coalescence support (PCS) recently was developed for summary coalescent methods, such as ASTRAL and MP-EST, that use the summed fits of individual gene trees to estimate the species tree. However, PCS cannot be implemented when distance-based coalescent methods (e.g., STAR, NJst, ASTRID, STEAC) are applied. Here, this deficiency is addressed by automating computation of ‘partitioned coalescent branch length’ (PCBL), a novel index that uses iterative removal of individual gene trees to assess the impact of each gene on every clade in a distance-based coalescent tree. Reanalyses of five phylogenomic datasets show that PCBL for STAR and NJst trees helps quantify the overall stability/instability of clades and clarifies disagreements with results from optimality-based coalescent analyses. PCBL scores reveal severe ‘missing taxa’, ‘apical nesting’, ‘misrooting’, and ‘basal dragdown’ biases. Contrived examples demonstrate the gross overweighting of outlier gene trees that drives these biases. Because of interrelated biases revealed by PCBL scores, caution should be exercised when using STAR and NJst, in particular when many taxa are analyzed, missing data are non-randomly distributed, and widespread gene-tree reconstruction error is suspected. Similar biases in the optimality-based coalescent method MP-EST indicate that congruence among species trees estimated via STAR, NJst, and MP-EST should not be interpreted as independent corroboration for phylogenetic relationships. Such agreements among methods instead might be due to the common defects of all three summary coalescent methods."
"Species tree of a recent radiation: the subfamily Delphininae (Cetacea, Mammalia)","https://scispace.com/paper/species-tree-of-a-recent-radiation-the-subfamily-delphininae-2f7xgb8nda","2012","Journal Article","Molecular Phylogenetics and Evolution","Ana Amaral
Ana Amaral
Jennifer A. Jackson
Luciana M. Möller
Luciano B. Beheregaray
Luciano B. Beheregaray
Maria M. Coelho","10.1016/J.YMPEV.2012.04.004","http://molecularecology.flinders.edu.au/wp-content/uploads/2021/11/101-sptree_MPE12.pdf","… been able to extract an underlying species-tree signal from divergent histories of independent … This study further illustrates how methods of species-tree inference can be very sensitive …",""
"Coalescent-delimitation framework disentangles species boundaries within the Neotropical mouse-opossums subgenus Marmosops","https://scispace.com/paper/seVyr8S1bwQJ","","","","JC Carrillo-Restrepo
SA Jansa","","","… Two coalescent-based approaches were used to reconstruct the species tree of our study group: ASTRAL-III v.5.7.7 (Zhang et al. 2018); and the StarBEAST2 package in BEAST v.2.6.7 (…",""
